48, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1977,48, Cuba, >50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,54, Germany, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1902,40, El-Salvador, >50K
45, Private, 12th, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,30, Trinadad&Tobago, <=50K
40, Private, HS-grad, Divorced, Other-service, Husband, Black, Female,0,0,40, Cuba, <=50K
35, Private, Assoc-voc, Never-married, Other-service, Unmarried, Other, Male,0,0,50, Philippines, <=50K
29, Self-emp-inc, 7th-8th, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, Laos, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,4727,0,30, Scotland, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Yugoslavia, <=50K
24, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, South, <=50K
39, Federal-gov, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,28, South, <=50K
47, State-gov, Some-college, Divorced, Sales, Own-child, White, Female,0,0,35, Vietnam, >50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, Hong, <=50K
51, Self-emp-not-inc, Bachelors, Widowed, Prof-specialty, Husband, White, Male,7454,0,40, Portugal, <=50K
41, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,38, Hungary, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Iran, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, Italy, <=50K
32, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,35, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,50, Nicaragua, >50K
24, Private, HS-grad, Divorced, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,7687,0,50, Scotland, <=50K
23, Private, 12th, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
37, Private, 12th, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Portugal, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, Hungary, >50K
44, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,50, Columbia, <=50K
44, Private, 10th, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, Jamaica, <=50K
21, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Female,0,0,15, Outlying-US(Guam-USVI-etc), <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Taiwan, <=50K
22, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Trinadad&Tobago, <=50K
39, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
43, Private, Masters, Divorced, Transport-moving, Husband, White, Male,0,0,35, Nicaragua, <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Peru, >50K
46, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
49, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, England, >50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, Guatemala, <=50K
27, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,60, Ecuador, <=50K
23, Private, 10th, Never-married, Other-service, Other-relative, White, Female,0,0,40, Jamaica, <=50K
40, Local-gov, 12th, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Transport-moving, Husband, White, Female,0,0,40, Guatemala, >50K
52, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Guatemala, >50K
21, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,40, Laos, <=50K
33, State-gov, HS-grad, Divorced, Farming-fishing, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
37, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, El-Salvador, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Trinadad&Tobago, >50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, Taiwan, <=50K
35, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,7298,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Germany, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
55, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, Ireland, <=50K
37, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,46, Iran, >50K
29, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,15, Cambodia, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Poland, >50K
51, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
23, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, Haiti, <=50K
25, Private, Prof-school, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Nicaragua, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, Trinadad&Tobago, <=50K
39, Private, Some-college, Divorced, Machine-op-inspct, Own-child, Other, Female,0,0,40, Hungary, <=50K
54, Private, HS-grad, Widowed, Exec-managerial, Husband, White, Male,0,0,40, Germany, <=50K
29, Self-emp-inc, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,42, India, >50K
28, Private, Assoc-acdm, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,35, Mexico, <=50K
23, Private, HS-grad, Never-married, Other-service, Wife, White, Female,0,0,30, India, <=50K
30, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
30, Private, Bachelors, Divorced, Sales, Unmarried, White, Female,0,0,40, Ireland, <=50K
50, Private, Bachelors, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
39, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,1924,45, United-States, >50K
32, Private, HS-grad, Divorced, Other-service, Husband, Black, Male,0,0,40, Cambodia, >50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
31, Private, Some-college, Never-married, Exec-managerial, Own-child, Black, Female,0,0,50, Philippines, <=50K
47, Self-emp-not-inc, 7th-8th, Widowed, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1975,40, Poland, >50K
23, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,45, Haiti, <=50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Other, Male,7687,0,40, Hungary, <=50K
61, Private, Some-college, Divorced, Adm-clerical, Husband, White, Male,0,0,40, India, >50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7687,0,40, Columbia, >50K
51, Private, Bachelors, Divorced, Craft-repair, Husband, Other, Male,0,0,50, Cambodia, <=50K
49, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, India, <=50K
34, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, Jamaica, <=50K
44, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,45, Taiwan, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
35, Private, 1st-4th, Separated, Machine-op-inspct, Husband, White, Female,0,0,40, Portugal, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, Cuba, <=50K
33, State-gov, 1st-4th, Divorced, Other-service, Husband, White, Female,0,0,50, Poland, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, Columbia, <=50K
44, Private, Masters, Divorced, Exec-managerial, Husband, White, Female,0,1970,40, Columbia, <=50K
43, Private, 12th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Scotland, >50K
29, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,40, Ecuador, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,27534,0,45, India, >50K
40, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,45, Guatemala, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
35, State-gov, 11th, Never-married, Sales, Not-in-family, White, Female,0,0,40, Canada, <=50K
35, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, England, <=50K
57, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,48, South, >50K
33, Private, 11th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,45, Hong, <=50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, Dominican-Republic, <=50K
19, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, France, <=50K
23, Private, Some-college, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,60, France, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Cuba, <=50K
19, Local-gov, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Poland, <=50K
18, Private, 11th, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, Trinadad&Tobago, <=50K
28, Private, Some-college, Never-married, Farming-fishing, Husband, White, Male,10352,0,40, Guatemala, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,25, Cuba, <=50K
51, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,40, Hong, <=50K
48, Private, Masters, Never-married, Prof-specialty, Husband, White, Female,0,0,50, Columbia, >50K
50, Private, Some-college, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, >50K
26, Private, Assoc-voc, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Dominican-Republic, <=50K
55, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,5407,0,40, Greece, >50K
57, Local-gov, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,50, Ecuador, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, Hungary, <=50K
29, Private, Some-college, Divorced, Handlers-cleaners, Own-child, Black, Female,0,0,35, Jamaica, <=50K
60, Private, Doctorate, Divorced, Tech-support, Unmarried, White, Female,0,0,40, Hong, <=50K
53, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Other-relative, White, Female,0,0,40, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Iran, >50K
47, Federal-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Hong, >50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, Taiwan, <=50K
27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, Dominican-Republic, >50K
36, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, Philippines, <=50K
51, Local-gov, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,40, England, <=50K
60, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Female,5013,0,40, Portugal, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
48, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Puerto-Rico, >50K
54, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, England, >50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,50, Cuba, <=50K
43, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,20, Cuba, <=50K
38, Self-emp-not-inc, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Haiti, <=50K
24, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Laos, <=50K
31, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Iran, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,35, Taiwan, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,1902,40, Nicaragua, <=50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,60, Cambodia, >50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
32, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
58, State-gov, Some-college, Widowed, Tech-support, Husband, White, Male,0,0,40, Yugoslavia, >50K
35, Private, Some-college, Never-married, Protective-serv, Husband, White, Male,0,0,54, India, <=50K
46, Private, Bachelors, Never-married, Tech-support, Unmarried, White, Female,0,0,20, England, <=50K
47, Private, Assoc-acdm, Separated, Transport-moving, Other-relative, White, Male,0,2001,50, Poland, >50K
42, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Wife, White, Female,0,0,40, Hong, <=50K
25, Private, Bachelors, Divorced, Sales, Husband, White, Male,0,0,40, Portugal, <=50K
29, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
44, Private, Bachelors, Divorced, Prof-specialty, Wife, Black, Male,0,0,45, Puerto-Rico, >50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, France, <=50K
20, Private, Prof-school, Never-married, Protective-serv, Husband, Black, Male,5178,0,52, Vietnam, <=50K
37, Private, Some-college, Divorced, Sales, Own-child, White, Female,0,0,38, Philippines, >50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,30, Hong, <=50K
54, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1902,35, Philippines, >50K
46, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Male,7298,0,60, Hungary, >50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Other-relative, White, Female,0,0,60, Scotland, >50K
49, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Black, Female,0,0,35, Trinadad&Tobago, <=50K
21, Private, 9th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Thailand, <=50K
38, Private, HS-grad, Separated, Prof-specialty, Husband, White, Female,0,0,45, United-States, <=50K
27, Self-emp-inc, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,30, Scotland, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Trinadad&Tobago, >50K
28, Local-gov, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,30, Mexico, <=50K
44, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,50, Poland, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,42, Poland, <=50K
38, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,54, Scotland, >50K
19, Self-emp-inc, 12th, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Ecuador, >50K
81, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,20, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Japan, <=50K
62, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,7501,0,40, Portugal, >50K
26, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, Yugoslavia, <=50K
64, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,20, Guatemala, >50K
41, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,50, France, <=50K
54, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,20, Hungary, <=50K
31, Self-emp-inc, Masters, Never-married, Handlers-cleaners, Wife, White, Female,0,1887,30, Guatemala, <=50K
44, Private, 7th-8th, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,24, Dominican-Republic, <=50K
63, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,1902,65, Vietnam, >50K
33, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Male,0,0,40, Columbia, <=50K
23, Private, Assoc-voc, Never-married, Other-service, Own-child, Black, Female,0,0,40, Peru, <=50K
36, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Portugal, <=50K
54, Self-emp-inc, Bachelors, Widowed, Exec-managerial, Husband, White, Female,0,0,50, Cambodia, >50K
