39, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
58, Federal-gov, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Vietnam, <=50K
25, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,1605,0,50, United-States, <=50K
58, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,50, United-States, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,26, United-States, <=50K
22, Local-gov, HS-grad, Separated, Craft-repair, Husband, White, Female,0,0,38, United-States, <=50K
60, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,7687,0,60, United-States, >50K
47, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,35, United-States, <=50K
64, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
46, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,10, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,10, United-States, <=50K
46, Self-emp-inc, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,0,45, Cuba, >50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,2989,0,45, United-States, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Male,4814,0,40, United-States, >50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, India, <=50K
30, State-gov, HS-grad, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20, United-States, <=50K
57, Private, Bachelors, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,99999,0,35, United-States, >50K
54, Private, Prof-school, Divorced, Sales, Husband, White, Male,27718,0,50, United-States, >50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,57, United-States, <=50K
38, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
20, State-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,10, United-States, <=50K
23, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
28, Federal-gov, HS-grad, Never-married, Craft-repair, Husband, White, Male,3794,0,45, United-States, <=50K
27, Private, Some-college, Never-married, Farming-fishing, Husband, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, 12th, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
69, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
29, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,54, United-States, >50K
42, State-gov, Masters, Never-married, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
51, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,15024,0,50, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,72, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,99999,0,70, United-States, >50K
60, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, United-States, <=50K
24, Private, Masters, Never-married, Protective-serv, Unmarried, White, Male,0,0,30, Japan, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2200,50, United-States, >50K
61, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Craft-repair, Husband, White, Female,0,0,50, United-States, <=50K
48, Self-emp-not-inc, Some-college, Divorced, Transport-moving, Husband, White, Male,0,0,45, Poland, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
32, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,38, United-States, >50K
23, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,60, United-States, <=50K
24, State-gov, Some-college, Never-married, Prof-specialty, Husband, White, Female,0,0,15, United-States, >50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
51, Self-emp-not-inc, Some-college, Widowed, Other-service, Husband, Black, Female,0,0,40, United-States, <=50K
45, Private, Assoc-acdm, Divorced, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
71, Local-gov, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, 5th-6th, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Masters, Divorced, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
30, Private, 11th, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, Mexico, <=50K
17, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Divorced, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, France, <=50K
43, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Ireland, <=50K
39, Federal-gov, Assoc-acdm, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
25, Private, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States, >50K
48, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, >50K
30, Self-emp-not-inc, Assoc-voc, Divorced, Sales, Unmarried, White, Male,0,0,35, United-States, <=50K
36, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
22, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
35, Federal-gov, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,40, United-States, >50K
56, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
29, Private, 11th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
49, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,45, United-States, <=50K
44, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,43, United-States, <=50K
20, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
33, Federal-gov, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,1887,40, United-States, >50K
43, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Ecuador, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,20, United-States, <=50K
59, Private, Some-college, Divorced, Tech-support, Husband, White, Female,0,0,40, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,52, United-States, <=50K
36, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
28, State-gov, Masters, Divorced, Other-service, Husband, White, Female,0,0,40, United-States, >50K
37, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, United-States, <=50K
34, Self-emp-not-inc, Masters, Separated, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
18, Private, Masters, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,70, United-States, <=50K
31, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,38, United-States, <=50K
23, State-gov, Some-college, Never-married, Handlers-cleaners, Husband, White, Female,0,0,25, United-States, <=50K
25, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,45, United-States, <=50K
36, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Craft-repair, Other-relative, Black, Male,0,0,40, Mexico, <=50K
48, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
42, Private, HS-grad, Widowed, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Other-relative, White, Male,7687,0,50, United-States, >50K
22, Private, Assoc-acdm, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,1973,20, United-States, >50K
46, State-gov, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, >50K
41, Self-emp-not-inc, 9th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, England, <=50K
32, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
44, Private, Bachelors, Divorced, Sales, Husband, White, Male,0,0,50, United-States, <=50K
37, Private, Some-college, Divorced, Prof-specialty, Husband, Black, Female,0,0,38, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
28, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,54, United-States, <=50K
72, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,4, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, <=50K
22, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, >50K
34, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
65, Self-emp-not-inc, 7th-8th, Separated, Prof-specialty, Wife, White, Male,0,0,2, United-States, <=50K
72, Private, Some-college, Widowed, Sales, Husband, White, Female,0,0,35, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, Germany, <=50K
19, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,15, United-States, >50K
23, Private, Some-college, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Mexico, >50K
22, Private, Some-college, Never-married, Transport-moving, Own-child, Black, Male,0,0,40, Mexico, >50K
55, Local-gov, Bachelors, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
49, State-gov, Masters, Never-married, Other-service, Husband, White, Male,0,0,30, United-States, <=50K
20, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
43, Local-gov, Some-college, Divorced, Exec-managerial, Own-child, White, Male,0,0,45, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,35, United-States, <=50K
39, Private, 10th, Married-civ-spouse, Sales, Husband, White, Female,0,0,54, United-States, <=50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,50, United-States, <=50K
45, Private, HS-grad, Separated, Transport-moving, Unmarried, White, Male,0,0,30, United-States, <=50K
