25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,8614,0,50, Dominican-Republic, >50K
24, Private, Bachelors, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
23, Private, 12th, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
39, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,48, Yugoslavia, <=50K
47, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,48, Portugal, <=50K
27, Private, Assoc-acdm, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,60, Hungary, <=50K
56, Self-emp-not-inc, 11th, Divorced, Other-service, Unmarried, White, Female,0,0,40, Haiti, <=50K
53, Private, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
61, Federal-gov, Assoc-voc, Divorced, Craft-repair, Husband, Other, Female,0,0,25, United-States, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Philippines, >50K
41, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
31, Private, Some-college, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,45, Honduras, <=50K
58, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,38, Hong, <=50K
30, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, England, <=50K
27, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,50, Poland, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
41, Federal-gov, HS-grad, Never-married, Exec-managerial, Husband, Other, Female,14339,0,50, Mexico, >50K
59, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,60, Dominican-Republic, >50K
36, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, Cambodia, <=50K
51, Federal-gov, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, France, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,50, Germany, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Thailand, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,10, Japan, <=50K
22, Self-emp-not-inc, Bachelors, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,48, Peru, <=50K
50, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,40, Trinadad&Tobago, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Guatemala, >50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,26, Nicaragua, <=50K
24, Self-emp-inc, Masters, Never-married, Transport-moving, Other-relative, Other, Male,0,0,50, Nicaragua, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Asian-Pac-Islander, Female,0,1977,40, Jamaica, >50K
22, Private, HS-grad, Never-married, Other-service, Husband, Black, Male,0,0,48, Puerto-Rico, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
35, Private, Some-college, Never-married, Other-service, Wife, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
48, Private, Some-college, Separated, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Italy, <=50K
41, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, South, <=50K
52, Private, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
32, Private, Assoc-voc, Divorced, Exec-managerial, Husband, White, Female,0,0,48, Canada, <=50K
57, Self-emp-not-inc, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Cuba, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,30, El-Salvador, <=50K
17, Private, 12th, Never-married, Sales, Own-child, White, Male,0,0,20, Ireland, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Cambodia, <=50K
33, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Thailand, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, South, <=50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Hong, <=50K
31, Private, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,48, Philippines, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,20, Yugoslavia, >50K
39, Private, HS-grad, Married-civ-spouse, Sales, Wife, Black, Female,0,1902,50, Guatemala, >50K
36, Private, Prof-school, Never-married, Exec-managerial, Husband, White, Male,0,0,50, Portugal, <=50K
32, Private, HS-grad, Divorced, Tech-support, Not-in-family, Other, Male,0,1977,40, Japan, >50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,10420,0,60, France, >50K
22, Private, Bachelors, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,35, Thailand, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,20, Honduras, <=50K
21, Local-gov, Assoc-voc, Never-married, Other-service, Unmarried, White, Male,0,0,23, Outlying-US(Guam-USVI-etc), <=50K
42, Self-emp-not-inc, Masters, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Japan, >50K
31, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, Hong, <=50K
37, Private, HS-grad, Never-married, Farming-fishing, Unmarried, White, Male,0,0,40, South, <=50K
47, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,32, Hong, >50K
17, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,20, Canada, <=50K
54, Private, HS-grad, Divorced, Farming-fishing, Husband, Other, Female,0,0,40, Columbia, <=50K
40, Private, Bachelors, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Female,0,0,30, Columbia, <=50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, Poland, <=50K
23, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,50, Hungary, <=50K
32, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
56, Self-emp-inc, Some-college, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
41, Private, Assoc-voc, Divorced, Exec-managerial, Husband, Other, Male,0,0,60, Cuba, >50K
60, Private, Some-college, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Trinadad&Tobago, <=50K
46, Private, Some-college, Divorced, Craft-repair, Husband, White, Female,0,0,40, Germany, <=50K
57, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
23, Private, Bachelors, Never-married, Transport-moving, Husband, Other, Male,0,0,60, France, <=50K
43, Private, HS-grad, Divorced, Farming-fishing, Wife, Amer-Indian-Eskimo, Female,7687,0,40, Germany, <=50K
39, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Other, Male,0,0,40, South, <=50K
22, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,50, Jamaica, >50K
22, State-gov, HS-grad, Never-married, Tech-support, Own-child, Black, Female,0,0,20, Canada, <=50K
28, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
36, Local-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7687,0,50, Guatemala, >50K
28, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, Other, Female,0,1964,40, Thailand, <=50K
18, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,7303,0,50, Dominican-Republic, <=50K
65, Federal-gov, Some-college, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,1880,50, Hungary, >50K
59, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Guatemala, <=50K
35, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, Hungary, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Unmarried, Other, Female,0,0,30, Ireland, <=50K
42, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, Hungary, >50K
19, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,35, El-Salvador, <=50K
48, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, France, <=50K
45, Federal-gov, 12th, Never-married, Exec-managerial, Husband, Black, Male,0,0,40, Scotland, >50K
29, Federal-gov, HS-grad, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
46, Federal-gov, Masters, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Laos, <=50K
64, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Taiwan, >50K
26, Local-gov, Bachelors, Separated, Machine-op-inspct, Husband, Other, Male,0,0,40, Poland, <=50K
28, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,40, Guatemala, <=50K
28, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,40, Italy, <=50K
34, Private, HS-grad, Separated, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
33, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, Nicaragua, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Peru, >50K
56, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Female,8614,0,60, France, >50K
50, Local-gov, 10th, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
28, Private, HS-grad, Divorced, Tech-support, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Peru, >50K
33, Private, 10th, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
54, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,40, India, <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,24, Columbia, <=50K
17, Private, 11th, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Male,0,0,16, Cambodia, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Yugoslavia, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,1902,45, Portugal, >50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1902,50, Philippines, <=50K
44, State-gov, HS-grad, Divorced, Other-service, Husband, Other, Male,0,0,40, Hong, <=50K
71, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Portugal, >50K
28, Private, Bachelors, Married-civ-spouse, Priv-house-serv, Own-child, Black, Female,9493,0,50, Haiti, >50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, South, >50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,10286,0,45, Scotland, >50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,21, Vietnam, <=50K
58, Private, Some-college, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,18, Ecuador, <=50K
23, Private, Bachelors, Separated, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Male,0,0,38, Ecuador, <=50K
51, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,45, Dominican-Republic, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, Puerto-Rico, >50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,20, Greece, <=50K
20, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Italy, <=50K
44, Private, Doctorate, Divorced, Adm-clerical, Husband, White, Female,14287,0,60, Guatemala, >50K
27, Private, Assoc-voc, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
24, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
39, Private, Bachelors, Separated, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, >50K
28, Private, Bachelors, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,38, Columbia, <=50K
46, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,50, Greece, <=50K
24, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Laos, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
60, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,9499,0,40, Canada, >50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,12318,0,75, Trinadad&Tobago, >50K
71, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,0,0,35, Dominican-Republic, >50K
49, Private, Some-college, Divorced, Machine-op-inspct, Husband, Other, Male,0,0,40, Japan, <=50K
24, State-gov, Assoc-voc, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
39, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,90, Dominican-Republic, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, Iran, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,40, France, <=50K
32, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Canada, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Portugal, <=50K
55, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,7, India, <=50K
36, Private, HS-grad, Widowed, Exec-managerial, Unmarried, Black, Male,0,1902,50, Columbia, <=50K
21, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, France, <=50K
47, Private, Masters, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Haiti, <=50K
30, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Taiwan, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,1887,50, Columbia, >50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, Ireland, <=50K
22, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1902,40, South, <=50K
58, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Iran, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,50, Iran, >50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
33, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Husband, Black, Male,0,0,70, China, <=50K
59, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,35, Vietnam, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Female,0,0,99, Iran, >50K
55, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Thailand, <=50K
29, Private, Some-college, Separated, Transport-moving, Husband, Black, Female,0,0,40, England, <=50K
25, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,38, Cuba, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,79, Scotland, <=50K
35, Private, Assoc-acdm, Never-married, Protective-serv, Wife, Black, Male,0,0,40, Yugoslavia, <=50K
23, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, Ireland, >50K
27, Private, Prof-school, Married-civ-spouse, Prof-specialty, Other-relative, Black, Female,0,0,40, Puerto-Rico, <=50K
25, Private, Bachelors, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Iran, >50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Philippines, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, >50K
51, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
29, State-gov, 11th, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
42, Local-gov, Assoc-acdm, Divorced, Transport-moving, Husband, Black, Male,0,0,99, Nicaragua, >50K
40, Private, 10th, Widowed, Prof-specialty, Not-in-family, Black, Female,0,0,38, Vietnam, <=50K
27, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, China, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,99, Poland, >50K
44, Federal-gov, Bachelors, Divorced, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,40, India, <=50K
