39, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Italy, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
59, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
35, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Never-married, Prof-specialty, Wife, Black, Female,0,0,40, United-States, <=50K
34, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,2840,0,50, United-States, <=50K
18, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
27, Private, Assoc-acdm, Married-civ-spouse, Sales, Wife, Black, Male,0,0,50, United-States, >50K
61, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,7647,0,40, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
48, Local-gov, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
68, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,13812,0,20, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, State-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,24, Germany, <=50K
33, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Some-college, Separated, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, >50K
56, Self-emp-not-inc, HS-grad, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
53, Self-emp-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,24, United-States, <=50K
34, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Private, Assoc-acdm, Separated, Craft-repair, Unmarried, White, Female,0,0,40, Philippines, <=50K
23, Private, Assoc-voc, Never-married, Adm-clerical, Wife, White, Female,0,0,24, United-States, >50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
42, State-gov, HS-grad, Separated, Craft-repair, Unmarried, White, Female,0,0,25, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
45, Private, 12th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Assoc-voc, Divorced, Other-service, Own-child, Other, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
43, Federal-gov, HS-grad, Separated, Other-service, Not-in-family, White, Female,0,0,38, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,48, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38, Local-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
32, Local-gov, Assoc-voc, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
56, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,20, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States, <=50K
48, Local-gov, HS-grad, Separated, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Local-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,4187,0,39, United-States, >50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, Masters, Divorced, Prof-specialty, Wife, White, Female,0,0,50, United-States, <=50K
34, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
69, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,14320,0,80, United-States, >50K
67, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,10, United-States, >50K
37, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, 11th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
22, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Mexico, >50K
42, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,10101,0,45, United-States, >50K
79, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, Amer-Indian-Eskimo, Male,0,0,38, Cuba, <=50K
75, Self-emp-not-inc, Some-college, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,30, United-States, <=50K
23, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,20, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
44, Local-gov, 12th, Never-married, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
48, Private, Bachelors, Widowed, Exec-managerial, Husband, White, Male,0,0,30, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,4489,0,40, United-States, >50K
44, Local-gov, Some-college, Never-married, Sales, Husband, White, Male,0,0,30, United-States, >50K
29, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
36, Local-gov, Masters, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,23, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Mexico, >50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, <=50K
69, State-gov, HS-grad, Married-spouse-absent, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
64, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, Ireland, >50K
50, Private, Assoc-voc, Widowed, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
54, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
41, Private, 10th, Divorced, Transport-moving, Wife, White, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Widowed, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
46, Self-emp-inc, Prof-school, Divorced, Exec-managerial, Husband, White, Male,99999,0,75, United-States, >50K
59, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, >50K
26, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,70, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,7298,0,40, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,48, United-States, <=50K
42, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,1977,40, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
58, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,7687,0,40, United-States, >50K
60, Private, Some-college, Widowed, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
35, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,30, England, <=50K
40, Private, Bachelors, Divorced, Adm-clerical, Other-relative, White, Female,0,0,45, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,44, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1685,50, United-States, >50K
43, State-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
62, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, United-States, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,35, United-States, <=50K
46, State-gov, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,60, United-States, <=50K
28, Private, 9th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
72, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,14681,0,45, United-States, >50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
40, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
46, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1740,40, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
25, Private, HS-grad, Separated, Exec-managerial, Not-in-family, Black, Male,0,0,48, United-States, <=50K
29, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
31, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,3103,0,65, United-States, <=50K
22, Federal-gov, Bachelors, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
47, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,86, United-States, >50K
31, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, China, <=50K
41, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
30, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,12, United-States, <=50K
32, Private, Masters, Divorced, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,20, United-States, <=50K
22, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
57, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,72, United-States, >50K
23, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, United-States, <=50K
37, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Own-child, White, Male,7298,0,40, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Male,0,1889,60, United-States, >50K
24, Private, 11th, Never-married, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
35, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,7298,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
46, Local-gov, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Philippines, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,20, United-States, >50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, United-States, >50K
37, Private, 10th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States, <=50K
61, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
32, Local-gov, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Other-service, Wife, White, Female,0,0,16, United-States, <=50K
57, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
41, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,84, United-States, <=50K
32, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,70, United-States, <=50K
