25, Private, Bachelors, Never-married, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,70, United-States, >50K
34, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,45, United-States, >50K
24, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,18, Germany, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
57, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
54, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,1902,40, United-States, >50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,35, United-States, <=50K
23, Self-emp-not-inc, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,2175,40, United-States, >50K
36, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
31, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, 10th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
56, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, United-States, >50K
26, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,39, Japan, >50K
24, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Nicaragua, <=50K
52, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
44, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Masters, Never-married, Sales, Own-child, White, Female,0,0,50, United-States, <=50K
66, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, >50K
32, Federal-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
55, Private, Bachelors, Widowed, Prof-specialty, Wife, White, Female,0,0,35, United-States, <=50K
66, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,21, United-States, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
43, Local-gov, Doctorate, Never-married, Sales, Not-in-family, White, Male,0,0,99, United-States, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
68, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States, >50K
47, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,0,20, United-States, <=50K
22, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,50, United-States, >50K
50, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
21, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,54, United-States, <=50K
38, Private, Doctorate, Divorced, Sales, Own-child, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Divorced, Adm-clerical, Wife, White, Female,0,0,25, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
44, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,5178,0,35, United-States, <=50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, United-States, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
45, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,15024,0,60, United-States, >50K
67, Self-emp-not-inc, Assoc-voc, Widowed, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
38, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Separated, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,32, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Some-college, Divorced, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
21, Private, Some-college, Separated, Protective-serv, Own-child, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,10, United-States, <=50K
36, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,45, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,0,50, United-States, <=50K
32, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,80, United-States, >50K
38, Private, Some-college, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
33, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1877,50, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1671,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Italy, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4791,0,40, United-States, <=50K
90, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,25, United-States, >50K
47, Private, Doctorate, Married-spouse-absent, Sales, Wife, White, Female,99999,0,40, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
25, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
39, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,52, United-States, >50K
30, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
58, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, <=50K
56, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,1172,0,10, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
33, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,45, South, >50K
55, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
40, Private, Some-college, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, 12th, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
69, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, United-States, >50K
24, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
46, Local-gov, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Doctorate, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,38, United-States, <=50K
46, Private, Some-college, Divorced, Craft-repair, Husband, Black, Male,0,0,30, United-States, <=50K
34, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,54, United-States, <=50K
51, Self-emp-not-inc, HS-grad, Divorced, Sales, Unmarried, Black, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,40, Canada, <=50K
37, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
53, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,48, United-States, <=50K
33, Private, Some-college, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,45, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, United-States, <=50K
71, Private, Some-college, Divorced, Adm-clerical, Wife, Black, Female,3103,0,15, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, State-gov, HS-grad, Widowed, Craft-repair, Unmarried, White, Female,3425,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Assoc-voc, Divorced, Sales, Not-in-family, White, Male,4451,0,40, United-States, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,45, United-States, >50K
34, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,44, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
55, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
24, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,16, United-States, <=50K
43, Private, Some-college, Separated, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
53, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc, Masters, Never-married, Other-service, Not-in-family, White, Male,0,0,50, United-States, >50K
44, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
21, State-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,45, United-States, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
30, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
19, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Female,0,0,16, Mexico, <=50K
19, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,38, United-States, <=50K
34, Private, Some-college, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
25, Self-emp-not-inc, Assoc-voc, Widowed, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Philippines, <=50K
39, Local-gov, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
67, Private, Some-college, Divorced, Other-service, Wife, White, Female,0,0,20, United-States, <=50K
31, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
58, Local-gov, 7th-8th, Divorced, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
51, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
63, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,12, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Other-relative, White, Female,0,0,29, United-States, <=50K
30, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, <=50K
22, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
28, State-gov, 1st-4th, Divorced, Craft-repair, Unmarried, Black, Female,3325,0,40, United-States, <=50K
31, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,44, Mexico, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
26, Private, HS-grad, Never-married, Sales, Wife, Black, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,3290,0,50, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, 7th-8th, Married-civ-spouse, Tech-support, Wife, Black, Male,0,0,40, United-States, >50K
34, Local-gov, Prof-school, Never-married, Adm-clerical, Wife, White, Female,0,0,35, United-States, <=50K
33, Private, 9th, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,32, United-States, <=50K
53, Local-gov, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
35, State-gov, HS-grad, Never-married, Sales, Husband, White, Male,0,2194,70, India, >50K
