21, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,50, Dominican-Republic, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Portugal, >50K
34, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,48, Vietnam, <=50K
40, Private, HS-grad, Married-spouse-absent, Tech-support, Not-in-family, White, Male,0,1615,40, France, <=50K
36, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, Ireland, >50K
21, Federal-gov, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,30, Yugoslavia, >50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Vietnam, <=50K
44, Self-emp-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Ecuador, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,12, Nicaragua, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, Hungary, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Thailand, <=50K
22, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,35, Scotland, <=50K
43, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Cuba, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Ecuador, <=50K
20, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, Black, Female,0,0,30, Haiti, <=50K
26, Private, Some-college, Separated, Farming-fishing, Unmarried, White, Male,0,0,50, Philippines, <=50K
30, Private, HS-grad, Divorced, Other-service, Wife, White, Female,0,0,35, Trinadad&Tobago, <=50K
57, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Scotland, >50K
39, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Nicaragua, <=50K
60, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, >50K
29, Private, Bachelors, Divorced, Other-service, Own-child, Black, Female,0,0,40, Cuba, <=50K
37, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, Haiti, <=50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Japan, <=50K
43, Self-emp-not-inc, Assoc-voc, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, South, <=50K
29, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Honduras, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Laos, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, India, <=50K
58, Private, Some-college, Widowed, Prof-specialty, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
57, Private, HS-grad, Separated, Adm-clerical, Unmarried, Black, Female,0,0,35, Haiti, <=50K
49, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, England, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, Italy, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,40, Cambodia, >50K
40, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, Canada, <=50K
19, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Female,0,0,16, Nicaragua, <=50K
38, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,50, Italy, <=50K
71, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2267,50, Cuba, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,10, France, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Puerto-Rico, >50K
39, Private, HS-grad, Widowed, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Japan, >50K
53, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Canada, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,1848,25, Iran, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Portugal, <=50K
67, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,8, Puerto-Rico, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1672,40, Haiti, >50K
31, Self-emp-inc, Masters, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, Hong, <=50K
35, Private, 11th, Divorced, Exec-managerial, Husband, White, Male,0,0,54, Canada, <=50K
29, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, South, <=50K
43, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Columbia, >50K
40, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,42, Hungary, >50K
49, State-gov, HS-grad, Divorced, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
18, State-gov, Some-college, Never-married, Tech-support, Own-child, Black, Female,0,0,30, South, <=50K
22, Private, HS-grad, Divorced, Machine-op-inspct, Other-relative, White, Male,0,0,45, Poland, <=50K
41, Private, Some-college, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,35, Poland, <=50K
58, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,50, Canada, <=50K
28, Federal-gov, Prof-school, Never-married, Exec-managerial, Own-child, White, Male,0,0,48, Trinadad&Tobago, <=50K
24, Private, Assoc-acdm, Never-married, Handlers-cleaners, Husband, White, Female,0,0,38, Jamaica, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Germany, <=50K
39, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,40, England, <=50K
50, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, >50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1957,40, Trinadad&Tobago, >50K
69, Local-gov, Some-college, Divorced, Sales, Husband, White, Male,24108,0,40, Germany, >50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, France, <=50K
27, Private, 5th-6th, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, Laos, <=50K
34, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, Dominican-Republic, >50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, Yugoslavia, >50K
74, Self-emp-not-inc, 7th-8th, Widowed, Craft-repair, Husband, White, Male,0,0,20, Greece, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,286,0,35, Cuba, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Scotland, <=50K
58, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Nicaragua, <=50K
32, Private, 11th, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, Taiwan, <=50K
42, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, Germany, >50K
22, Private, HS-grad, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
31, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Nicaragua, >50K
57, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Honduras, >50K
53, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
40, Self-emp-not-inc, Doctorate, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, Ireland, >50K
32, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Cuba, >50K
62, Private, Prof-school, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
33, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,2357,49, Canada, >50K
56, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,5013,0,45, Taiwan, <=50K
35, Private, HS-grad, Widowed, Farming-fishing, Own-child, White, Male,0,0,40, England, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Puerto-Rico, >50K
24, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Female,0,0,38, Poland, <=50K
20, Private, Some-college, Separated, Other-service, Own-child, White, Female,0,0,20, Thailand, <=50K
21, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Female,0,0,20, Ireland, >50K
63, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,30, Puerto-Rico, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,35, Canada, >50K
20, Private, HS-grad, Never-married, Other-service, Other-relative, White, Male,0,0,20, England, <=50K
38, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Laos, <=50K
59, Self-emp-not-inc, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,1902,50, Laos, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,4, Scotland, <=50K
26, Private, 11th, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, England, <=50K
58, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, Greece, <=50K
46, Self-emp-not-inc, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, Trinadad&Tobago, >50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
41, Private, Masters, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Hungary, <=50K
33, Private, HS-grad, Widowed, Other-service, Husband, White, Male,0,0,45, Peru, <=50K
32, Local-gov, Some-college, Never-married, Sales, Own-child, White, Male,0,0,36, Portugal, <=50K
24, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Scotland, <=50K
33, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,38, Greece, <=50K
60, Self-emp-not-inc, 9th, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,35, Greece, <=50K
51, Federal-gov, Some-college, Divorced, Handlers-cleaners, Other-relative, White, Female,0,0,40, Jamaica, >50K
45, Private, Some-college, Widowed, Machine-op-inspct, Unmarried, White, Female,0,1602,48, Hungary, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Portugal, <=50K
36, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,32, Thailand, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,60, Haiti, >50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Puerto-Rico, >50K
46, Private, Assoc-voc, Never-married, Craft-repair, Wife, White, Male,0,0,40, Poland, >50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Nicaragua, >50K
50, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, Canada, >50K
28, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,40, Haiti, <=50K
21, Private, Doctorate, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Hong, <=50K
42, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Husband, White, Male,15024,0,60, Guatemala, >50K
30, Private, 7th-8th, Never-married, Other-service, Unmarried, White, Female,0,2005,20, Germany, <=50K
52, State-gov, Some-college, Separated, Sales, Not-in-family, White, Female,0,0,44, Philippines, >50K
34, Private, Assoc-acdm, Separated, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Guatemala, <=50K
49, Self-emp-not-inc, 7th-8th, Widowed, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, India, >50K
63, Local-gov, Some-college, Widowed, Sales, Wife, White, Female,0,0,32, India, <=50K
24, Private, Some-college, Never-married, Sales, Unmarried, Black, Female,0,0,20, Cambodia, >50K
45, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,60, Vietnam, <=50K
28, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ireland, >50K
39, Private, Some-college, Separated, Craft-repair, Not-in-family, White, Male,0,0,50, Taiwan, >50K
24, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
22, Private, HS-grad, Never-married, Farming-fishing, Other-relative, White, Male,0,0,40, Hong, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, England, <=50K
20, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,40, Japan, <=50K
37, Private, Some-college, Never-married, Other-service, Wife, White, Female,0,0,30, Japan, <=50K
37, Local-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,14281,0,40, Dominican-Republic, >50K
25, Local-gov, HS-grad, Never-married, Prof-specialty, Wife, White, Male,0,0,45, Greece, <=50K
21, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, France, <=50K
24, Private, Bachelors, Never-married, Tech-support, Husband, White, Male,0,0,44, El-Salvador, >50K
30, Self-emp-inc, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, Guatemala, <=50K
65, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, Yugoslavia, <=50K
25, Federal-gov, Assoc-voc, Never-married, Tech-support, Own-child, White, Female,0,0,25, Yugoslavia, <=50K
79, Private, HS-grad, Widowed, Exec-managerial, Wife, White, Female,0,0,40, England, <=50K
23, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,50, England, <=50K
29, Private, Bachelors, Never-married, Other-service, Wife, White, Female,0,0,10, Nicaragua, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Male,0,0,35, France, <=50K
27, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, Ecuador, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,30, Japan, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Taiwan, >50K
32, Private, Assoc-voc, Divorced, Tech-support, Unmarried, Black, Female,0,0,36, Haiti, <=50K
42, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, Thailand, >50K
21, Private, Doctorate, Never-married, Adm-clerical, Own-child, White, Male,0,0,45, Yugoslavia, <=50K
23, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,15, Scotland, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Scotland, <=50K
61, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,6, Cambodia, <=50K
38, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Haiti, <=50K
38, State-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,35, Nicaragua, >50K
62, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Scotland, >50K
62, Local-gov, Bachelors, Separated, Prof-specialty, Not-in-family, White, Female,0,2415,55, South, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
31, Private, Some-college, Divorced, Other-service, Wife, White, Female,0,0,40, South, <=50K
31, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Yugoslavia, >50K
28, Private, Bachelors, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,45, Portugal, <=50K
46, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Thailand, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Nicaragua, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1932,45, Guatemala, >50K
55, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Puerto-Rico, >50K
43, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
50, Federal-gov, Bachelors, Widowed, Other-service, Not-in-family, White, Female,0,0,16, Thailand, <=50K
33, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,80, Outlying-US(Guam-USVI-etc), <=50K
55, Private, Bachelors, Divorced, Exec-managerial, Wife, White, Male,4015,0,40, Laos, >50K
48, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,54, Jamaica, <=50K
28, Private, HS-grad, Separated, Other-service, Not-in-family, White, Male,0,0,60, El-Salvador, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ireland, >50K
32, Federal-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Japan, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, Canada, <=50K
25, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,40, El-Salvador, <=50K
53, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,20, England, <=50K
