26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Male,13615,0,50, United-States, >50K
35, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, >50K
36, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,52, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
38, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,48, United-States, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, >50K
23, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,10514,0,40, United-States, >50K
27, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
31, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Male,0,1902,40, United-States, <=50K
21, Private, 11th, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,24, United-States, <=50K
38, Private, 11th, Never-married, Exec-managerial, Unmarried, White, Male,0,0,48, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Widowed, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,36, United-States, <=50K
62, State-gov, Bachelors, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Female,0,0,30, United-States, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,70, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Masters, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
53, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,14083,0,54, United-States, >50K
37, Private, Assoc-acdm, Never-married, Sales, Husband, White, Male,0,0,50, United-States, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Wife, White, Male,0,0,35, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,35, United-States, <=50K
31, Private, 7th-8th, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, >50K
33, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, >50K
24, Local-gov, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,70, United-States, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
36, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,24, United-States, <=50K
36, Local-gov, 5th-6th, Separated, Other-service, Not-in-family, White, Female,0,0,24, United-States, <=50K
33, Private, Bachelors, Separated, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Black, Female,0,0,40, Mexico, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,45, United-States, <=50K
36, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States, >50K
46, Private, Bachelors, Divorced, Exec-managerial, Other-relative, White, Male,15024,0,50, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,38, United-States, >50K
38, Private, Prof-school, Never-married, Other-service, Husband, White, Female,0,0,40, Mexico, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,8614,0,50, United-States, <=50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Federal-gov, HS-grad, Separated, Other-service, Husband, Black, Female,0,0,40, United-States, >50K
46, Local-gov, Doctorate, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Local-gov, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,7687,0,48, United-States, <=50K
47, Self-emp-inc, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
25, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,20, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Female,7298,0,20, United-States, <=50K
28, Local-gov, Some-college, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, White, Female,0,1902,40, United-States, >50K
41, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, >50K
40, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
34, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1935,40, United-States, <=50K
52, Local-gov, Assoc-voc, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, State-gov, Some-college, Never-married, Prof-specialty, Wife, Black, Female,0,0,40, United-States, >50K
20, Private, HS-grad, Separated, Prof-specialty, Own-child, Other, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Other-relative, Black, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
30, Local-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, Mexico, <=50K
20, Private, Assoc-voc, Never-married, Adm-clerical, Wife, White, Male,0,0,60, United-States, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Male,0,0,60, United-States, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, United-States, <=50K
25, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, >50K
27, Private, 11th, Never-married, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
47, Private, Some-college, Divorced, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
31, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,38, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,25, China, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,30, United-States, <=50K
23, Private, Bachelors, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, >50K
57, Federal-gov, HS-grad, Widowed, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
38, Private, 11th, Married-spouse-absent, Farming-fishing, Not-in-family, White, Male,0,0,70, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,50, United-States, >50K
27, State-gov, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, El-Salvador, <=50K
33, Private, Some-college, Never-married, Transport-moving, Husband, White, Female,0,1902,40, United-States, >50K
40, Private, 12th, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
45, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, White, Female,0,0,12, United-States, <=50K
46, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States, <=50K
20, Private, Bachelors, Never-married, Handlers-cleaners, Wife, White, Male,0,1729,40, United-States, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
31, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Male,0,0,50, United-States, <=50K
43, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,72, United-States, >50K
62, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, >50K
53, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, United-States, <=50K
33, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,15, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, >50K
51, Self-emp-not-inc, Masters, Divorced, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
37, State-gov, 9th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,60, United-States, <=50K
44, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,70, United-States, >50K
46, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States, <=50K
34, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, Masters, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
27, Local-gov, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
24, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, 10th, Never-married, Prof-specialty, Own-child, White, Female,0,0,48, United-States, <=50K
41, Private, Bachelors, Separated, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,15024,0,60, United-States, >50K
24, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
38, State-gov, Some-college, Divorced, Sales, Other-relative, White, Male,0,1974,48, United-States, >50K
33, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
47, Private, Some-college, Married-civ-spouse, Sales, Other-relative, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, >50K
56, Private, 7th-8th, Divorced, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
33, Federal-gov, Bachelors, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Protective-serv, Own-child, White, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,52, United-States, <=50K
26, Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, >50K
62, Private, 11th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,60, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
52, Federal-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1902,50, United-States, <=50K
60, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, >50K
36, Private, 11th, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
27, Private, Masters, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
38, Local-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Jamaica, <=50K
62, Self-emp-inc, 5th-6th, Widowed, Sales, Not-in-family, White, Male,0,0,38, Poland, <=50K
17, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, United-States, <=50K
49, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,65, Cambodia, >50K
71, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
