47, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
58, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, Haiti, <=50K
33, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,54, United-States, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
38, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, United-States, >50K
29, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
33, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,20, United-States, <=50K
33, Private, Doctorate, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
57, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
29, Private, Assoc-voc, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
69, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,54, United-States, <=50K
20, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
61, Self-emp-not-inc, Assoc-voc, Separated, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
24, Private, Assoc-voc, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Female,0,0,40, India, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,20, United-States, <=50K
72, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,35, United-States, <=50K
64, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,60, Philippines, <=50K
47, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,60, United-States, <=50K
29, Self-emp-not-inc, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,30, United-States, <=50K
19, Private, Some-college, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
63, Self-emp-not-inc, Masters, Separated, Farming-fishing, Wife, White, Male,0,0,20, United-States, <=50K
51, Private, 1st-4th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,23, United-States, <=50K
24, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,7298,0,50, United-States, >50K
20, Private, Some-college, Never-married, Prof-specialty, Wife, White, Female,0,0,30, United-States, <=50K
51, Self-emp-inc, Bachelors, Divorced, Tech-support, Not-in-family, Black, Female,0,0,40, United-States, <=50K
59, Self-emp-not-inc, Masters, Widowed, Exec-managerial, Not-in-family, Black, Female,0,2432,40, Mexico, <=50K
17, State-gov, 10th, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Mexico, >50K
26, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,2205,40, United-States, >50K
23, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
46, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,65, United-States, <=50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,54, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, United-States, <=50K
31, Private, Masters, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico, <=50K
24, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
62, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,38, United-States, <=50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
48, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
22, Local-gov, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, <=50K
51, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,70, United-States, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, Mexico, <=50K
79, Private, HS-grad, Widowed, Sales, Husband, White, Male,0,0,20, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, >50K
28, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Masters, Never-married, Tech-support, Wife, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,35, United-States, <=50K
56, Local-gov, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1887,40, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,65, United-States, >50K
63, Private, Some-college, Separated, Prof-specialty, Unmarried, White, Female,0,0,40, Mexico, <=50K
52, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, United-States, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
59, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Masters, Divorced, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
45, Private, HS-grad, Separated, Other-service, Unmarried, White, Female,0,0,18, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Masters, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
36, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2405,60, United-States, >50K
36, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,25, United-States, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,42, United-States, <=50K
17, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,14, United-States, <=50K
39, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
33, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
43, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
45, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
45, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Female,2926,0,40, United-States, >50K
50, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,40, United-States, <=50K
29, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,35, United-States, <=50K
66, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, <=50K
46, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Female,5178,0,50, United-States, >50K
37, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
90, Self-emp-not-inc, 9th, Married-civ-spouse, Sales, Husband, White, Male,2399,0,40, United-States, >50K
22, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,19, Thailand, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,45, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, United-States, >50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
28, Federal-gov, Bachelors, Never-married, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, Mexico, <=50K
32, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
37, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,70, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,15, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Mexico, >50K
26, Federal-gov, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
52, Private, Assoc-acdm, Married-civ-spouse, Other-service, Other-relative, White, Female,4366,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,20, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Thailand, <=50K
42, State-gov, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,60, United-States, >50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,30, United-States, <=50K
32, Self-emp-not-inc, Bachelors, Separated, Prof-specialty, Own-child, White, Male,0,0,30, United-States, <=50K
53, Federal-gov, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,38, United-States, >50K
49, Local-gov, Assoc-acdm, Divorced, Transport-moving, Wife, White, Male,0,1752,40, United-States, <=50K
20, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
68, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,2400,10, United-States, >50K
26, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Local-gov, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
38, Federal-gov, Assoc-voc, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
43, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,2786,0,48, United-States, >50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, White, Female,0,1745,40, United-States, <=50K
31, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
33, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,35, United-States, <=50K
49, Private, HS-grad, Never-married, Transport-moving, Wife, Black, Female,0,0,45, United-States, <=50K
18, Private, 7th-8th, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
58, Private, Assoc-acdm, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,38, United-States, >50K
42, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
66, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
66, Private, Some-college, Separated, Other-service, Wife, Other, Female,0,0,35, United-States, <=50K
52, Private, Some-college, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,35, United-States, <=50K
