21, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,24, Mexico, <=50K
24, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Hong, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States, <=50K
25, State-gov, 10th, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
38, Private, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
51, Private, Some-college, Separated, Transport-moving, Unmarried, White, Male,0,0,54, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
33, State-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,50, United-States, >50K
60, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,30, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
45, Private, 9th, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, >50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,64, United-States, >50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
29, Private, Some-college, Divorced, Sales, Not-in-family, Black, Female,0,2293,40, United-States, >50K
20, Private, 11th, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, 10th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
56, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1887,45, United-States, >50K
25, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,15, United-States, >50K
33, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,30, Greece, <=50K
25, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, Some-college, Widowed, Exec-managerial, Unmarried, Black, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,83, United-States, >50K
38, Private, 5th-6th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,45, United-States, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
46, Federal-gov, Some-college, Married-civ-spouse, Sales, Wife, Black, Male,0,0,50, United-States, <=50K
34, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
43, Private, HS-grad, Widowed, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, >50K
29, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Mexico, <=50K
41, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, >50K
39, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,60, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
68, Federal-gov, Masters, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
46, Self-emp-not-inc, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
58, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,21, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
65, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Divorced, Sales, Unmarried, White, Female,0,0,54, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,7, United-States, <=50K
21, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,10, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
48, Private, Bachelors, Never-married, Craft-repair, Wife, Black, Female,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,15, United-States, <=50K
23, State-gov, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
57, Local-gov, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,37, United-States, <=50K
41, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
32, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
61, Federal-gov, Assoc-voc, Divorced, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
37, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,50, United-States, <=50K
45, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, Philippines, <=50K
30, Private, 7th-8th, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Local-gov, 10th, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Self-emp-inc, HS-grad, Separated, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50K
20, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
32, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, United-States, >50K
35, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, Canada, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
89, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Italy, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, >50K
32, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,43, United-States, >50K
34, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Female,3103,0,50, United-States, <=50K
35, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,4155,0,40, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
66, Private, Some-college, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, South, <=50K
25, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
51, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,30, United-States, <=50K
54, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,1887,36, United-States, >50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, >50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,30, England, <=50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Divorced, Machine-op-inspct, Wife, White, Female,0,0,35, United-States, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, >50K
19, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
63, Local-gov, HS-grad, Widowed, Transport-moving, Not-in-family, White, Male,0,0,10, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
64, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
57, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
20, Private, HS-grad, Never-married, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,20, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
39, Local-gov, Assoc-acdm, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Married-spouse-absent, Other-service, Not-in-family, White, Female,15024,0,40, Taiwan, >50K
60, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
24, Private, Masters, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
55, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
55, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, >50K
46, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,4650,0,40, United-States, <=50K
26, Private, HS-grad, Married-spouse-absent, Adm-clerical, Unmarried, Black, Female,0,0,25, United-States, <=50K
40, Local-gov, HS-grad, Married-spouse-absent, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
36, Private, 1st-4th, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Divorced, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, Mexico, <=50K
47, Self-emp-inc, Some-college, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
27, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,15, United-States, <=50K
