39, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,50, Honduras, <=50K
31, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
47, Federal-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, >50K
36, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
20, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, United-States, <=50K
39, Private, Prof-school, Divorced, Handlers-cleaners, Other-relative, Black, Female,0,0,40, China, <=50K
22, Private, Some-college, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,45, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, Honduras, >50K
52, Private, Some-college, Separated, Machine-op-inspct, Not-in-family, Black, Male,0,0,30, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, France, >50K
50, Private, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
57, Private, 5th-6th, Married-civ-spouse, Farming-fishing, Husband, White, Male,15024,0,60, United-States, >50K
30, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1977,55, United-States, >50K
39, Federal-gov, Prof-school, Married-civ-spouse, Tech-support, Wife, Black, Male,0,0,60, United-States, >50K
35, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
42, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, >50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Columbia, >50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, El-Salvador, >50K
37, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,4405,0,50, United-States, >50K
37, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
46, Local-gov, 5th-6th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
54, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
39, Self-emp-not-inc, 10th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,0,0,15, United-States, <=50K
45, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,50, United-States, <=50K
44, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,1492,45, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
40, Private, Bachelors, Married-spouse-absent, Craft-repair, Husband, Black, Male,0,0,40, Guatemala, <=50K
53, Private, HS-grad, Widowed, Farming-fishing, Not-in-family, Black, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, White, Female,0,0,30, France, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,40, United-States, >50K
22, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
29, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,2769,0,50, Laos, <=50K
22, Self-emp-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,12, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,60, Vietnam, >50K
48, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, Italy, <=50K
52, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
72, Local-gov, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, <=50K
42, Federal-gov, 7th-8th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
34, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Hungary, >50K
50, Private, HS-grad, Separated, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Ireland, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
35, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
49, Self-emp-not-inc, 12th, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, Holand-Netherlands, <=50K
34, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Hong, >50K
46, Private, 11th, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, South, >50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,16, Haiti, <=50K
47, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,0,30, United-States, >50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
21, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,38, Philippines, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Peru, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,50, China, >50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
43, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
58, Self-emp-not-inc, Assoc-acdm, Separated, Farming-fishing, Unmarried, Other, Male,0,0,20, Italy, <=50K
64, Private, HS-grad, Married-spouse-absent, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,4778,0,40, Thailand, <=50K
24, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,25, Hungary, <=50K
68, Federal-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
30, Private, Some-college, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
74, Private, Some-college, Widowed, Other-service, Own-child, Other, Male,0,0,15, United-States, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, >50K
26, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,25, Ireland, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Thailand, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,12, Canada, <=50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2541,40, United-States, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,1848,40, United-States, <=50K
18, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
26, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,38, United-States, <=50K
45, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, White, Male,0,2310,45, Cuba, <=50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Thailand, >50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Holand-Netherlands, >50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
64, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,7298,0,45, Outlying-US(Guam-USVI-etc), >50K
34, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,2252,0,20, Mexico, <=50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States, >50K
30, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, England, <=50K
24, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Mexico, >50K
43, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
43, Private, HS-grad, Divorced, Other-service, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
53, Local-gov, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, >50K
59, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Male,0,0,35, Dominican-Republic, <=50K
70, Private, Prof-school, Widowed, Protective-serv, Not-in-family, White, Male,0,0,40, Philippines, <=50K
34, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,65, United-States, <=50K
45, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
24, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
62, Private, 7th-8th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
51, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,38, United-States, <=50K
55, Private, Masters, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,5178,0,40, Poland, >50K
39, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Haiti, <=50K
31, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,1887,45, United-States, >50K
42, Private, 10th, Separated, Farming-fishing, Husband, Other, Female,0,0,40, United-States, <=50K
54, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
52, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
58, Local-gov, Some-college, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,35, United-States, <=50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,45, United-States, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
31, Private, Some-college, Married-spouse-absent, Other-service, Unmarried, White, Female,0,0,12, United-States, <=50K
35, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
46, Private, 10th, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,40, United-States, <=50K
43, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Separated, Adm-clerical, Not-in-family, White, Female,3975,0,60, Dominican-Republic, <=50K
59, Self-emp-not-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, India, <=50K
54, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
28, Local-gov, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
43, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,50, United-States, >50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, Trinadad&Tobago, <=50K
32, Private, Some-college, Divorced, Other-service, Other-relative, White, Female,0,0,40, Trinadad&Tobago, <=50K
28, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Federal-gov, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,45, United-States, >50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Japan, >50K
46, Self-emp-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2115,50, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Haiti, >50K
34, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Nicaragua, >50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Self-emp-inc, HS-grad, Divorced, Tech-support, Not-in-family, Other, Male,0,0,40, Hungary, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, China, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,3496,0,40, Portugal, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
63, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,4086,0,40, United-States, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,3103,0,60, United-States, <=50K
45, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, Trinadad&Tobago, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,32, Puerto-Rico, <=50K
25, Private, 10th, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, United-States, <=50K
22, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, United-States, <=50K
61, Private, Bachelors, Separated, Other-service, Husband, White, Male,0,0,40, El-Salvador, <=50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Priv-house-serv, Husband, Amer-Indian-Eskimo, Female,0,0,3, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hong, >50K
47, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
41, Private, Assoc-acdm, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,45, United-States, >50K
62, Self-emp-not-inc, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,1923,40, United-States, <=50K
