19, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,25, Dominican-Republic, <=50K
24, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,45, Honduras, <=50K
21, Private, 11th, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,35, Italy, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,35, Philippines, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, South, <=50K
33, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, France, >50K
64, Private, HS-grad, Divorced, Craft-repair, Unmarried, Other, Female,0,0,50, China, <=50K
50, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Haiti, >50K
44, Self-emp-inc, HS-grad, Divorced, Farming-fishing, Not-in-family, Other, Male,0,0,80, Outlying-US(Guam-USVI-etc), <=50K
31, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,45, France, >50K
68, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, China, <=50K
46, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1886,40, Peru, >50K
48, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,7687,0,40, India, >50K
42, Private, Masters, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,44, Ireland, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,30, India, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Scotland, >50K
53, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,15024,0,40, Thailand, >50K
57, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,30, Cuba, >50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1886,40, Laos, >50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,15024,0,40, Honduras, <=50K
34, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,45, Jamaica, >50K
31, Private, Bachelors, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
18, Private, 12th, Never-married, Craft-repair, Own-child, Other, Male,0,0,30, Puerto-Rico, <=50K
34, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, India, >50K
39, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, United-States, >50K
44, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Dominican-Republic, >50K
38, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, China, >50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,25, Thailand, >50K
36, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Puerto-Rico, >50K
30, Local-gov, Some-college, Separated, Prof-specialty, Not-in-family, Black, Male,0,0,40, Yugoslavia, <=50K
59, Private, Some-college, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,40, Portugal, <=50K
30, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, >50K
58, Private, Masters, Widowed, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
23, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, Mexico, <=50K
30, Private, Masters, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,0,0,40, Mexico, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Hong, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Outlying-US(Guam-USVI-etc), >50K
34, Federal-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,50, Poland, <=50K
43, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,7298,0,40, Honduras, >50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Philippines, >50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
32, Private, Prof-school, Never-married, Handlers-cleaners, Other-relative, Other, Female,0,0,16, Cambodia, <=50K
30, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
36, Private, 12th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Poland, <=50K
21, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
20, Private, Bachelors, Never-married, Farming-fishing, Wife, Amer-Indian-Eskimo, Male,0,0,20, Peru, <=50K
28, Private, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Guatemala, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Columbia, <=50K
54, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Nicaragua, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
56, Private, Some-college, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Jamaica, >50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,15024,0,40, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,50, France, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Yugoslavia, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, France, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Haiti, <=50K
62, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
26, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,30, Germany, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,38, Greece, >50K
32, Private, 12th, Separated, Sales, Own-child, Black, Male,0,0,40, Poland, <=50K
44, Private, Some-college, Never-married, Prof-specialty, Wife, Other, Female,0,0,25, Canada, <=50K
42, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,65, Hungary, <=50K
35, State-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Hong, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Cambodia, <=50K
32, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, Peru, <=50K
21, Private, HS-grad, Never-married, Tech-support, Own-child, Other, Male,0,0,40, Philippines, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Hong, <=50K
20, Private, Bachelors, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,35, Germany, <=50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1886,60, Italy, >50K
34, Private, Masters, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Yugoslavia, <=50K
63, Private, 9th, Widowed, Sales, Not-in-family, Black, Female,0,0,42, Vietnam, >50K
43, Private, Prof-school, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
26, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,40, Cambodia, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Italy, >50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, Ireland, <=50K
42, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,8614,0,40, Canada, >50K
44, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,60, Guatemala, <=50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
43, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
27, Private, Prof-school, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, Mexico, <=50K
40, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,0,0,45, Greece, <=50K
62, Self-emp-inc, 9th, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, England, >50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,44, Hong, <=50K
58, Private, Bachelors, Separated, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,50, Philippines, <=50K
60, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1886,40, Laos, >50K
22, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,45, Dominican-Republic, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, Cuba, <=50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Black, Female,0,0,40, Germany, <=50K
44, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
28, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,50, Greece, >50K
27, Private, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Guatemala, <=50K
44, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Cambodia, <=50K
19, Private, 12th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,8, Poland, <=50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,40, Cuba, >50K
46, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,40, Greece, <=50K
67, Private, 9th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,25, Thailand, >50K
21, Private, Some-college, Married-civ-spouse, Tech-support, Own-child, Black, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,35, South, <=50K
50, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,60, United-States, >50K
41, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1886,50, Ireland, >50K
68, Federal-gov, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, China, <=50K
25, Private, 12th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Peru, <=50K
32, Private, Some-college, Never-married, Other-service, Wife, Asian-Pac-Islander, Female,0,0,36, Hong, <=50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Haiti, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
53, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,1839,40, Cuba, >50K
49, Private, Doctorate, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,60, France, <=50K
32, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Japan, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,5178,0,40, Haiti, >50K
31, Private, Bachelors, Married-civ-spouse, Sales, Wife, Other, Male,0,0,35, France, <=50K
40, Federal-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,54, Haiti, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,16, Greece, <=50K
23, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Female,0,0,20, Honduras, <=50K
28, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,48, China, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7298,0,40, Iran, >50K
35, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,24, Jamaica, <=50K
35, Self-emp-inc, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,50, Nicaragua, <=50K
43, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
57, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,35, Vietnam, <=50K
20, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Hong, <=50K
27, Local-gov, Some-college, Separated, Prof-specialty, Own-child, White, Female,0,0,40, Ireland, <=50K
37, Private, Bachelors, Never-married, Prof-specialty, Own-child, Other, Female,0,0,40, Philippines, >50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Ecuador, <=50K
55, Private, Some-college, Separated, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,15020,0,45, Greece, >50K
36, Private, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
28, Private, Some-college, Never-married, Tech-support, Husband, White, Male,0,0,45, Canada, >50K
38, Private, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,25, Puerto-Rico, <=50K
29, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, Other, Male,0,1733,44, Columbia, <=50K
20, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Cambodia, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, Greece, <=50K
47, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, >50K
48, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,1986,30, Dominican-Republic, <=50K
46, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, Cuba, >50K
50, Private, HS-grad, Separated, Craft-repair, Not-in-family, Other, Male,0,0,40, South, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,30, Philippines, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,10, Peru, <=50K
48, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Portugal, >50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, >50K
54, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,40, Iran, <=50K
57, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, El-Salvador, <=50K
42, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,6904,0,40, United-States, >50K
30, Private, HS-grad, Separated, Craft-repair, Not-in-family, Black, Male,0,0,40, Jamaica, <=50K
61, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Guatemala, >50K
31, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
59, Self-emp-not-inc, Masters, Divorced, Sales, Unmarried, Black, Female,0,0,60, Puerto-Rico, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,30, Guatemala, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Mexico, >50K
37, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,1886,40, Philippines, >50K
26, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,50, Trinadad&Tobago, <=50K
36, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Scotland, >50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,44, Cambodia, <=50K
47, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,57, Vietnam, >50K
47, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
48, Private, Masters, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,38, Guatemala, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Thailand, >50K
59, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
52, Local-gov, Some-college, Divorced, Sales, Unmarried, Black, Female,0,0,50, Ireland, <=50K
75, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,30, Guatemala, <=50K
52, Private, 10th, Married-civ-spouse, Machine-op-inspct, Wife, Other, Male,0,0,25, Puerto-Rico, <=50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
59, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, >50K
43, Private, HS-grad, Never-married, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,43, Laos, <=50K
