59, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
58, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,20, Peru, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,15, Outlying-US(Guam-USVI-etc), <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Peru, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Canada, >50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Mexico, >50K
26, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,45, Thailand, <=50K
36, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,65, Hungary, <=50K
58, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Dominican-Republic, <=50K
27, Private, HS-grad, Married-civ-spouse, Protective-serv, Own-child, Asian-Pac-Islander, Female,0,2019,40, Honduras, >50K
21, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Hungary, <=50K
29, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Honduras, <=50K
59, Self-emp-not-inc, 9th, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,35, Italy, <=50K
19, Private, 9th, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
57, Private, HS-grad, Widowed, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,2829,0,40, France, <=50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, India, <=50K
63, Private, HS-grad, Divorced, Protective-serv, Not-in-family, Other, Female,0,0,36, United-States, <=50K
39, Self-emp-not-inc, 10th, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,60, United-States, >50K
18, Private, 11th, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,10, Philippines, <=50K
21, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,25, United-States, <=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
51, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,50, Puerto-Rico, <=50K
27, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,92, Hong, >50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,20, Thailand, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,30, Peru, <=50K
74, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Nicaragua, <=50K
30, Private, Some-college, Divorced, Sales, Own-child, White, Female,0,0,60, United-States, <=50K
54, State-gov, 12th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, Poland, >50K
63, Private, HS-grad, Widowed, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
30, Private, Masters, Divorced, Craft-repair, Unmarried, White, Male,0,0,60, Greece, <=50K
51, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,15024,0,60, Portugal, >50K
47, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Greece, <=50K
25, Private, Some-college, Married-civ-spouse, Other-service, Wife, Black, Male,0,0,40, United-States, <=50K
57, Private, Masters, Widowed, Craft-repair, Not-in-family, White, Male,0,0,35, Thailand, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, Germany, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, China, >50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,40, Germany, >50K
41, Self-emp-inc, 11th, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
28, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,8, Hungary, >50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, Philippines, <=50K
46, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Ecuador, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Male,0,0,45, Peru, <=50K
30, Self-emp-not-inc, 12th, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,84, Nicaragua, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,35, Dominican-Republic, >50K
30, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, South, <=50K
19, Private, Masters, Never-married, Other-service, Own-child, Black, Male,0,0,15, Thailand, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, South, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, United-States, >50K
22, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, <=50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
21, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,36, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
63, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
54, Private, Doctorate, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,50, Trinadad&Tobago, <=50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,54, United-States, >50K
43, Private, 9th, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,40, Italy, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
42, Private, 9th, Never-married, Sales, Not-in-family, Black, Male,0,0,69, Cambodia, <=50K
41, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,70, Honduras, >50K
37, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
20, Private, 11th, Never-married, Sales, Own-child, Other, Male,0,0,35, United-States, <=50K
27, Self-emp-not-inc, 12th, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,1, Mexico, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, China, <=50K
24, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Male,0,0,40, India, >50K
42, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,45, China, <=50K
42, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,25, Mexico, <=50K
60, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,45, Columbia, <=50K
45, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,56, United-States, >50K
50, Private, 11th, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,65, Hungary, <=50K
63, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
70, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,71, United-States, >50K
51, Private, 5th-6th, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,20, Japan, >50K
24, Private, Some-college, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Poland, >50K
29, Federal-gov, 11th, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Mexico, >50K
56, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Female,3361,0,40, Japan, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,15024,0,50, South, >50K
43, Private, 9th, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, Thailand, <=50K
26, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
47, State-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, Iran, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, India, >50K
47, Self-emp-inc, Masters, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,1902,48, Philippines, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Cambodia, >50K
41, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
50, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Thailand, >50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, United-States, >50K
41, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, China, <=50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Male,0,0,20, Dominican-Republic, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,99, Nicaragua, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,13, Mexico, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Scotland, >50K
59, Federal-gov, Some-college, Married-civ-spouse, Sales, Unmarried, Black, Female,0,0,69, United-States, <=50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Other-relative, White, Female,0,0,40, Honduras, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,20, India, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, Columbia, >50K
74, Private, Prof-school, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,35, Dominican-Republic, >50K
22, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, Columbia, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,15, Columbia, <=50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, >50K
53, Private, HS-grad, Separated, Adm-clerical, Not-in-family, Black, Female,0,0,45, Trinadad&Tobago, <=50K
30, Federal-gov, Assoc-voc, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
34, Private, Bachelors, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,5321,0,40, Guatemala, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
39, State-gov, Masters, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Portugal, <=50K
38, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
60, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Ecuador, >50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,35, France, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,45, Ireland, <=50K
41, State-gov, HS-grad, Divorced, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,15024,0,50, United-States, >50K
31, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Black, Male,0,0,40, France, >50K
34, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Taiwan, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,40, Hungary, <=50K
61, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
26, Federal-gov, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Italy, <=50K
27, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Mexico, <=50K
42, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,50, Jamaica, <=50K
32, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,45, Vietnam, >50K
28, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,40, England, <=50K
31, State-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Hungary, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, >50K
48, Private, Preschool, Divorced, Exec-managerial, Unmarried, Other, Male,0,1412,40, South, <=50K
53, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Sales, Husband, White, Male,0,1887,45, Dominican-Republic, >50K
28, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, >50K
34, State-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Thailand, <=50K
34, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
42, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, South, >50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,8, United-States, <=50K
20, State-gov, 11th, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, Italy, <=50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,30, Haiti, <=50K
58, Self-emp-not-inc, Assoc-voc, Never-married, Priv-house-serv, Not-in-family, White, Male,14136,0,40, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, China, <=50K
28, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,40, Canada, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Jamaica, >50K
64, Private, HS-grad, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
26, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Other, Female,0,0,36, China, <=50K
38, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Columbia, >50K
31, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,44, Outlying-US(Guam-USVI-etc), >50K
33, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,7687,0,40, Scotland, >50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,70, Germany, >50K
17, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,18, United-States, <=50K
32, Self-emp-not-inc, 9th, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,60, Iran, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Poland, >50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,98, China, <=50K
38, Private, 12th, Divorced, Craft-repair, Unmarried, White, Female,0,0,20, Poland, <=50K
36, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,30, South, >50K
63, Private, Some-college, Married-civ-spouse, Other-service, Wife, White, Male,0,0,35, Poland, >50K
