42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,1977,60, Dominican-Republic, >50K
66, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,4064,0,20, Nicaragua, <=50K
56, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
38, State-gov, Bachelors, Never-married, Prof-specialty, Wife, Black, Female,7687,0,32, Dominican-Republic, >50K
62, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,4386,0,40, Ecuador, <=50K
47, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Iran, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Mexico, >50K
36, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
61, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,7298,0,40, Cuba, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,1842,0,20, Cambodia, <=50K
50, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, Iran, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,20, Dominican-Republic, <=50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, France, >50K
46, Federal-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, Peru, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, Vietnam, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, >50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Italy, >50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,4520,0,40, United-States, >50K
26, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, Ireland, <=50K
34, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,1775,47, Trinadad&Tobago, <=50K
50, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,50, Peru, <=50K
23, Private, Some-college, Never-married, Sales, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,50, Laos, >50K
39, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1902,50, China, >50K
57, Self-emp-inc, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
60, Self-emp-inc, Bachelors, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,45, Dominican-Republic, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,70, Ecuador, <=50K
53, Federal-gov, Masters, Divorced, Sales, Not-in-family, White, Female,0,0,40, Cuba, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,35, Jamaica, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1578,40, United-States, >50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
78, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,3328,0,20, England, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,50, Haiti, <=50K
80, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Thailand, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Hungary, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Federal-gov, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, Puerto-Rico, >50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Yugoslavia, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Vietnam, <=50K
19, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,20, Taiwan, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, >50K
27, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
28, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,7364,0,44, Jamaica, >50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Trinadad&Tobago, <=50K
53, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Wife, White, Female,0,0,38, Trinadad&Tobago, <=50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
71, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,50, South, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Italy, <=50K
37, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,35, Scotland, <=50K
19, Local-gov, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,16, Trinadad&Tobago, <=50K
31, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Greece, >50K
60, Federal-gov, Assoc-acdm, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,40, Hungary, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1848,54, Iran, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, Poland, <=50K
51, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,50, Japan, >50K
29, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Puerto-Rico, >50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Iran, >50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, Nicaragua, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,25, Philippines, <=50K
66, Local-gov, HS-grad, Widowed, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
32, Private, 7th-8th, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Dominican-Republic, <=50K
56, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Nicaragua, <=50K
37, Private, Assoc-voc, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,70, Honduras, >50K
44, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Canada, >50K
60, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
68, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,14130,0,20, Outlying-US(Guam-USVI-etc), >50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,8, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Portugal, <=50K
55, Private, 11th, Never-married, Machine-op-inspct, Husband, White, Male,0,0,60, China, <=50K
35, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,50, Italy, <=50K
54, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, Guatemala, <=50K
59, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, South, <=50K
21, Self-emp-not-inc, 11th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, India, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
56, Self-emp-inc, Assoc-acdm, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,50, Laos, <=50K
25, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Puerto-Rico, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,38, Puerto-Rico, <=50K
22, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,25, Canada, <=50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
32, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,4386,0,40, South, >50K
38, Local-gov, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,7687,0,40, France, >50K
63, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,35, Greece, <=50K
69, Self-emp-inc, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,20051,0,45, Greece, >50K
49, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Puerto-Rico, >50K
43, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,50, Italy, <=50K
51, Self-emp-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
67, Self-emp-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,22923,0,60, Laos, >50K
33, Federal-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Japan, <=50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Haiti, >50K
46, Self-emp-not-inc, HS-grad, Never-married, Other-service, Wife, White, Female,0,0,35, Germany, <=50K
35, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1887,40, Japan, >50K
23, Federal-gov, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, Thailand, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, El-Salvador, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Japan, >50K
63, Federal-gov, Masters, Widowed, Other-service, Not-in-family, White, Male,0,0,40, Hungary, <=50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Ireland, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,1730,30, Outlying-US(Guam-USVI-etc), <=50K
43, Private, Masters, Widowed, Adm-clerical, Unmarried, White, Male,3461,0,40, Nicaragua, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
37, Private, Masters, Married-spouse-absent, Tech-support, Own-child, White, Male,2174,0,45, India, <=50K
23, Private, Some-college, Never-married, Priv-house-serv, Own-child, White, Female,0,0,15, Ecuador, <=50K
27, Private, Bachelors, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, South, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,38, Poland, <=50K
48, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
55, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Columbia, >50K
33, Without-pay, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,45, Philippines, <=50K
62, Local-gov, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, United-States, <=50K
58, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, El-Salvador, <=50K
57, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Taiwan, <=50K
46, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, South, <=50K
50, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, South, <=50K
46, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,65, Puerto-Rico, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hungary, <=50K
45, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Ireland, <=50K
22, Federal-gov, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Hong, <=50K
22, Local-gov, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,60, Columbia, <=50K
52, Private, Assoc-acdm, Widowed, Craft-repair, Wife, White, Male,0,0,40, Haiti, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Female,0,0,40, Honduras, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Thailand, >50K
27, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, Hungary, <=50K
24, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,1740,40, Trinadad&Tobago, <=50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, Ireland, >50K
60, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, Honduras, >50K
56, Self-emp-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Peru, <=50K
25, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,60, South, <=50K
25, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Vietnam, <=50K
18, State-gov, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,2613,0,20, Cambodia, <=50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,2935,0,80, Nicaragua, <=50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,65, Italy, <=50K
70, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,10965,0,30, Vietnam, >50K
27, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Portugal, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, Ecuador, >50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,2383,60, Yugoslavia, >50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1567,40, Mexico, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, South, <=50K
44, Private, HS-grad, Divorced, Protective-serv, Husband, White, Male,0,0,35, Columbia, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, South, <=50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Poland, >50K
33, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,66, Honduras, <=50K
54, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Honduras, >50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Portugal, <=50K
60, Self-emp-inc, Doctorate, Divorced, Prof-specialty, Not-in-family, White, Female,7298,0,54, Scotland, >50K
36, Private, 9th, Divorced, Craft-repair, Wife, White, Female,0,0,40, Nicaragua, <=50K
49, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,45, Ecuador, <=50K
65, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,5, Poland, <=50K
29, Private, 11th, Married-civ-spouse, Sales, Wife, White, Male,0,0,45, Guatemala, <=50K
64, Local-gov, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,12, Hungary, <=50K
45, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,54, Thailand, <=50K
34, Local-gov, 11th, Widowed, Prof-specialty, Unmarried, Black, Female,0,0,40, Columbia, <=50K
36, Private, 7th-8th, Divorced, Sales, Not-in-family, Black, Male,0,0,50, Taiwan, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K
61, Private, Some-college, Separated, Sales, Not-in-family, White, Male,0,0,40, Philippines, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Columbia, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,10520,0,40, Mexico, >50K
24, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,65, Thailand, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Laos, >50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Honduras, <=50K
40, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
42, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,50, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Peru, >50K
31, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Nicaragua, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,70, United-States, >50K
40, Private, Bachelors, Separated, Exec-managerial, Unmarried, White, Female,0,0,70, Hungary, >50K
35, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, Yugoslavia, >50K
20, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
30, Private, 11th, Never-married, Sales, Not-in-family, White, Male,0,0,40, Philippines, <=50K
