59, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,37, Germany, <=50K
31, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Ecuador, <=50K
47, Private, Some-college, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
54, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1737,50, United-States, >50K
31, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, India, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, United-States, >50K
41, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
24, Private, Some-college, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,40, China, <=50K
31, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
61, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,15024,0,20, United-States, >50K
59, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,30, United-States, <=50K
65, State-gov, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,7687,0,45, United-States, >50K
57, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1902,65, United-States, >50K
50, Private, Masters, Never-married, Prof-specialty, Husband, Other, Male,0,1459,40, Hungary, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
36, Private, HS-grad, Divorced, Sales, Husband, Asian-Pac-Islander, Female,8892,0,45, United-States, >50K
21, State-gov, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,10, Jamaica, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, Honduras, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private, 11th, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
61, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,35, Mexico, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,0,0,60, Hong, <=50K
50, Local-gov, HS-grad, Divorced, Transport-moving, Unmarried, White, Male,0,0,60, Guatemala, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1572,40, Scotland, <=50K
42, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Nicaragua, <=50K
53, Local-gov, Masters, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,65, Poland, >50K
50, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,60, South, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
36, Local-gov, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,40, Yugoslavia, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,30, United-States, <=50K
37, Private, 1st-4th, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,75, Thailand, >50K
20, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,30, United-States, <=50K
48, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Columbia, >50K
30, Private, HS-grad, Divorced, Protective-serv, Not-in-family, Black, Female,0,0,35, United-States, <=50K
25, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Japan, <=50K
26, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, >50K
37, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
58, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, United-States, >50K
22, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, Mexico, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,54, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,30, Peru, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Cuba, <=50K
33, Private, 9th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,30, China, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, Mexico, >50K
90, State-gov, Assoc-acdm, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,2829,0,40, China, >50K
28, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Italy, <=50K
24, Private, Preschool, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,37, United-States, <=50K
32, Private, Bachelors, Married-spouse-absent, Prof-specialty, Other-relative, Black, Female,0,0,40, Dominican-Republic, <=50K
65, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Honduras, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Trinadad&Tobago, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,60, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1757,60, Iran, <=50K
44, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,2288,0,45, El-Salvador, <=50K
54, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, China, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
34, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Female,0,0,30, United-States, <=50K
34, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,0,0,45, Philippines, >50K
49, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,35, Thailand, <=50K
60, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,30, Peru, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Nicaragua, >50K
47, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
74, Self-emp-not-inc, Some-college, Widowed, Other-service, Wife, Black, Male,0,0,50, Thailand, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,20, United-States, <=50K
40, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
48, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,60, Ecuador, >50K
47, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, India, <=50K
40, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Masters, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,35, Germany, <=50K
51, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, India, <=50K
28, Private, Some-college, Married-spouse-absent, Sales, Husband, White, Male,0,0,40, United-States, >50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,5013,0,38, Greece, >50K
61, Without-pay, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1737,40, Scotland, >50K
30, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Male,2764,0,10, United-States, <=50K
29, Private, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, >50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Canada, >50K
51, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,25, Greece, <=50K
74, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,2983,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Transport-moving, Unmarried, White, Female,2656,0,40, United-States, <=50K
27, Self-emp-not-inc, Bachelors, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,45, Hungary, <=50K
37, State-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,38112,0,50, Italy, >50K
85, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
59, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Masters, Widowed, Exec-managerial, Own-child, Black, Male,0,0,40, Guatemala, <=50K
36, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, Nicaragua, <=50K
19, Private, 11th, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
33, Self-emp-not-inc, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Male,0,0,30, Trinadad&Tobago, <=50K
35, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,50, Portugal, >50K
37, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,1977,44, United-States, >50K
44, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,30, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Jamaica, >50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, Vietnam, >50K
20, Private, 9th, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
77, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,23, Iran, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,37, Canada, <=50K
18, Private, Some-college, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,296,20, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,10, Mexico, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Ecuador, <=50K
52, State-gov, Bachelors, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, El-Salvador, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, El-Salvador, >50K
35, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
48, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, South, <=50K
54, Without-pay, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, India, >50K
46, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,48, United-States, <=50K
46, Federal-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Canada, <=50K
72, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,4386,0,40, United-States, >50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
23, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Sales, Own-child, Other, Female,0,0,48, Cuba, <=50K
52, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,8, United-States, <=50K
48, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Scotland, >50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,4310,0,60, United-States, >50K
46, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
25, State-gov, 9th, Never-married, Prof-specialty, Husband, White, Male,0,0,30, England, <=50K
30, Private, 9th, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Poland, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Honduras, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
62, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,37, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,75, Hungary, >50K
60, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Scotland, >50K
28, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Greece, <=50K
60, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Italy, >50K
41, Private, 5th-6th, Never-married, Machine-op-inspct, Not-in-family, White, Male,13671,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,50, Taiwan, <=50K
55, Private, 7th-8th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,25, Peru, <=50K
29, Private, 9th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
