27, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Honduras, >50K
23, Local-gov, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Cuba, >50K
27, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,5124,0,40, Columbia, >50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, United-States, >50K
50, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Male,0,0,36, United-States, >50K
42, Local-gov, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,1887,35, Vietnam, <=50K
52, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, Other, Female,0,0,40, United-States, <=50K
19, Private, 9th, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
63, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,15, Vietnam, <=50K
41, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Haiti, <=50K
41, Private, 11th, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,20, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7005,0,40, Hungary, >50K
39, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,45, United-States, <=50K
23, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Hungary, <=50K
26, State-gov, Assoc-voc, Married-civ-spouse, Protective-serv, Other-relative, White, Male,0,0,40, Philippines, <=50K
90, Self-emp-not-inc, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
53, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Mexico, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
20, Private, Assoc-acdm, Never-married, Sales, Unmarried, White, Male,0,0,35, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, United-States, <=50K
41, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Dominican-Republic, <=50K
33, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, Iran, >50K
29, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
57, Self-emp-not-inc, 10th, Never-married, Prof-specialty, Wife, White, Male,0,0,54, United-States, >50K
45, State-gov, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
30, State-gov, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,35, Germany, <=50K
58, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,25, United-States, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, United-States, >50K
33, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cambodia, >50K
68, Federal-gov, HS-grad, Separated, Prof-specialty, Not-in-family, Black, Male,0,0,18, United-States, <=50K
67, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,2893,0,36, United-States, <=50K
32, Private, 12th, Never-married, Sales, Not-in-family, White, Male,0,0,99, United-States, >50K
35, Private, Bachelors, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,44, United-States, <=50K
57, Private, Bachelors, Divorced, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
33, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,3899,0,40, United-States, >50K
25, Private, HS-grad, Divorced, Craft-repair, Wife, White, Male,0,0,40, Haiti, <=50K
65, Private, Some-college, Separated, Tech-support, Husband, White, Male,0,0,35, Iran, <=50K
51, Private, 1st-4th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
40, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,99, United-States, >50K
38, Local-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
26, Local-gov, Some-college, Never-married, Prof-specialty, Wife, White, Female,0,0,25, Poland, <=50K
34, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,30, United-States, <=50K
26, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Nicaragua, >50K
22, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
34, Self-emp-inc, HS-grad, Never-married, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
28, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Jamaica, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, United-States, >50K
34, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Protective-serv, Not-in-family, Black, Female,0,0,45, United-States, <=50K
25, Private, 12th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Local-gov, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
19, State-gov, Some-college, Never-married, Protective-serv, Unmarried, White, Male,0,0,27, Philippines, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, United-States, <=50K
33, Private, Bachelors, Separated, Sales, Not-in-family, White, Female,0,1979,40,, <=50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Other-relative, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
47, Self-emp-inc, 9th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
22, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,20, Cambodia, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
39, Private, Prof-school, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Yugoslavia, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
31, Federal-gov, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
23, Self-emp-not-inc, 11th, Divorced, Craft-repair, Own-child, White, Male,0,0,50, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Mexico, >50K
62, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,30, Iran, <=50K
19, Private, 9th, Never-married, Craft-repair, Own-child, Other, Male,0,0,25, Hungary, <=50K
27, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,35, United-States, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
46, Self-emp-not-inc, Masters, Never-married, Prof-specialty, Wife, White, Female,0,0,25, United-States, >50K
19, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, India, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Hong, <=50K
32, State-gov, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Male,0,0,40, Mexico, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,37, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
42, Private, Assoc-acdm, Never-married, Sales, Unmarried, Other, Male,0,0,20, Nicaragua, <=50K
22, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-spouse-absent, Prof-specialty, Wife, Black, Male,0,0,13, Italy, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,6, India, <=50K
39, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,7298,0,47, Hong, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Puerto-Rico, >50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,3, South, <=50K
35, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,35, England, <=50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, >50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Separated, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
23, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
25, Private, Doctorate, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,1560,0,72, United-States, >50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Cuba, <=50K
34, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,35, United-States, <=50K
51, Private, Masters, Separated, Transport-moving, Not-in-family, White, Female,0,0,55, Mexico, <=50K
28, Private, HS-grad, Divorced, Transport-moving, Own-child, White, Female,0,0,54, United-States, <=50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,37, South, >50K
39, Private, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,15024,0,67, United-States, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
44, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
42, Federal-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
58, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,14, United-States, <=50K
64, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, >50K
57, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,2882,0,40, United-States, <=50K
47, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, Germany, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Poland, <=50K
26, Private, Prof-school, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
47, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
20, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
40, Local-gov, Assoc-acdm, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,4703,0,35, United-States, <=50K
48, State-gov, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,30, Mexico, <=50K
27, Local-gov, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
48, Private, 5th-6th, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, >50K
30, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,20, United-States, <=50K
22, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1609,27, United-States, <=50K
67, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,15, United-States, <=50K
24, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
