56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Germany, >50K
48, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Dominican-Republic, >50K
23, Private, 10th, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Peru, <=50K
29, Private, HS-grad, Separated, Exec-managerial, Husband, White, Male,0,2046,40, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,45, United-States, >50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1902,54, Scotland, >50K
50, Private, Some-college, Separated, Adm-clerical, Unmarried, White, Male,0,0,30, United-States, <=50K
44, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
49, Private, 5th-6th, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, Columbia, <=50K
40, Private, Assoc-voc, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Female,0,0,10, United-States, >50K
23, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
64, Private, 5th-6th, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Italy, <=50K
39, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Columbia, >50K
36, Private, 11th, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
27, Private, Prof-school, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,50, Canada, <=50K
39, State-gov, Some-college, Separated, Adm-clerical, Unmarried, White, Female,0,0,25, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, >50K
45, Private, Assoc-acdm, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Peru, >50K
18, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,30, Columbia, <=50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
29, Private, HS-grad, Separated, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,57, United-States, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
56, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, Dominican-Republic, <=50K
37, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Mexico, <=50K
56, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, India, >50K
24, Private, 12th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Columbia, <=50K
41, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Poland, <=50K
39, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,15, United-States, <=50K
34, Private, Preschool, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,15, China, <=50K
32, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Male,0,0,20, Cambodia, <=50K
18, Local-gov, 11th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,30, Scotland, <=50K
33, Private, 10th, Divorced, Craft-repair, Unmarried, White, Male,0,0,50, Cuba, <=50K
34, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, Other, Female,0,0,20, India, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,6, United-States, <=50K
27, Private, Bachelors, Never-married, Exec-managerial, Other-relative, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Widowed, Craft-repair, Not-in-family, White, Female,0,0,40, Hong, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
45, Federal-gov, HS-grad, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,2373,45, Ireland, <=50K
30, Private, Some-college, Separated, Exec-managerial, Husband, White, Male,0,1584,50, China, >50K
47, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,54, United-States, >50K
33, Local-gov, Bachelors, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,54, Cuba, <=50K
56, Private, HS-grad, Widowed, Protective-serv, Unmarried, White, Male,0,0,30, Cuba, <=50K
42, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Puerto-Rico, <=50K
36, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
41, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
49, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,60, United-States, >50K
35, Private, Assoc-voc, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,36, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States, <=50K
20, Private, Some-college, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,20, United-States, <=50K
50, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Female,4460,0,24, United-States, <=50K
44, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1902,54, Dominican-Republic, >50K
36, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7687,0,40, United-States, >50K
46, Federal-gov, 5th-6th, Separated, Tech-support, Not-in-family, White, Male,0,0,40, Laos, <=50K
59, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
33, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
45, Self-emp-not-inc, Masters, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,12, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, United-States, >50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Scotland, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, 5th-6th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,16, Vietnam, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, South, <=50K
23, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
46, Private, Assoc-voc, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
64, Private, Masters, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,30, Guatemala, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
30, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,2114,40, Jamaica, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,35, United-States, >50K
32, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,45, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Husband, Other, Male,0,1736,40, India, <=50K
45, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
65, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1778,3, England, >50K
67, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
64, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
46, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
35, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
42, Private, Assoc-acdm, Never-married, Exec-managerial, Own-child, White, Male,0,0,35, Germany, <=50K
50, State-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, England, >50K
34, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
51, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, Poland, <=50K
21, Private, HS-grad, Never-married, Sales, Wife, White, Male,0,0,35, Poland, <=50K
54, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,20, United-States, <=50K
37, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States, <=50K
38, Local-gov, Assoc-acdm, Separated, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
31, State-gov, Some-college, Married-civ-spouse, Protective-serv, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
51, State-gov, Bachelors, Divorced, Other-service, Unmarried, Other, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Divorced, Tech-support, Unmarried, White, Female,0,0,40, Haiti, <=50K
20, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, India, >50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Canada, >50K
20, Private, Some-college, Married-civ-spouse, Protective-serv, Own-child, Black, Female,0,0,35, Italy, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, Yugoslavia, <=50K
57, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,7687,0,40, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Sales, Other-relative, Black, Male,14083,0,40, Honduras, >50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Japan, <=50K
84, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15683,0,50, Cuba, >50K
35, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,54, United-States, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Greece, >50K
38, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,12, England, <=50K
25, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,16, United-States, >50K
31, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Jamaica, >50K
35, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,15, United-States, >50K
39, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Taiwan, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Husband, Black, Female,0,0,50, United-States, <=50K
53, Local-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
45, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Haiti, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Greece, <=50K
47, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,20, United-States, >50K
43, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,38, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Haiti, <=50K
21, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
32, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,54, Peru, >50K
37, Private, 9th, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Vietnam, >50K
33, Private, 1st-4th, Never-married, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,40, Guatemala, <=50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,35, Thailand, >50K
55, Private, 7th-8th, Divorced, Adm-clerical, Unmarried, White, Male,0,0,38, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,60, India, <=50K
26, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Other, Female,0,0,50, Haiti, <=50K
62, Local-gov, 5th-6th, Divorced, Tech-support, Unmarried, Other, Male,0,0,40, Peru, <=50K
40, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Dominican-Republic, <=50K
54, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
41, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,25, Italy, <=50K
55, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Italy, <=50K
34, Private, Prof-school, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
58, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
22, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
25, Private, Some-college, Never-married, Priv-house-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,22, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, United-States, >50K
48, Private, Doctorate, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,20, United-States, <=50K
66, State-gov, Bachelors, Married-civ-spouse, Tech-support, Unmarried, White, Male,15024,0,15, United-States, >50K
27, Private, Bachelors, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
44, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,54, United-States, >50K
52, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,1671,40, Mexico, <=50K
46, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Hungary, >50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Canada, <=50K
27, Private, Some-college, Divorced, Other-service, Own-child, White, Female,0,0,30, El-Salvador, <=50K
32, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,54, United-States, <=50K
