62, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Germany, <=50K
50, Local-gov, Some-college, Never-married, Priv-house-serv, Unmarried, White, Male,0,0,25, Laos, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
40, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Hong, >50K
32, Local-gov, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Male,4763,0,40, Scotland, <=50K
37, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,45, United-States, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Laos, <=50K
34, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, England, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
29, Self-emp-not-inc, 10th, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,99, Hungary, <=50K
39, Local-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, United-States, >50K
50, Federal-gov, Assoc-voc, Never-married, Adm-clerical, Wife, White, Female,0,0,40, Poland, <=50K
52, Private, Bachelors, Separated, Adm-clerical, Unmarried, White, Male,0,0,50, Japan, <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Nicaragua, <=50K
23, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Dominican-Republic, <=50K
32, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
34, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
59, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Husband, Other, Female,0,0,30, Trinadad&Tobago, <=50K
56, Private, 5th-6th, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,10, Yugoslavia, <=50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1975,60, United-States, <=50K
36, Self-emp-not-inc, 10th, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,50, Canada, <=50K
38, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,75, United-States, <=50K
23, Private, Assoc-voc, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Separated, Craft-repair, Wife, White, Female,14213,0,40, United-States, >50K
31, Private, 11th, Never-married, Other-service, Own-child, Other, Male,0,0,35, Poland, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,50, United-States, >50K
48, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,1977,60, United-States, >50K
20, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
50, Private, HS-grad, Widowed, Tech-support, Not-in-family, White, Female,0,0,16, United-States, <=50K
27, Private, 12th, Divorced, Sales, Not-in-family, Other, Female,0,0,40, United-States, <=50K
57, Private, HS-grad, Divorced, Protective-serv, Not-in-family, White, Female,0,0,50, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Portugal, >50K
59, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
22, Local-gov, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, South, <=50K
39, Private, Masters, Never-married, Farming-fishing, Husband, White, Female,0,0,40, Japan, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Italy, <=50K
26, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Jamaica, <=50K
31, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,5, United-States, <=50K
27, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, Haiti, <=50K
17, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,12, Dominican-Republic, <=50K
28, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,0,0,50, Nicaragua, <=50K
25, Private, Doctorate, Divorced, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,24, Trinadad&Tobago, <=50K
27, Self-emp-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,7687,0,70, United-States, >50K
28, Private, Some-college, Never-married, Craft-repair, Unmarried, Black, Male,0,0,40, Iran, <=50K
39, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, >50K
19, Private, 12th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
40, Private, 7th-8th, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, Hong, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, United-States, <=50K
46, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,3337,0,38, United-States, >50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Female,0,0,20, United-States, <=50K
50, Private, 12th, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,25, India, <=50K
34, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, Jamaica, <=50K
35, Private, 12th, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,30, Nicaragua, <=50K
36, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,1902,54, Japan, <=50K
32, Self-emp-not-inc, Preschool, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,18, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
24, Private, Bachelors, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
55, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,1982,50, Nicaragua, >50K
37, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
42, Private, Some-college, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
45, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Male,0,0,42, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,3103,0,54, Cambodia, <=50K
24, Private, Assoc-voc, Never-married, Transport-moving, Wife, White, Female,0,0,40, Guatemala, <=50K
30, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,3417,0,60, Nicaragua, >50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,45, Honduras, >50K
39, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,40, Iran, <=50K
55, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,65, Peru, <=50K
58, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,30, Portugal, <=50K
32, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,38, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
29, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,35, Germany, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
36, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
39, Private, HS-grad, Widowed, Protective-serv, Unmarried, White, Male,0,0,25, Cuba, <=50K
35, Private, 12th, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Taiwan, <=50K
67, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Hong, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
27, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Protective-serv, Husband, Other, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,45, Scotland, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Unmarried, Black, Male,0,0,99, United-States, <=50K
55, State-gov, Some-college, Widowed, Prof-specialty, Not-in-family, White, Male,0,1977,30, United-States, >50K
40, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, India, <=50K
54, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
58, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,10069,0,50, United-States, >50K
54, Federal-gov, Bachelors, Separated, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,40, Portugal, >50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States, <=50K
22, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Male,0,0,20, Dominican-Republic, <=50K
47, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, South, >50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, Hong, <=50K
25, Private, Masters, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
34, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,60, Guatemala, <=50K
19, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Male,0,0,16, United-States, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Iran, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, India, >50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Ireland, >50K
35, Private, Masters, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Japan, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7687,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
56, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,30, Hong, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Philippines, <=50K
51, State-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, United-States, >50K
31, Local-gov, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, >50K
66, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,2829,0,40, United-States, <=50K
64, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Yugoslavia, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,20, United-States, >50K
56, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
20, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,25, Ireland, <=50K
54, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, Hungary, >50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
83, Local-gov, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
43, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
36, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, England, >50K
38, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,2174,0,30, Japan, >50K
54, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, United-States, <=50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
56, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,45, Ireland, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
53, Private, 10th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Greece, <=50K
52, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7687,0,60, Philippines, >50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Assoc-voc, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
29, Private, 10th, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
60, Private, Some-college, Widowed, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, El-Salvador, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States, >50K
21, Federal-gov, Assoc-voc, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
56, Self-emp-not-inc, HS-grad, Separated, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,70, United-States, >50K
72, Self-emp-not-inc, Assoc-voc, Widowed, Protective-serv, Not-in-family, Other, Female,0,0,14, Greece, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Hong, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
42, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,54, Iran, <=50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
42, Private, 1st-4th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1921,40, United-States, >50K
25, Self-emp-inc, Assoc-voc, Separated, Exec-managerial, Unmarried, White, Female,3889,0,40, Mexico, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7298,0,50, Guatemala, <=50K
