19, Private, Some-college, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,24, Dominican-Republic, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Vietnam, <=50K
26, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,25, Laos, <=50K
26, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,50, Japan, <=50K
20, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,45, Haiti, <=50K
30, Private, HS-grad, Divorced, Other-service, Own-child, White, Male,0,0,40, Iran, <=50K
24, State-gov, Some-college, Divorced, Other-service, Husband, White, Male,0,0,14, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,40, Nicaragua, >50K
66, Private, 7th-8th, Widowed, Transport-moving, Unmarried, Black, Female,0,0,35, France, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,40, Mexico, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
31, Self-emp-not-inc, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Guatemala, >50K
47, Local-gov, Assoc-acdm, Divorced, Other-service, Unmarried, White, Female,0,0,35, France, <=50K
46, Private, HS-grad, Widowed, Tech-support, Unmarried, Black, Female,0,0,40, Guatemala, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Honduras, <=50K
63, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,30, Scotland, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
44, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,99999,0,45, Peru, >50K
53, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,40, Philippines, <=50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,36, Cambodia, <=50K
22, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
26, Private, Some-college, Married-spouse-absent, Craft-repair, Other-relative, White, Male,0,0,40, China, <=50K
63, Private, HS-grad, Widowed, Other-service, Unmarried, White, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
46, Private, Assoc-voc, Divorced, Other-service, Own-child, White, Female,0,0,50, Ireland, <=50K
47, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Portugal, >50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,4457,0,50, Hungary, <=50K
47, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Cuba, <=50K
39, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,7687,0,30, Cuba, >50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
27, Private, Assoc-voc, Never-married, Other-service, Unmarried, Black, Female,0,0,40, Mexico, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,7474,0,40, Guatemala, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Jamaica, <=50K
32, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Philippines, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Japan, <=50K
49, Private, Some-college, Separated, Other-service, Wife, White, Female,0,0,35, Jamaica, <=50K
40, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,4650,0,50, Japan, >50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,15, Scotland, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, Iran, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,5013,0,40, Portugal, <=50K
46, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,42, Portugal, >50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, France, >50K
34, Private, HS-grad, Separated, Adm-clerical, Own-child, White, Female,0,0,25, Greece, <=50K
25, Federal-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Dominican-Republic, >50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, Mexico, <=50K
31, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,41, Dominican-Republic, >50K
42, Self-emp-inc, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, Germany, <=50K
38, Private, Bachelors, Separated, Tech-support, Unmarried, White, Female,0,0,40, Mexico, >50K
54, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,50, Mexico, <=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Hungary, >50K
47, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, Japan, <=50K
34, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,15, India, <=50K
63, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Dominican-Republic, <=50K
51, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
45, Private, Masters, Divorced, Sales, Not-in-family, White, Female,0,0,50, China, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Canada, <=50K
31, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,45, Jamaica, <=50K
36, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
19, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,25, Taiwan, <=50K
43, Self-emp-not-inc, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Poland, <=50K
26, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, Trinadad&Tobago, <=50K
22, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,35, Hungary, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Puerto-Rico, >50K
27, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Nicaragua, >50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,35, Ecuador, <=50K
37, Local-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, India, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Yugoslavia, >50K
29, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Nicaragua, >50K
33, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Canada, <=50K
59, Private, 9th, Divorced, Other-service, Unmarried, White, Female,0,0,40, Yugoslavia, <=50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,1717,40, Cuba, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, France, <=50K
54, Private, Doctorate, Divorced, Sales, Not-in-family, White, Male,0,0,50, Vietnam, <=50K
41, Private, 11th, Separated, Adm-clerical, Unmarried, Black, Female,0,0,50, Honduras, <=50K
45, State-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
22, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,80, Nicaragua, <=50K
42, Private, Some-college, Separated, Transport-moving, Own-child, White, Male,0,0,40, Japan, <=50K
47, Private, HS-grad, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, Laos, <=50K
45, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Yugoslavia, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Canada, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
43, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,50, Laos, >50K
48, Self-emp-not-inc, Masters, Divorced, Sales, Husband, White, Male,0,1886,40, United-States, >50K
47, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, Poland, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ecuador, <=50K
28, Private, HS-grad, Divorced, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
69, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,2572,0,20, Peru, >50K
50, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Portugal, >50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,40, Canada, >50K
25, Private, Some-college, Divorced, Machine-op-inspct, Own-child, Black, Female,0,1727,40, Ireland, <=50K
35, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, Thailand, <=50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cambodia, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, >50K
21, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,4650,0,40, South, >50K
47, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,40, Canada, >50K
31, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,45, China, >50K
53, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,97, Ireland, <=50K
64, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Mexico, <=50K
31, State-gov, Some-college, Married-spouse-absent, Other-service, Husband, White, Male,0,0,40, Taiwan, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7687,0,54, Hungary, >50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,41, Guatemala, <=50K
23, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,47, Peru, >50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,4839,0,60, Laos, >50K
31, Self-emp-not-inc, Prof-school, Never-married, Craft-repair, Husband, White, Male,0,0,40, Italy, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Ireland, <=50K
42, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Peru, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Italy, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, Ireland, <=50K
35, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Self-emp-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,3843,0,40, South, >50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, England, <=50K
51, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, Vietnam, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Thailand, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Dominican-Republic, >50K
35, Private, HS-grad, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, Hungary, <=50K
59, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,99999,0,40, Guatemala, >50K
40, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,6632,0,46, China, >50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,60, China, <=50K
45, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, South, >50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1886,60, Mexico, >50K
51, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Columbia, <=50K
29, Federal-gov, Bachelors, Never-married, Adm-clerical, Unmarried, White, Male,4006,0,40, Haiti, <=50K
27, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,45, Taiwan, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
65, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,45, Honduras, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,45, Haiti, >50K
57, Self-emp-not-inc, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,99, United-States, >50K
36, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,37, Portugal, >50K
25, Private, 12th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, Greece, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,24, Nicaragua, <=50K
27, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, China, <=50K
45, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, White, Male,15024,0,60, Hungary, >50K
56, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7298,0,40, France, >50K
27, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, Vietnam, <=50K
59, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Wife, White, Female,4275,0,40, Outlying-US(Guam-USVI-etc), >50K
21, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, Poland, <=50K
47, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Germany, <=50K
76, Private, 7th-8th, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,10, Cuba, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, Haiti, >50K
32, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
30, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,54, Ecuador, <=50K
37, Private, HS-grad, Divorced, Transport-moving, Own-child, White, Female,0,0,40, Italy, <=50K
43, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, England, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Poland, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Hungary, >50K
52, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,20, Mexico, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, Puerto-Rico, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,10, Trinadad&Tobago, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, Iran, >50K
56, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,45, Columbia, <=50K
27, Federal-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, Mexico, <=50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Iran, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,37, Peru, <=50K
39, Private, Bachelors, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, Iran, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Peru, <=50K
45, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Honduras, <=50K
30, Private, 11th, Never-married, Sales, Not-in-family, White, Male,0,0,38, Dominican-Republic, <=50K
64, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,2, Thailand, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,0,0,50, Guatemala, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,30, Thailand, >50K
24, Private, Bachelors, Divorced, Craft-repair, Own-child, White, Male,0,0,40, Canada, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, India, >50K
44, Private, Assoc-acdm, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Ireland, <=50K
27, Private, HS-grad, Never-married, Sales, Other-relative, Black, Female,0,0,80, Ecuador, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30, Trinadad&Tobago, >50K
57, Self-emp-inc, 5th-6th, Never-married, Prof-specialty, Not-in-family, White, Male,0,2656,50, Jamaica, <=50K
