28, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
23, Local-gov, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,10, India, <=50K
45, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,99999,0,60, Dominican-Republic, >50K
44, State-gov, Masters, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, El-Salvador, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Italy, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,50, United-States, >50K
32, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, United-States, >50K
65, Self-emp-not-inc, 9th, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
27, Local-gov, 11th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Black, Male,15024,0,45, United-States, >50K
22, State-gov, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,30, Iran, <=50K
29, Private, Some-college, Separated, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
32, Local-gov, Bachelors, Divorced, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
34, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
36, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,7345,0,45, United-States, >50K
23, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Ecuador, <=50K
32, Private, Bachelors, Never-married, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,39, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,54, India, <=50K
34, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,50, United-States, <=50K
46, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Cuba, <=50K
48, State-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, Vietnam, >50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
60, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, Guatemala, <=50K
24, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,30, India, <=50K
23, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, 11th, Never-married, Prof-specialty, Not-in-family, Black, Female,0,1902,70, Haiti, <=50K
32, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Scotland, >50K
22, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,15, Vietnam, <=50K
64, Federal-gov, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, Guatemala, <=50K
31, Private, 12th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Wife, White, Male,0,0,40, South, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Sales, Unmarried, White, Female,3920,0,40, Puerto-Rico, <=50K
62, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
28, Local-gov, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,20, Germany, <=50K
19, Private, 9th, Never-married, Sales, Own-child, Black, Male,0,0,40, Haiti, <=50K
45, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, >50K
31, Self-emp-not-inc, Some-college, Never-married, Tech-support, Husband, Black, Male,0,0,45, Vietnam, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,20, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1902,40, Ecuador, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, El-Salvador, <=50K
64, Private, 7th-8th, Widowed, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
32, Local-gov, Bachelors, Never-married, Sales, Wife, Black, Male,0,0,40, United-States, >50K
22, Local-gov, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, Iran, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,35, Vietnam, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,25, United-States, <=50K
37, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,25, Haiti, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Cuba, <=50K
55, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,30, United-States, <=50K
69, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,48, United-States, >50K
30, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, Other, Female,0,0,40, China, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,54, Mexico, <=50K
37, Private, Some-college, Never-married, Transport-moving, Unmarried, Black, Female,0,0,40, United-States, <=50K
26, Private, 12th, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
76, Private, 10th, Widowed, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,4975,0,38, United-States, >50K
28, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,60, Cuba, <=50K
34, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,15024,0,40, Outlying-US(Guam-USVI-etc), >50K
59, Self-emp-inc, 5th-6th, Widowed, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
54, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1977,45, Taiwan, <=50K
25, Self-emp-not-inc, Some-college, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Guatemala, <=50K
38, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,45, China, >50K
53, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Germany, <=50K
48, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50K
29, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
18, Local-gov, 12th, Never-married, Craft-repair, Own-child, White, Male,0,0,30, China, <=50K
32, Local-gov, Bachelors, Never-married, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, >50K
44, Self-emp-not-inc, 7th-8th, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, Trinadad&Tobago, >50K
46, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,3604,0,45, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
45, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Cuba, >50K
50, State-gov, Doctorate, Divorced, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, Italy, <=50K
38, Self-emp-not-inc, Masters, Never-married, Prof-specialty, Husband, White, Male,0,1890,40, Trinadad&Tobago, >50K
43, Private, Some-college, Widowed, Other-service, Not-in-family, Black, Male,0,0,35, Trinadad&Tobago, <=50K
42, Private, Bachelors, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
55, Private, 10th, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,80, Poland, <=50K
50, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, <=50K
32, Local-gov, HS-grad, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1902,45, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,7298,0,40, Ecuador, >50K
53, Private, Assoc-acdm, Divorced, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, Puerto-Rico, <=50K
30, Private, HS-grad, Never-married, Other-service, Wife, White, Female,0,0,10, Peru, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,50, Philippines, >50K
35, Private, Bachelors, Separated, Sales, Husband, Black, Female,13588,0,45, Iran, <=50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,25, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,60, Mexico, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
53, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
61, State-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, <=50K
61, Local-gov, Some-college, Separated, Transport-moving, Husband, Other, Female,0,0,40, United-States, >50K
38, State-gov, Some-college, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
47, Local-gov, HS-grad, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
68, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
40, Local-gov, Some-college, Divorced, Machine-op-inspct, Not-in-family, Other, Male,0,0,60, United-States, <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Ireland, >50K
26, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Columbia, <=50K
54, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Poland, <=50K
52, Private, HS-grad, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,45, United-States, <=50K
30, Federal-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,35, Haiti, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, >50K
42, Federal-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,54, Canada, >50K
30, Local-gov, HS-grad, Separated, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, United-States, >50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
49, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,33, Cuba, <=50K
47, Private, Some-college, Never-married, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
53, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, China, <=50K
43, Local-gov, Some-college, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
21, Private, Assoc-acdm, Never-married, Transport-moving, Own-child, White, Female,0,0,35, United-States, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, 5th-6th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
29, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,25, United-States, <=50K
51, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
32, Self-emp-inc, 11th, Married-civ-spouse, Sales, Husband, White, Male,99999,0,57, United-States, >50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
42, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Farming-fishing, Wife, Black, Female,0,0,40, United-States, <=50K
25, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Nicaragua, <=50K
54, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50K
33, State-gov, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
54, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Black, Male,5919,0,40, Ireland, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,2352,0,45, United-States, >50K
31, Local-gov, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,60, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
22, Private, 11th, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
49, Private, 7th-8th, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Laos, <=50K
44, Federal-gov, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Italy, <=50K
26, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,10, Philippines, <=50K
49, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,7298,0,40, Poland, <=50K
