48, Private, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1902,45, United-States, >50K
32, Federal-gov, Prof-school, Never-married, Sales, Own-child, Black, Female,0,0,50, Mexico, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
59, Private, HS-grad, Never-married, Protective-serv, Husband, White, Male,0,0,9, United-States, <=50K
24, Private, Bachelors, Separated, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
38, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Portugal, <=50K
28, Private, Masters, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,3468,0,45, Germany, <=50K
36, Federal-gov, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,50, China, <=50K
24, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
60, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Sales, Own-child, White, Female,0,0,36, United-States, <=50K
35, Private, Doctorate, Married-civ-spouse, Exec-managerial, Wife, White, Male,99999,0,40, United-States, >50K
28, Local-gov, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,40, United-States, <=50K
37, Private, Doctorate, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, >50K
35, Private, Doctorate, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,4386,0,50, United-States, >50K
28, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
31, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,45, United-States, <=50K
55, Private, Masters, Divorced, Exec-managerial, Not-in-family, Other, Male,0,0,40, United-States, <=50K
28, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Female,0,0,33, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
32, Private, Some-college, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, >50K
26, Private, Some-college, Never-married, Protective-serv, Not-in-family, White, Male,0,0,50, United-States, <=50K
22, Private, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
29, Private, Masters, Never-married, Other-service, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
36, Private, HS-grad, Divorced, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
27, Private, Assoc-voc, Never-married, Transport-moving, Unmarried, White, Female,0,0,45, United-States, <=50K
33, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
29, Private, Some-college, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,32, Poland, <=50K
44, Private, Assoc-voc, Divorced, Tech-support, Unmarried, White, Female,0,0,21, United-States, >50K
38, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Ireland, >50K
45, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, White, Female,22151,0,60, United-States, >50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2815,0,40, United-States, >50K
36, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
74, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
43, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,45, United-States, <=50K
42, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
61, Private, 12th, Separated, Farming-fishing, Not-in-family, Other, Female,0,0,35, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
48, Self-emp-not-inc, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,7298,0,40, United-States, >50K
38, Private, HS-grad, Never-married, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, China, >50K
26, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
19, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,24, United-States, <=50K
69, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,25, United-States, >50K
18, Self-emp-not-inc, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
61, Private, Some-college, Widowed, Other-service, Not-in-family, Black, Female,0,0,15, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7298,0,40, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
58, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Greece, >50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
30, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
60, Private, Masters, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,1887,40, United-States, >50K
43, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, >50K
31, Private, Assoc-acdm, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,72, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,35, Puerto-Rico, >50K
41, Private, 1st-4th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, >50K
51, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1902,40, United-States, >50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
31, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
28, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
62, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,24, Hungary, <=50K
22, Private, Bachelors, Never-married, Sales, Other-relative, Other, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, 5th-6th, Never-married, Priv-house-serv, Not-in-family, Black, Female,0,0,20, United-States, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, Trinadad&Tobago, <=50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1888,40, Outlying-US(Guam-USVI-etc), >50K
38, Private, Some-college, Separated, Other-service, Unmarried, White, Female,0,0,40, Japan, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1902,40, United-States, >50K
32, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,24, United-States, >50K
61, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private, 9th, Never-married, Prof-specialty, Wife, Black, Female,0,2088,20, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Prof-school, Separated, Sales, Husband, White, Male,0,0,40, United-States, >50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
26, Private, Masters, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,60, United-States, <=50K
63, Federal-gov, Bachelors, Widowed, Other-service, Not-in-family, White, Male,0,2247,40, United-States, >50K
45, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,45, United-States, <=50K
31, Self-emp-not-inc, 9th, Never-married, Handlers-cleaners, Husband, White, Male,7075,0,40, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
60, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Mexico, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1847,80, United-States, <=50K
20, Self-emp-not-inc, 5th-6th, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,52, United-States, >50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
29, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,5094,0,60, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
65, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,1, United-States, <=50K
23, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
42, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, White, Female,0,0,45, Mexico, <=50K
33, Private, HS-grad, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Guatemala, <=50K
23, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,60, Cuba, <=50K
65, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, United-States, <=50K
19, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,24, United-States, <=50K
23, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1876,60, United-States, >50K
26, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Portugal, <=50K
34, Self-emp-inc, Masters, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
37, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Italy, >50K
22, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,10, United-States, <=50K
42, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Some-college, Never-married, Protective-serv, Not-in-family, White, Male,0,0,50, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
63, Private, Prof-school, Divorced, Sales, Not-in-family, Other, Male,7803,0,45, United-States, >50K
29, Private, Doctorate, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
33, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Mexico, >50K
55, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, Honduras, >50K
58, Self-emp-not-inc, HS-grad, Widowed, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
43, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
37, Federal-gov, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
61, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,30, United-States, <=50K
23, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
67, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,30, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
39, Private, Masters, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
43, Local-gov, 1st-4th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
32, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,27, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, >50K
25, Federal-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,45, Thailand, <=50K
25, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
