27, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Cuba, <=50K
50, Private, 11th, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Poland, <=50K
25, Private, Some-college, Never-married, Tech-support, Wife, Other, Female,0,1883,20, India, <=50K
51, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Other, Female,15024,0,60, Cambodia, >50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
57, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,15024,0,50, Ireland, >50K
59, Private, Assoc-acdm, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,40, Ecuador, <=50K
66, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,34, France, <=50K
48, Private, 11th, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Ireland, >50K
25, Private, Bachelors, Never-married, Exec-managerial, Wife, White, Female,4802,0,50, Outlying-US(Guam-USVI-etc), >50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,3624,0,40, India, >50K
33, Private, Some-college, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,1902,38, Greece, >50K
49, Private, 12th, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,40, Ecuador, <=50K
23, Private, 10th, Never-married, Other-service, Own-child, Other, Female,0,1863,40, Germany, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,60, South, >50K
42, Private, Bachelors, Never-married, Adm-clerical, Husband, Other, Male,0,0,40, Hungary, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,45, Italy, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,4420,0,40, El-Salvador, <=50K
26, Private, 12th, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
24, Private, 10th, Never-married, Adm-clerical, Husband, Other, Female,0,0,40, Scotland, <=50K
28, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,40, Germany, <=50K
48, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Columbia, <=50K
49, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, Honduras, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
44, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,35, Cambodia, <=50K
41, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Peru, <=50K
43, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,50, Honduras, >50K
52, Private, 9th, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
42, Private, 5th-6th, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, Portugal, <=50K
49, Private, Bachelors, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Japan, >50K
32, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,54, France, <=50K
27, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Trinadad&Tobago, <=50K
54, Private, Bachelors, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, India, >50K
39, Self-emp-not-inc, Some-college, Never-married, Sales, Wife, Asian-Pac-Islander, Female,0,0,5, South, <=50K
31, Private, HS-grad, Separated, Exec-managerial, Not-in-family, Black, Male,0,0,79, El-Salvador, >50K
23, Private, Masters, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
21, Private, Some-college, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
24, Private, HS-grad, Never-married, Sales, Unmarried, Other, Male,0,0,35, Thailand, <=50K
53, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Peru, >50K
34, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, >50K
56, Federal-gov, Bachelors, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, Poland, >50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Scotland, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,40, Cuba, >50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Ireland, <=50K
29, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, Cambodia, <=50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
33, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Japan, >50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,16, Laos, >50K
43, Private, Bachelors, Divorced, Prof-specialty, Husband, Other, Female,0,0,40, Puerto-Rico, <=50K
53, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, El-Salvador, >50K
41, Private, Assoc-acdm, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
28, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,17, Jamaica, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,25, Germany, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, Puerto-Rico, <=50K
37, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,99999,0,60, Jamaica, >50K
44, Private, HS-grad, Divorced, Protective-serv, Husband, Other, Female,0,0,40, Haiti, >50K
18, Private, Some-college, Never-married, Other-service, Husband, Other, Female,0,0,20, France, <=50K
53, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,5, Ecuador, <=50K
33, Private, Some-college, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, France, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Ireland, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Taiwan, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,35, France, <=50K
65, Private, Masters, Divorced, Prof-specialty, Husband, White, Female,0,0,20, Mexico, <=50K
53, Self-emp-not-inc, 11th, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,40, Thailand, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,46, Iran, <=50K
41, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Haiti, >50K
45, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,50, Scotland, >50K
26, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,1887,40, Scotland, <=50K
59, Private, HS-grad, Divorced, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0,0,30, France, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, >50K
47, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, China, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Peru, <=50K
72, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,10, Canada, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, Portugal, >50K
66, Private, 11th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, >50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, Ecuador, <=50K
22, State-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,12, Germany, <=50K
35, Private, Bachelors, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Jamaica, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, Vietnam, >50K
18, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,50, Jamaica, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
22, Private, Some-college, Never-married, Protective-serv, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
29, Private, Some-college, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,45, Philippines, <=50K
28, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Iran, <=50K
53, Private, HS-grad, Widowed, Craft-repair, Husband, Black, Female,0,0,20, Taiwan, <=50K
70, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, Black, Male,8378,0,30, Nicaragua, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,32, Thailand, <=50K
50, Private, 10th, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, >50K
32, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,50, Canada, <=50K
64, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,5, Iran, >50K
64, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15153,0,50, Dominican-Republic, >50K
26, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Cuba, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,54, Nicaragua, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,15, El-Salvador, <=50K
41, Private, Bachelors, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,4080,0,40, Portugal, >50K
24, Private, Bachelors, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
75, Self-emp-inc, HS-grad, Widowed, Handlers-cleaners, Wife, White, Female,0,0,8, Germany, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, Honduras, <=50K
33, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,7298,0,50, China, >50K
53, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,1977,40, England, >50K
37, Self-emp-inc, 9th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
27, Private, Bachelors, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
58, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Dominican-Republic, >50K
48, Private, Masters, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
59, Local-gov, 5th-6th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,45, Honduras, >50K
38, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, India, >50K
49, Private, 11th, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
37, Private, Bachelors, Divorced, Sales, Unmarried, Other, Female,0,0,40, Puerto-Rico, <=50K
42, Local-gov, HS-grad, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, >50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,45, India, <=50K
24, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, >50K
24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,2175,0,40, El-Salvador, <=50K
34, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,1902,40, Canada, >50K
27, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,45, Ecuador, >50K
17, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,19, Germany, <=50K
28, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,30, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,40, South, <=50K
61, Self-emp-not-inc, 11th, Married-civ-spouse, Sales, Husband, White, Female,0,0,35, El-Salvador, <=50K
31, Private, 10th, Never-married, Adm-clerical, Husband, Other, Male,0,0,50, Yugoslavia, >50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,26, South, <=50K
49, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,7687,0,50, South, <=50K
41, Private, 10th, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,50, Cambodia, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,1887,70, Italy, >50K
36, Private, Some-college, Never-married, Transport-moving, Unmarried, Black, Male,0,0,40, Columbia, <=50K
61, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,36, Dominican-Republic, >50K
29, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
37, Private, Bachelors, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,99999,0,50, Mexico, >50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,35, China, <=50K
54, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Nicaragua, <=50K
39, State-gov, HS-grad, Widowed, Tech-support, Husband, Black, Male,0,0,45, Honduras, >50K
67, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,20, Ecuador, <=50K
51, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Greece, <=50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Iran, <=50K
64, Self-emp-not-inc, Some-college, Widowed, Adm-clerical, Not-in-family, Other, Female,0,0,10, Cambodia, <=50K
39, Private, Prof-school, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Dominican-Republic, <=50K
32, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,3103,0,40, Canada, <=50K
32, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
52, Private, 10th, Divorced, Transport-moving, Husband, Black, Male,0,0,40, Portugal, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Germany, <=50K
22, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,42, Hungary, >50K
43, Self-emp-inc, 1st-4th, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
22, Private, Assoc-acdm, Never-married, Handlers-cleaners, Husband, Other, Female,0,0,40, Haiti, <=50K
49, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male,4890,0,42, Outlying-US(Guam-USVI-etc), >50K
34, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, Scotland, <=50K
21, Private, 12th, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, Columbia, <=50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, France, <=50K
43, Private, Some-college, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,40, Honduras, <=50K
46, Private, 7th-8th, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Peru, <=50K
46, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, Canada, <=50K
33, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, Black, Male,7012,0,60, Trinadad&Tobago, >50K
34, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,42, Italy, <=50K
26, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,60, France, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Husband, Other, Male,0,0,40, Ireland, <=50K
30, Private, 7th-8th, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,46, Thailand, >50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Portugal, >50K
25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,50, Trinadad&Tobago, <=50K
20, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, Italy, <=50K
61, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,30, Cuba, >50K
28, Private, HS-grad, Never-married, Transport-moving, Husband, Black, Male,0,0,45, Dominican-Republic, <=50K
27, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Male,0,0,35, Iran, <=50K
24, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Black, Male,0,0,40, Hong, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,35, Haiti, <=50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,50, Trinadad&Tobago, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,71, India, >50K
