47, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,35, France, <=50K
35, Private, HS-grad, Divorced, Other-service, Unmarried, Other, Female,0,0,35, Vietnam, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Ireland, >50K
40, Local-gov, Assoc-voc, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,44, Peru, <=50K
43, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
51, Federal-gov, Bachelors, Divorced, Exec-managerial, Unmarried, White, Male,0,0,60, United-States, <=50K
63, Self-emp-not-inc, Masters, Separated, Transport-moving, Wife, White, Female,0,0,80, Mexico, <=50K
44, Private, Masters, Separated, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
29, Private, 11th, Never-married, Sales, Husband, White, Male,0,0,40, Thailand, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cambodia, >50K
24, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,18, South, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,45, Poland, >50K
25, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,24, Germany, <=50K
25, State-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Japan, <=50K
29, Private, Assoc-acdm, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,17, United-States, <=50K
31, State-gov, 10th, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, France, <=50K
22, Private, 11th, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
31, Private, Some-college, Never-married, Tech-support, Unmarried, Other, Male,0,0,35, England, <=50K
65, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Female,0,0,32, Portugal, <=50K
64, State-gov, Some-college, Separated, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
38, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, >50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, England, <=50K
43, Private, Bachelors, Divorced, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,2394,0,99, Yugoslavia, <=50K
41, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, >50K
63, Self-emp-not-inc, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, France, <=50K
32, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Female,0,1887,60, United-States, <=50K
21, Private, Some-college, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, United-States, <=50K
21, Private, 11th, Never-married, Prof-specialty, Own-child, Other, Male,0,0,35, United-States, <=50K
48, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,3265,40, United-States, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,10, United-States, <=50K
17, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,12, United-States, >50K
41, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Vietnam, >50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
48, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Canada, <=50K
60, Self-emp-inc, Prof-school, Divorced, Farming-fishing, Not-in-family, White, Male,10278,0,48, United-States, >50K
51, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Greece, >50K
20, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,10, United-States, <=50K
26, Private, Some-college, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
60, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,45, South, <=50K
34, Private, Assoc-acdm, Never-married, Other-service, Unmarried, White, Female,0,0,60, South, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,2430,50, United-States, >50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, >50K
50, Federal-gov, Some-college, Never-married, Sales, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
28, Private, Prof-school, Never-married, Transport-moving, Husband, White, Male,0,0,48, United-States, <=50K
22, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,1887,25, United-States, <=50K
27, Private, Some-college, Divorced, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, China, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,3103,0,40, Dominican-Republic, >50K
58, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,37, Trinadad&Tobago, <=50K
25, Federal-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,30, United-States, <=50K
29, Local-gov, 7th-8th, Never-married, Adm-clerical, Other-relative, Other, Female,0,0,25, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,45, United-States, >50K
36, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,60, United-States, >50K
34, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
45, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
68, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,15, Thailand, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,54, United-States, >50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, United-States, >50K
49, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,40, England, <=50K
62, Private, HS-grad, Widowed, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,15024,0,50, Ecuador, >50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
42, State-gov, 5th-6th, Never-married, Prof-specialty, Not-in-family, Other, Female,4835,0,40, United-States, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Puerto-Rico, >50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, Italy, >50K
22, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,30, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,35, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
65, Private, HS-grad, Widowed, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Vietnam, <=50K
37, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, Honduras, <=50K
23, State-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, Puerto-Rico, <=50K
35, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
44, Federal-gov, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,7687,0,40, Jamaica, >50K
20, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, Haiti, <=50K
55, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1902,40, Honduras, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, South, >50K
44, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,5178,0,40, Cuba, <=50K
51, State-gov, 7th-8th, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Germany, <=50K
43, Private, 11th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
58, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,40, Germany, <=50K
66, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2372,60, Trinadad&Tobago, >50K
28, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Germany, >50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,60, United-States, >50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,12, Cambodia, <=50K
27, Self-emp-not-inc, Bachelors, Never-married, Sales, Unmarried, White, Male,0,0,40, Jamaica, <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, Jamaica, >50K
44, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, China, <=50K
47, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, 7th-8th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,30, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,72, United-States, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Unmarried, Other, Male,0,1671,40, Honduras, <=50K
53, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,60, Peru, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,38, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,25, Haiti, <=50K
18, Local-gov, 11th, Never-married, Protective-serv, Own-child, White, Male,0,0,30, United-States, <=50K
22, Private, Some-college, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
42, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
52, Private, Assoc-voc, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,50, Honduras, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, Philippines, <=50K
35, Private, Some-college, Separated, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
40, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
63, Self-emp-inc, HS-grad, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,45, United-States, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,2896,0,54, United-States, >50K
25, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,30, Columbia, <=50K
26, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, Mexico, <=50K
70, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,36, France, <=50K
23, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
19, Private, Bachelors, Never-married, Other-service, Unmarried, White, Male,0,0,40, Ireland, <=50K
40, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,15024,0,70, Iran, >50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Italy, >50K
18, Private, Bachelors, Never-married, Prof-specialty, Own-child, Black, Male,0,0,20, Japan, <=50K
48, Self-emp-inc, Masters, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
42, Local-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Trinadad&Tobago, >50K
31, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,50, Cuba, >50K
59, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Italy, <=50K
52, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,27, United-States, <=50K
61, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
40, State-gov, Some-college, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Dominican-Republic, <=50K
28, Self-emp-not-inc, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, Taiwan, >50K
39, Private, HS-grad, Divorced, Sales, Unmarried, Black, Female,0,0,39, India, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
25, Local-gov, HS-grad, Never-married, Exec-managerial, Own-child, Black, Female,0,0,50, Poland, <=50K
39, Private, 11th, Widowed, Prof-specialty, Not-in-family, Black, Female,0,0,30, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
32, State-gov, Masters, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
47, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,30, United-States, >50K
44, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, Thailand, >50K
38, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, 11th, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Vietnam, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Scotland, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Separated, Adm-clerical, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
61, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,70, Haiti, <=50K
