36, Private, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,45, Vietnam, <=50K
35, State-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,35, Trinadad&Tobago, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
24, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, Greece, <=50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
49, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Jamaica, <=50K
89, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,54, United-States, <=50K
55, Self-emp-inc, HS-grad, Divorced, Sales, Husband, White, Female,0,1680,45, Yugoslavia, <=50K
24, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
31, Local-gov, Bachelors, Married-spouse-absent, Prof-specialty, Wife, White, Male,0,1902,37, Thailand, >50K
36, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
35, Local-gov, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,7298,0,60, Taiwan, >50K
29, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1902,54, Cambodia, >50K
23, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,50, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, Japan, <=50K
42, Private, Assoc-voc, Separated, Tech-support, Own-child, Amer-Indian-Eskimo, Female,2197,0,16, South, >50K
62, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,1570,38, El-Salvador, >50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
34, Private, 10th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
18, State-gov, 11th, Never-married, Prof-specialty, Own-child, White, Male,0,0,13, United-States, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Other, Male,7687,0,40, United-States, >50K
22, State-gov, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,20, United-States, <=50K
30, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,40, United-States, <=50K
65, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,1800,40, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Japan, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,25, Laos, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,35, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,5218,0,54, United-States, >50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
18, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,14, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
26, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
60, Self-emp-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,47, United-States, >50K
50, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,35, United-States, >50K
34, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,50, South, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
31, Private, Bachelors, Never-married, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
32, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,5178,0,50, United-States, >50K
26, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,12, United-States, <=50K
46, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, Hong, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
26, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,80, United-States, <=50K
34, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,99999,0,40, Nicaragua, >50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,4663,0,40, Canada, >50K
24, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Italy, >50K
44, Self-emp-inc, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,50, United-States, >50K
49, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,86, Vietnam, >50K
32, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
56, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Italy, <=50K
46, State-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
64, Federal-gov, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
77, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
19, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Black, Female,0,0,25, United-States, <=50K
50, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,77, Canada, <=50K
27, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,99, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Peru, <=50K
45, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,7687,0,45, Ireland, >50K
58, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, Philippines, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Divorced, Sales, Unmarried, White, Female,2175,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Other, Male,0,1978,50, Ireland, <=50K
43, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
31, Private, HS-grad, Separated, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
44, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
50, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hong, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Taiwan, >50K
67, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,25, Haiti, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,2619,0,40, Mexico, <=50K
49, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Female,5013,0,45, Peru, >50K
27, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
28, Federal-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Hungary, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Other, Male,0,0,50, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
43, State-gov, Some-college, Never-married, Prof-specialty, Wife, White, Female,14666,0,40, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
27, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Greece, <=50K
29, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,50, Cuba, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, Hungary, >50K
46, Private, Bachelors, Divorced, Sales, Unmarried, Black, Female,0,0,45, United-States, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Husband, Other, Male,0,1471,38, United-States, <=50K
21, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,2472,40, United-States, <=50K
50, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
28, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Wife, White, Female,0,0,5, United-States, <=50K
19, Private, Bachelors, Never-married, Exec-managerial, Other-relative, White, Male,0,0,40, Peru, <=50K
45, Private, Some-college, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,15, United-States, <=50K
57, Private, HS-grad, Divorced, Prof-specialty, Own-child, Other, Female,0,0,40, Iran, <=50K
28, Self-emp-inc, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,48, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
62, Private, Doctorate, Divorced, Sales, Not-in-family, White, Female,0,0,50, Philippines, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Wife, Black, Female,0,0,40, Guatemala, <=50K
53, Self-emp-not-inc, HS-grad, Divorced, Other-service, Unmarried, Other, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
88, Private, Masters, Widowed, Protective-serv, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
30, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Jamaica, >50K
56, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,50, Taiwan, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,18, United-States, <=50K
31, Private, Prof-school, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,65, Cuba, >50K
57, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Haiti, <=50K
27, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,50, Ecuador, <=50K
20, Private, 11th, Never-married, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
53, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
46, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
37, Private, Assoc-voc, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,20, United-States, <=50K
29, Private, Some-college, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,43, Portugal, <=50K
41, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,60, France, <=50K
30, State-gov, Assoc-acdm, Divorced, Protective-serv, Own-child, Black, Female,0,0,40, Peru, <=50K
24, Private, Bachelors, Divorced, Exec-managerial, Own-child, White, Female,0,0,45, Cambodia, <=50K
72, Self-emp-not-inc, Masters, Divorced, Sales, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
34, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, Other, Female,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Exec-managerial, Own-child, Other, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
17, Private, 10th, Never-married, Craft-repair, Own-child, White, Female,0,0,27, United-States, <=50K
32, Private, Some-college, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,20, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2456,45, United-States, >50K
41, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,1977,60, England, >50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, Poland, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, Assoc-acdm, Never-married, Craft-repair, Husband, White, Male,0,0,44, United-States, <=50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
67, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,2, United-States, <=50K
44, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,50, Ireland, <=50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Columbia, <=50K
40, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1887,50, China, >50K
