25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
38, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Other, Female,0,0,38, Hungary, <=50K
56, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, Iran, <=50K
62, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Other, Male,0,0,40, Scotland, <=50K
59, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,45, China, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
24, Private, Some-college, Divorced, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,30, Ecuador, <=50K
38, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
47, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Female,0,0,32, Haiti, <=50K
35, Self-emp-inc, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, Japan, >50K
55, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,35, Ireland, <=50K
34, Local-gov, Some-college, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,80, Yugoslavia, <=50K
22, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
47, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
44, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, >50K
37, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Mexico, >50K
47, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,15, Columbia, <=50K
46, State-gov, Bachelors, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
33, State-gov, Some-college, Separated, Other-service, Own-child, Black, Female,0,0,12, Mexico, <=50K
34, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, Portugal, <=50K
55, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Greece, <=50K
57, Self-emp-inc, Some-college, Separated, Exec-managerial, Husband, White, Female,0,1902,40, Honduras, >50K
28, Private, Bachelors, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,30, El-Salvador, <=50K
23, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
62, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,20, India, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
49, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
32, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Poland, <=50K
32, Private, Masters, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Jamaica, <=50K
34, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Poland, <=50K
61, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
59, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
19, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Masters, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
54, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Germany, >50K
51, Private, Bachelors, Separated, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
28, Private, 10th, Widowed, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Columbia, <=50K
48, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,7687,0,40, Germany, <=50K
46, Private, Bachelors, Divorced, Sales, Not-in-family, Black, Female,0,0,60, Jamaica, <=50K
43, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, Poland, >50K
24, Private, 11th, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,30, Poland, <=50K
22, Private, 12th, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,50, Taiwan, <=50K
24, Private, HS-grad, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,35, South, <=50K
31, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,54, Italy, >50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, Dominican-Republic, <=50K
28, State-gov, Bachelors, Divorced, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,35, Haiti, <=50K
52, State-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,40, Portugal, >50K
39, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
48, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,2385,40, United-States, <=50K
21, Private, 10th, Never-married, Other-service, Own-child, Other, Female,0,0,15, Honduras, <=50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Other, Male,0,0,40, Jamaica, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,15, France, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Cuba, >50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, >50K
35, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, China, <=50K
42, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Portugal, >50K
57, State-gov, HS-grad, Widowed, Handlers-cleaners, Wife, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, England, <=50K
35, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, France, <=50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,15024,0,60, Portugal, >50K
49, Private, Bachelors, Separated, Transport-moving, Not-in-family, Black, Female,0,0,40, Laos, <=50K
40, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,45, Ecuador, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, South, <=50K
50, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Vietnam, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Thailand, <=50K
74, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,2338,40, England, >50K
33, Private, HS-grad, Never-married, Adm-clerical, Husband, Other, Male,0,0,45, Mexico, <=50K
21, Private, 11th, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Nicaragua, <=50K
22, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,40, Ecuador, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,15024,0,50, Philippines, >50K
50, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Ecuador, >50K
26, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Italy, <=50K
29, Private, Bachelors, Never-married, Sales, Not-in-family, Other, Male,8303,0,45, Scotland, <=50K
43, Private, Bachelors, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
66, Private, Masters, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,20, France, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,48, Dominican-Republic, <=50K
31, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, El-Salvador, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,35, Trinadad&Tobago, <=50K
29, Private, Some-college, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Italy, <=50K
18, State-gov, 10th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,11, India, <=50K
53, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Guatemala, <=50K
41, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,10, Italy, <=50K
29, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Taiwan, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Hungary, >50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
23, Self-emp-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Scotland, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,30, Philippines, <=50K
27, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Scotland, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,25, India, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, >50K
48, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
39, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, >50K
18, Private, Some-college, Never-married, Protective-serv, Not-in-family, Other, Female,0,0,15, Thailand, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
43, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,42, Trinadad&Tobago, <=50K
48, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,30, Honduras, <=50K
50, Local-gov, Some-college, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
58, Self-emp-not-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, Poland, >50K
28, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Italy, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,7298,0,40, Yugoslavia, >50K
44, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, China, >50K
21, Private, HS-grad, Never-married, Transport-moving, Own-child, Other, Male,0,0,50, China, <=50K
38, Private, Masters, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,60, Dominican-Republic, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, Cambodia, <=50K
51, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, Other, Female,0,0,40, Jamaica, <=50K
68, Local-gov, Assoc-voc, Married-civ-spouse, Farming-fishing, Wife, Amer-Indian-Eskimo, Male,11746,0,40, Taiwan, <=50K
28, Private, Bachelors, Married-civ-spouse, Protective-serv, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
25, Private, Assoc-voc, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, France, <=50K
25, Self-emp-not-inc, Some-college, Never-married, Other-service, Wife, Asian-Pac-Islander, Female,0,0,15, Hong, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,54, Columbia, >50K
31, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
29, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
56, Local-gov, Bachelors, Divorced, Exec-managerial, Unmarried, Other, Male,0,0,40, Greece, <=50K
36, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Haiti, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Italy, <=50K
21, Private, Bachelors, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,32, Taiwan, <=50K
37, Private, Some-college, Divorced, Exec-managerial, Unmarried, Other, Male,0,0,38, Dominican-Republic, <=50K
35, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
19, Private, HS-grad, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
42, Private, Masters, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,5141,0,40, England, <=50K
50, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, Peru, >50K
35, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,4930,0,60, France, >50K
27, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, Honduras, <=50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, Ireland, <=50K
53, Private, 10th, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
55, Local-gov, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,50, Hong, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,5310,0,40, Italy, >50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7687,0,40, Cambodia, <=50K
64, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, Hong, <=50K
54, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Peru, >50K
36, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, England, >50K
19, Private, 10th, Never-married, Sales, Husband, Other, Male,0,0,45, Taiwan, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Cuba, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, White, Male,4348,0,35, Guatemala, >50K
42, Private, Masters, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Greece, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
38, Private, 7th-8th, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1977,40, Yugoslavia, >50K
18, Private, 10th, Never-married, Prof-specialty, Own-child, Black, Male,0,1612,20, Portugal, <=50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,35, Portugal, >50K
43, Private, Some-college, Separated, Protective-serv, Own-child, Black, Female,0,0,40, Taiwan, <=50K
56, Private, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
51, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,40, Canada, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,99, Hungary, <=50K
42, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Puerto-Rico, <=50K
33, Private, Some-college, Divorced, Other-service, Own-child, Black, Male,0,0,16, Outlying-US(Guam-USVI-etc), <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, El-Salvador, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,50, El-Salvador, <=50K
43, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Hungary, <=50K
45, Private, HS-grad, Separated, Craft-repair, Not-in-family, Other, Female,0,0,40, Haiti, <=50K
46, Private, Some-college, Widowed, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,7298,0,40, Germany, >50K
38, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
41, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Yugoslavia, >50K
47, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ecuador, <=50K
58, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, Mexico, <=50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,99, Hong, <=50K
46, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,24, Puerto-Rico, <=50K
65, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,20, Cuba, <=50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, <=50K
60, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
58, Private, Some-college, Widowed, Exec-managerial, Unmarried, White, Female,0,0,60, Peru, <=50K
49, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,1902,40, Trinadad&Tobago, >50K
