22, Private, Masters, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
17, Private, 10th, Never-married, Prof-specialty, Own-child, White, Female,0,0,10, United-States, <=50K
37, State-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,32, United-States, <=50K
22, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,44, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
62, Local-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
35, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, 11th, Divorced, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
22, Private, HS-grad, Separated, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, <=50K
68, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
56, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,25864,0,60, United-States, >50K
45, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,1518,40, United-States, >50K
18, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
19, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,16, Canada, <=50K
34, Private, Prof-school, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Jamaica, <=50K
34, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
46, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
56, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1890,65, United-States, >50K
47, Local-gov, Some-college, Divorced, Adm-clerical, Wife, Black, Female,7298,0,40, United-States, <=50K
39, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,43, Trinadad&Tobago, <=50K
51, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1902,54, United-States, >50K
46, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,2307,5, United-States, >50K
47, Local-gov, Assoc-acdm, Divorced, Prof-specialty, Unmarried, White, Female,0,0,35, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,50, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,45, United-States, >50K
38, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Local-gov, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
58, Local-gov, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
26, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, South, >50K
41, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
22, Private, Masters, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
17, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,16, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,3055,0,50, United-States, >50K
75, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,24, United-States, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,10, United-States, <=50K
35, Local-gov, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, >50K
56, Private, HS-grad, Divorced, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Laos, <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Japan, <=50K
23, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
22, Private, Bachelors, Never-married, Tech-support, Unmarried, White, Female,0,0,38, United-States, <=50K
68, Private, Some-college, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,54, United-States, <=50K
27, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Other-relative, White, Male,0,0,78, United-States, <=50K
32, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, >50K
32, Private, 12th, Married-spouse-absent, Farming-fishing, Own-child, White, Male,0,0,50, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,48, United-States, >50K
21, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
47, Private, HS-grad, Separated, Exec-managerial, Not-in-family, White, Female,0,0,25, United-States, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,22, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Germany, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,65, United-States, >50K
55, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,4823,0,38, United-States, >50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Private, 10th, Widowed, Adm-clerical, Wife, Black, Female,0,0,32, United-States, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,65, United-States, >50K
43, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,15024,0,50, United-States, <=50K
39, Self-emp-not-inc, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
44, State-gov, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,10, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, France, >50K
58, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
48, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,36, United-States, <=50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
52, Self-emp-inc, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,5203,0,40, United-States, >50K
34, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
20, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
53, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Guatemala, >50K
37, Local-gov, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
66, Local-gov, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,30, El-Salvador, <=50K
25, Private, Assoc-voc, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,1887,40, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, >50K
53, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Germany, <=50K
54, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Nicaragua, >50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
48, Self-emp-not-inc, Some-college, Widowed, Prof-specialty, Unmarried, White, Male,0,0,45, United-States, <=50K
28, Private, 12th, Never-married, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
55, Private, Assoc-voc, Divorced, Farming-fishing, Wife, White, Female,0,0,54, United-States, <=50K
34, Private, Prof-school, Divorced, Adm-clerical, Unmarried, White, Female,0,0,54, United-States, <=50K
43, Local-gov, HS-grad, Separated, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,52, United-States, <=50K
46, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,54, United-States, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,36, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,13735,0,40, United-States, >50K
50, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,44, United-States, >50K
32, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,70, United-States, >50K
19, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
34, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, 12th, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, United-States, <=50K
41, Private, Masters, Never-married, Other-service, Own-child, White, Female,0,0,44, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
50, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Male,7298,0,45, United-States, >50K
46, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,42, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, Philippines, <=50K
54, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,2378,0,40, Poland, <=50K
33, Private, Some-college, Never-married, Other-service, Wife, Black, Female,0,0,20, United-States, <=50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,12, United-States, >50K
75, State-gov, Some-college, Widowed, Adm-clerical, Wife, Black, Male,0,2685,20, South, >50K
32, Federal-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5453,0,40, United-States, >50K
46, Private, Bachelors, Widowed, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
54, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, >50K
33, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,20, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, 11th, Never-married, Prof-specialty, Unmarried, White, Male,0,0,45, United-States, >50K
53, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,45, United-States, >50K
19, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Mexico, <=50K
32, Private, 10th, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
67, Private, Some-college, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
54, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,37, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,50, United-States, <=50K
40, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, >50K
28, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,60, United-States, <=50K
40, Private, Prof-school, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,60, United-States, <=50K
36, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,36, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
67, Federal-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,1214,0,40, United-States, <=50K
47, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,9605,0,50, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
34, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
