51, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,65, Dominican-Republic, >50K
51, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,65, El-Salvador, <=50K
49, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,70, Columbia, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Trinadad&Tobago, <=50K
58, Self-emp-not-inc, Assoc-acdm, Married-spouse-absent, Adm-clerical, Unmarried, Other, Female,0,0,25, Nicaragua, <=50K
36, State-gov, Bachelors, Never-married, Handlers-cleaners, Wife, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
57, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Cuba, <=50K
69, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Japan, >50K
41, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, Thailand, <=50K
43, Self-emp-not-inc, 7th-8th, Never-married, Other-service, Not-in-family, White, Female,0,0,35, India, <=50K
32, Private, Assoc-acdm, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Canada, <=50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
43, Federal-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,15, Jamaica, <=50K
40, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,29, Canada, <=50K
65, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
65, Private, Some-college, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,20, Canada, <=50K
59, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,60, United-States, <=50K
57, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Haiti, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Hong, <=50K
51, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,10, Poland, <=50K
27, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, Hong, <=50K
61, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
23, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,60, Vietnam, <=50K
34, Self-emp-not-inc, 11th, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, Philippines, <=50K
36, Private, Bachelors, Separated, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, India, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Honduras, <=50K
49, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
59, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,65, South, >50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,68, England, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Greece, <=50K
51, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,20, Dominican-Republic, <=50K
25, Private, Some-college, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,1740,40, South, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Laos, >50K
39, Private, Some-college, Divorced, Craft-repair, Unmarried, Other, Female,0,0,40, Honduras, <=50K
29, Private, Some-college, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
25, Private, 5th-6th, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
22, Private, Assoc-acdm, Never-married, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,20, Yugoslavia, <=50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,2836,0,45, Taiwan, <=50K
60, Federal-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, El-Salvador, <=50K
59, Private, 7th-8th, Divorced, Transport-moving, Not-in-family, White, Female,0,0,50, Cuba, <=50K
59, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,7298,0,54, United-States, >50K
33, Private, Assoc-voc, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Hong, <=50K
57, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,3452,0,50, Dominican-Republic, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Germany, >50K
55, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,99999,0,37, Haiti, >50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Iran, >50K
21, Private, Some-college, Never-married, Other-service, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
48, Local-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, >50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, White, Female,0,0,40, United-States, <=50K
34, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Greece, <=50K
33, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Female,4161,0,40, Poland, <=50K
20, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,60, Vietnam, <=50K
55, State-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,15, Vietnam, <=50K
30, Private, 9th, Never-married, Other-service, Not-in-family, Black, Female,0,0,50, Nicaragua, <=50K
19, Private, Masters, Married-civ-spouse, Sales, Own-child, White, Female,0,0,18, Ireland, <=50K
44, Local-gov, HS-grad, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
37, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, Cambodia, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Hong, <=50K
19, Self-emp-not-inc, 10th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, Dominican-Republic, <=50K
32, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, India, <=50K
76, Federal-gov, HS-grad, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,13, Scotland, <=50K
90, Local-gov, 9th, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
59, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Dominican-Republic, >50K
22, Private, Bachelors, Never-married, Sales, Other-relative, Amer-Indian-Eskimo, Female,0,0,45, Italy, <=50K
46, Local-gov, Assoc-voc, Never-married, Machine-op-inspct, Wife, Black, Female,0,0,29, Japan, <=50K
30, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Yugoslavia, >50K
48, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,35, Jamaica, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Peru, <=50K
42, Private, 9th, Married-spouse-absent, Machine-op-inspct, Wife, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
66, Private, 11th, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,24, Taiwan, >50K
37, Federal-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,25, Thailand, <=50K
35, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,54, China, <=50K
53, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
25, State-gov, 10th, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,2188,0,40, Yugoslavia, <=50K
42, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
25, Private, HS-grad, Divorced, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,60, Mexico, <=50K
26, Private, HS-grad, Divorced, Tech-support, Unmarried, Black, Female,0,0,40, Haiti, <=50K
49, Self-emp-inc, HS-grad, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Jamaica, <=50K
55, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, Jamaica, <=50K
49, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
59, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Italy, >50K
22, Private, 12th, Never-married, Tech-support, Own-child, Other, Male,0,0,40, Honduras, <=50K
44, Private, Masters, Divorced, Adm-clerical, Unmarried, Black, Female,0,2547,40, Canada, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, Italy, >50K
44, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, China, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,20, Greece, <=50K
52, Self-emp-not-inc, 10th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
31, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,44, Columbia, <=50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, China, <=50K
33, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, Haiti, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Columbia, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Columbia, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, Italy, >50K
48, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, United-States, >50K
35, Private, 10th, Never-married, Other-service, Not-in-family, Other, Female,0,0,29, Columbia, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,54, Thailand, >50K
40, Local-gov, 12th, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,50, Portugal, <=50K
57, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Yugoslavia, >50K
51, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,15024,0,40, Ireland, >50K
34, Federal-gov, Masters, Separated, Sales, Wife, White, Female,0,0,40, Hungary, <=50K
70, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,8614,0,50, Japan, >50K
30, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,50, Nicaragua, <=50K
30, Private, HS-grad, Widowed, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Iran, <=50K
32, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Taiwan, <=50K
38, Private, 9th, Separated, Craft-repair, Not-in-family, White, Male,0,0,45, England, <=50K
61, Private, HS-grad, Separated, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,20, Philippines, <=50K
60, Private, HS-grad, Divorced, Tech-support, Not-in-family, Black, Male,0,0,40, Yugoslavia, <=50K
54, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Yugoslavia, >50K
26, Private, HS-grad, Separated, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
30, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Columbia, >50K
36, Federal-gov, Masters, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,7298,0,40, Laos, >50K
38, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, Cambodia, >50K
48, Self-emp-not-inc, HS-grad, Separated, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Yugoslavia, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7687,0,40, United-States, >50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Laos, >50K
51, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,54, Thailand, >50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,29, Thailand, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, South, >50K
30, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, South, <=50K
40, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Haiti, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Greece, <=50K
49, Private, Bachelors, Never-married, Sales, Not-in-family, Other, Female,0,0,35, Poland, <=50K
73, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, Philippines, <=50K
65, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
45, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,50, Vietnam, <=50K
33, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, Trinadad&Tobago, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Canada, >50K
22, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,20, Columbia, <=50K
31, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Cuba, >50K
50, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Holand-Netherlands, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Cuba, <=50K
49, Private, Some-college, Married-spouse-absent, Adm-clerical, Not-in-family, Other, Female,0,0,16, Japan, <=50K
57, Self-emp-inc, Some-college, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
27, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,60, Ecuador, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
19, Private, HS-grad, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,29, Italy, <=50K
47, Private, Assoc-acdm, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
19, Private, HS-grad, Never-married, Other-service, Wife, Black, Male,0,1704,20, Poland, <=50K
57, Private, Assoc-voc, Divorced, Sales, Husband, Other, Male,0,0,54, Portugal, <=50K
30, Private, 1st-4th, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,29, Yugoslavia, <=50K
38, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,35, Ireland, <=50K
36, State-gov, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, >50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cambodia, <=50K
43, Local-gov, HS-grad, Divorced, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,45, Ireland, <=50K
34, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Cambodia, <=50K
66, Private, Assoc-voc, Widowed, Farming-fishing, Not-in-family, Black, Female,1165,0,44, England, <=50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Portugal, <=50K
42, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,45, Puerto-Rico, <=50K
18, Private, 10th, Never-married, Other-service, Own-child, Black, Female,0,0,20, India, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Peru, <=50K
41, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, >50K
69, Self-emp-not-inc, Assoc-acdm, Divorced, Other-service, Not-in-family, Black, Female,0,0,29, China, <=50K
44, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, >50K
21, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
35, Private, Some-college, Divorced, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Laos, <=50K
55, Local-gov, 7th-8th, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,29, Laos, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, Canada, <=50K
32, Private, 11th, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
34, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Trinadad&Tobago, >50K
58, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Germany, >50K
28, Private, 9th, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,54, Poland, <=50K
53, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, Columbia, >50K
20, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,29, Hong, <=50K
64, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, >50K
20, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,40, Trinadad&Tobago, <=50K
