47, Private, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
32, State-gov, Bachelors, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,30, Guatemala, <=50K
39, Local-gov, Masters, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1743,40, Germany, >50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, Jamaica, <=50K
45, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, >50K
41, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, France, >50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,54, Greece, >50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Jamaica, >50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,30, Taiwan, <=50K
54, Private, HS-grad, Widowed, Other-service, Not-in-family, Black, Female,0,0,20, Germany, <=50K
40, State-gov, HS-grad, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,35, Puerto-Rico, <=50K
70, Private, Bachelors, Never-married, Adm-clerical, Wife, Other, Female,0,0,20, South, <=50K
33, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,45, Mexico, >50K
29, Self-emp-not-inc, Assoc-acdm, Never-married, Exec-managerial, Own-child, Other, Male,0,0,45, Taiwan, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,40, Ireland, <=50K
34, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,80, Philippines, <=50K
83, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,20, Philippines, <=50K
49, State-gov, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Female,0,0,54, Cuba, <=50K
44, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Male,13811,0,40, Portugal, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Italy, >50K
23, Private, Some-college, Never-married, Prof-specialty, Wife, Black, Female,0,0,40, Yugoslavia, <=50K
40, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, England, <=50K
60, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Poland, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Scotland, <=50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, El-Salvador, <=50K
34, Self-emp-not-inc, Assoc-voc, Divorced, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Philippines, <=50K
30, Private, Bachelors, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,30, Cuba, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Hong, >50K
36, Private, Masters, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,31, Thailand, <=50K
51, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,33, Italy, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Ireland, >50K
31, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Trinadad&Tobago, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,15, Cambodia, <=50K
26, State-gov, Bachelors, Never-married, Protective-serv, Own-child, Black, Female,0,0,40, Ecuador, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,30, Cuba, >50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,1902,40, United-States, <=50K
24, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Canada, <=50K
62, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, Ireland, >50K
62, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,20, Cuba, <=50K
37, Private, Bachelors, Divorced, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,35, Italy, >50K
24, State-gov, 5th-6th, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,10, South, <=50K
39, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Iran, <=50K
26, Private, HS-grad, Separated, Sales, Husband, Black, Female,0,0,40, Guatemala, <=50K
26, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1743,60, Greece, >50K
56, Private, Assoc-acdm, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, China, >50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,30, Ireland, >50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
33, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1740,40, Scotland, >50K
45, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,50, Greece, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,15, Portugal, <=50K
48, Federal-gov, HS-grad, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,40, India, <=50K
21, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, Thailand, <=50K
37, Private, HS-grad, Separated, Prof-specialty, Husband, White, Male,0,0,40, Hungary, >50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
51, Self-emp-not-inc, Doctorate, Married-spouse-absent, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1885,54, Hungary, >50K
39, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
20, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,20, Ecuador, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, El-Salvador, <=50K
23, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,35, Honduras, <=50K
41, Federal-gov, Bachelors, Divorced, Prof-specialty, Unmarried, Black, Female,27427,0,30, Cambodia, <=50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, Asian-Pac-Islander, Male,0,0,45, Canada, <=50K
45, Private, Bachelors, Never-married, Sales, Wife, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
35, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Vietnam, >50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Ecuador, >50K
37, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
38, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,35, Ireland, <=50K
39, Private, HS-grad, Separated, Other-service, Not-in-family, Black, Male,0,0,40, Thailand, >50K
23, Private, 11th, Divorced, Transport-moving, Unmarried, Other, Male,0,2479,40, Trinadad&Tobago, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Portugal, <=50K
40, Private, Assoc-voc, Never-married, Protective-serv, Not-in-family, Black, Female,0,0,20, Poland, <=50K
30, Private, Bachelors, Separated, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Iran, >50K
34, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Laos, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,1977,50, Hong, >50K
38, Self-emp-not-inc, HS-grad, Separated, Other-service, Wife, White, Male,0,0,40, Philippines, <=50K
52, Self-emp-inc, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Italy, >50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Nicaragua, <=50K
53, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Peru, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Dominican-Republic, >50K
38, Private, Assoc-acdm, Separated, Craft-repair, Husband, Other, Female,0,0,40, Greece, <=50K
39, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, England, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,40, Haiti, <=50K
46, Self-emp-not-inc, Bachelors, Divorced, Other-service, Unmarried, Other, Female,0,0,40, Columbia, >50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Trinadad&Tobago, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,20, Canada, <=50K
74, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,9, Mexico, <=50K
33, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,70, Columbia, <=50K
35, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Taiwan, >50K
57, Federal-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,60, Italy, >50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,38, Ireland, <=50K
19, Private, 9th, Never-married, Protective-serv, Own-child, Other, Female,3324,0,20, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
43, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Laos, >50K
57, Private, Bachelors, Divorced, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,50, Iran, <=50K
39, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Female,7298,0,40, Outlying-US(Guam-USVI-etc), >50K
39, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Iran, <=50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, France, <=50K
20, Self-emp-not-inc, 10th, Never-married, Sales, Not-in-family, Black, Female,0,1977,40, England, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, Ireland, <=50K
48, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,45, South, >50K
52, State-gov, 11th, Separated, Other-service, Husband, Other, Male,0,0,40, France, >50K
45, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1887,35, South, >50K
37, Private, Assoc-voc, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,99, Greece, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, Hong, <=50K
48, Private, HS-grad, Widowed, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, France, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Columbia, >50K
50, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,55, Puerto-Rico, <=50K
20, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,40, Puerto-Rico, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, France, >50K
41, Private, Bachelors, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,44, Cambodia, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,15, Japan, <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,38, Haiti, <=50K
33, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, Iran, >50K
56, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, Ireland, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
22, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
36, Local-gov, HS-grad, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,16, Japan, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Portugal, <=50K
48, Private, Assoc-voc, Widowed, Adm-clerical, Unmarried, Black, Male,0,0,40, El-Salvador, <=50K
49, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,45, Vietnam, <=50K
41, Local-gov, Some-college, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,54, Trinadad&Tobago, <=50K
47, Self-emp-not-inc, Assoc-voc, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,50, Dominican-Republic, <=50K
30, Private, Some-college, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,10537,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, Portugal, >50K
33, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
21, Private, HS-grad, Never-married, Farming-fishing, Own-child, Other, Male,0,0,40, Puerto-Rico, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Jamaica, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Ireland, <=50K
36, Local-gov, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Portugal, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Cambodia, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1848,40, Canada, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, South, >50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Female,0,0,50, Japan, >50K
41, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, Hungary, >50K
31, Self-emp-not-inc, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Nicaragua, >50K
59, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,1901,54, Iran, >50K
29, Private, HS-grad, Divorced, Protective-serv, Not-in-family, Other, Female,0,0,40, Taiwan, <=50K
28, Private, Doctorate, Never-married, Tech-support, Wife, Black, Male,0,1977,25, Japan, >50K
49, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
41, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Haiti, >50K
44, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
50, Self-emp-not-inc, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Guatemala, <=50K
46, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, Canada, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,25, Puerto-Rico, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, France, >50K
55, Private, 9th, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Trinadad&Tobago, >50K
34, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
25, Private, HS-grad, Divorced, Protective-serv, Not-in-family, Other, Male,0,0,38, Dominican-Republic, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,13, Germany, <=50K
57, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
30, Private, Some-college, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
26, Local-gov, Bachelors, Never-married, Adm-clerical, Own-child, Other, Female,0,1886,45, Japan, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, India, >50K
32, Self-emp-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,40, Guatemala, <=50K
32, Private, Some-college, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, China, <=50K
26, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, India, <=50K
27, Private, Bachelors, Never-married, Protective-serv, Not-in-family, Other, Male,0,0,35, France, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Female,7298,0,40, Columbia, >50K
50, Private, Assoc-acdm, Divorced, Other-service, Unmarried, Other, Female,0,0,48, United-States, <=50K
38, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, El-Salvador, >50K
34, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Thailand, >50K
27, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Puerto-Rico, <=50K
