47, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,1887,50, Cuba, >50K
33, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,35, Puerto-Rico, <=50K
29, Private, Some-college, Separated, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, South, <=50K
31, Private, Some-college, Married-civ-spouse, Protective-serv, Unmarried, White, Male,0,0,40, Dominican-Republic, <=50K
58, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Hungary, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, >50K
47, Private, Prof-school, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,45, Nicaragua, <=50K
41, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, El-Salvador, <=50K
37, State-gov, 10th, Separated, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Iran, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, South, <=50K
66, Private, Prof-school, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,16, Scotland, <=50K
27, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Portugal, <=50K
49, Self-emp-inc, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,10, Trinadad&Tobago, <=50K
57, Private, HS-grad, Widowed, Other-service, Not-in-family, Black, Female,0,0,35, Japan, <=50K
60, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Ecuador, <=50K
70, Private, 11th, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,811,0,20, Peru, <=50K
63, Self-emp-not-inc, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, Haiti, >50K
40, State-gov, 9th, Divorced, Craft-repair, Husband, White, Female,0,0,27, Ecuador, <=50K
46, Self-emp-not-inc, Masters, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,20, Japan, <=50K
33, Private, Some-college, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, India, <=50K
44, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,40, Yugoslavia, <=50K
32, Private, Bachelors, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,45, Nicaragua, <=50K
57, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,50, England, >50K
20, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,40, El-Salvador, <=50K
64, Private, 7th-8th, Widowed, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,32, Hungary, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Puerto-Rico, >50K
33, State-gov, Bachelors, Never-married, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, India, >50K
62, Private, HS-grad, Widowed, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,53, India, <=50K
56, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,65, Honduras, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, Greece, >50K
46, Private, HS-grad, Never-married, Adm-clerical, Husband, Other, Male,0,0,50, Cuba, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, South, >50K
30, Private, Some-college, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,35, Honduras, <=50K
26, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, Outlying-US(Guam-USVI-etc), <=50K
42, Federal-gov, Bachelors, Never-married, Protective-serv, Not-in-family, White, Male,0,0,70, Haiti, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, Cuba, <=50K
33, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,60, Jamaica, >50K
29, Private, HS-grad, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, Italy, <=50K
56, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,36, South, >50K
46, Self-emp-not-inc, 10th, Divorced, Priv-house-serv, Unmarried, Asian-Pac-Islander, Female,0,0,30, Ireland, <=50K
30, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Guatemala, >50K
64, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Greece, >50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,40, Italy, <=50K
25, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,35, Germany, <=50K
47, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
30, Private, 10th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, Hungary, >50K
66, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,9490,0,50, Ecuador, >50K
48, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,54, China, <=50K
56, Private, Prof-school, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,10192,0,50, Guatemala, <=50K
57, Private, Masters, Married-civ-spouse, Protective-serv, Unmarried, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
35, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, Columbia, >50K
28, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,80, Cuba, >50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,0,40, Dominican-Republic, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male,0,0,50, Jamaica, <=50K
31, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,70, Outlying-US(Guam-USVI-etc), >50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, Thailand, <=50K
47, Private, Some-college, Divorced, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,41, Guatemala, <=50K
58, Private, Some-college, Widowed, Adm-clerical, Unmarried, Other, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,1773,40, Ireland, >50K
45, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,1780,40, India, >50K
49, Private, Masters, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, England, <=50K
68, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,3108,0,40, Dominican-Republic, <=50K
49, State-gov, 9th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Haiti, >50K
48, Private, 5th-6th, Separated, Craft-repair, Husband, Other, Female,0,0,40, Portugal, >50K
50, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,8, Outlying-US(Guam-USVI-etc), <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,50, Poland, <=50K
32, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1976,60, Ireland, >50K
45, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Iran, <=50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,30, Yugoslavia, <=50K
32, Private, Some-college, Never-married, Tech-support, Own-child, Black, Female,0,0,25, Honduras, <=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,45, Peru, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,50, Peru, <=50K
58, Private, Some-college, Widowed, Transport-moving, Husband, Black, Male,0,0,50, Canada, <=50K
20, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Female,0,0,30, Germany, <=50K
55, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,1889,40, Philippines, >50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,7687,0,70, Laos, >50K
35, Self-emp-inc, Assoc-acdm, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,90, Philippines, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,15024,0,45, Cuba, >50K
23, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
31, Private, Doctorate, Never-married, Transport-moving, Unmarried, Black, Male,0,0,40, Ireland, <=50K
55, Private, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, >50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Canada, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Poland, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,30, Columbia, <=50K
38, Private, HS-grad, Never-married, Tech-support, Husband, Other, Female,0,0,40, Japan, <=50K
39, Private, 10th, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,35, France, <=50K
59, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, Cuba, <=50K
47, Private, Some-college, Divorced, Transport-moving, Husband, Black, Female,0,1716,40, Cuba, <=50K
28, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,60, Laos, <=50K
47, Federal-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, >50K
25, Private, Prof-school, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Dominican-Republic, >50K
57, Private, Some-college, Divorced, Farming-fishing, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, France, >50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Other, Female,0,0,40, Columbia, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Greece, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, Black, Female,0,0,35, Scotland, <=50K
30, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Honduras, <=50K
53, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
38, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
31, Private, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Japan, <=50K
59, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,1886,45, Ecuador, <=50K
38, Private, 11th, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Vietnam, <=50K
41, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Yugoslavia, <=50K
39, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, Iran, <=50K
44, Private, HS-grad, Never-married, Priv-house-serv, Husband, Black, Male,3325,0,40, Jamaica, <=50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Outlying-US(Guam-USVI-etc), >50K
52, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Ireland, >50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Mexico, <=50K
59, Self-emp-inc, Prof-school, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,7867,0,54, China, >50K
30, Private, Doctorate, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
54, Private, Bachelors, Married-civ-spouse, Tech-support, Unmarried, Asian-Pac-Islander, Male,6313,0,40, Hong, >50K
50, Federal-gov, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
27, Private, Some-college, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Female,0,0,40, England, <=50K
74, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, Poland, <=50K
42, Local-gov, Bachelors, Never-married, Handlers-cleaners, Husband, Other, Male,0,0,40, Vietnam, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
48, Private, HS-grad, Divorced, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, >50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,54, Vietnam, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,60, Greece, >50K
24, Private, Masters, Never-married, Craft-repair, Unmarried, Black, Male,0,0,40, Nicaragua, <=50K
21, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Vietnam, <=50K
58, Self-emp-not-inc, Bachelors, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,36, Thailand, <=50K
41, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Other, Female,0,0,50, El-Salvador, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,50, Italy, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,28, Poland, <=50K
35, Private, Prof-school, Never-married, Farming-fishing, Husband, White, Female,5013,0,84, Iran, <=50K
72, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,50, Jamaica, <=50K
53, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Female,0,0,40, Portugal, <=50K
40, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
65, Local-gov, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,32, Taiwan, <=50K
54, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,15024,0,50, Philippines, >50K
53, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Scotland, >50K
42, Private, Masters, Divorced, Other-service, Unmarried, Black, Female,0,0,38, England, <=50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Ireland, >50K
37, Private, 9th, Separated, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,25, South, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1887,60, Mexico, >50K
32, Private, Some-college, Divorced, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
53, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, Nicaragua, >50K
51, Private, HS-grad, Separated, Tech-support, Unmarried, Black, Female,0,0,39, Jamaica, <=50K
29, Private, Doctorate, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Trinadad&Tobago, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,10, Taiwan, <=50K
52, Private, Some-college, Never-married, Craft-repair, Husband, Other, Female,0,0,40, Italy, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Honduras, <=50K
63, Private, Some-college, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Mexico, <=50K
28, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Germany, >50K
58, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, Cuba, >50K
63, Private, Prof-school, Widowed, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
44, Self-emp-inc, 9th, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, Italy, <=50K
41, Private, Some-college, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,38, France, <=50K
65, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,20, Germany, <=50K
19, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
62, Private, HS-grad, Widowed, Farming-fishing, Husband, White, Male,0,0,27, El-Salvador, >50K
19, State-gov, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
65, Private, Some-college, Widowed, Craft-repair, Wife, Black, Female,0,0,35, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,54, Cuba, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,40, Honduras, <=50K
61, Federal-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, Cuba, >50K
42, Private, 10th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,2, Philippines, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Columbia, >50K
39, Private, Prof-school, Divorced, Prof-specialty, Husband, Other, Female,15024,0,47, Jamaica, >50K
23, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Male,0,0,20, Guatemala, <=50K
29, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,65, Hungary, <=50K
60, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,40, Mexico, <=50K
