49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, Greece, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,45, United-States, >50K
45, Private, Masters, Never-married, Craft-repair, Not-in-family, White, Male,10594,0,50, Scotland, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
56, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,1887,60, United-States, <=50K
38, Local-gov, Masters, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,37, Portugal, <=50K
58, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Male,0,0,35, United-States, <=50K
55, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,45, France, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
59, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,24, El-Salvador, >50K
30, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Italy, <=50K
46, Federal-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
42, Federal-gov, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,38, Nicaragua, <=50K
30, Local-gov, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Haiti, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
38, Private, 1st-4th, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
46, Local-gov, Bachelors, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, >50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,1902,83, Puerto-Rico, >50K
68, Local-gov, Assoc-acdm, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
35, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,74, Puerto-Rico, >50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
54, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Scotland, >50K
45, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Priv-house-serv, Own-child, White, Male,0,0,40, United-States, <=50K
55, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, >50K
47, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Italy, <=50K
81, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,25, United-States, >50K
41, Private, HS-grad, Never-married, Sales, Wife, White, Female,0,0,40, South, <=50K
60, Private, 7th-8th, Separated, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,64, Italy, <=50K
35, Federal-gov, HS-grad, Never-married, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
56, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,50, United-States, >50K
28, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Cuba, <=50K
40, Federal-gov, 10th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,7191,0,50, United-States, >50K
49, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,37, United-States, <=50K
18, Private, Bachelors, Never-married, Tech-support, Husband, Other, Female,0,0,12, Scotland, <=50K
43, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,60, El-Salvador, <=50K
59, Private, Assoc-voc, Widowed, Craft-repair, Unmarried, Black, Female,0,0,40, Thailand, <=50K
54, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, >50K
34, Local-gov, Some-college, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,1977,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
50, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,2121,0,54, England, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,45, Thailand, >50K
31, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,1856,40, United-States, <=50K
48, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, Other, Male,0,0,50, Cuba, <=50K
67, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,10536,0,20, Hungary, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
19, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,1848,40, United-States, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,70, Cambodia, <=50K
56, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, Columbia, <=50K
24, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,45, United-States, <=50K
51, Private, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Iran, <=50K
37, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Female,5178,0,30, United-States, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
18, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,30, United-States, >50K
19, State-gov, Some-college, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
45, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,75, United-States, <=50K
49, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Hong, >50K
40, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,12, Jamaica, <=50K
29, Private, Some-college, Divorced, Farming-fishing, Not-in-family, White, Male,2175,0,50, United-States, <=50K
21, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Female,99999,0,54, Japan, >50K
43, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, >50K
46, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
56, Private, 9th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,25, Dominican-Republic, >50K
18, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,955,0,30, United-States, <=50K
38, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Columbia, <=50K
55, Private, Some-college, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Hong, <=50K
51, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States, >50K
27, Private, Bachelors, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,2042,40, India, <=50K
27, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
30, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
31, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Mexico, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, >50K
32, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
30, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
26, Private, Masters, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, China, <=50K
57, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,40, United-States, >50K
22, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
43, Local-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Canada, <=50K
37, Private, Bachelors, Never-married, Other-service, Husband, Other, Female,0,0,40, Guatemala, <=50K
56, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,4, United-States, >50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
44, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,46, United-States, <=50K
46, Self-emp-not-inc, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, Thailand, >50K
31, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Ireland, >50K
52, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
26, Private, 10th, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
68, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,2323,72, Scotland, >50K
40, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,45, United-States, <=50K
58, Local-gov, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Local-gov, HS-grad, Divorced, Exec-managerial, Husband, Black, Male,5013,0,35, Taiwan, <=50K
26, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,38, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, >50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hungary, >50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,60, Taiwan, >50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, >50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Germany, >50K
33, Local-gov, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
34, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, United-States, >50K
60, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Holand-Netherlands, <=50K
20, Private, 12th, Never-married, Prof-specialty, Own-child, White, Female,0,0,8, United-States, <=50K
31, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,99999,0,60, India, >50K
29, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, Portugal, <=50K
19, Private, 12th, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, United-States, <=50K
32, Private, Assoc-acdm, Never-married, Sales, Husband, Other, Male,0,0,65, United-States, <=50K
33, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Yugoslavia, <=50K
29, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
39, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,2933,0,50, Italy, >50K
51, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,2517,50, Mexico, >50K
49, Private, Some-college, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,2918,0,11, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, Mexico, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Hong, <=50K
31, Private, 10th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
36, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K
42, Private, Bachelors, Separated, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
23, Private, HS-grad, Never-married, Tech-support, Other-relative, Other, Male,0,0,15, Trinadad&Tobago, <=50K
35, Self-emp-inc, Bachelors, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, Greece, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,0,40, United-States, >50K
29, Private, Bachelors, Separated, Prof-specialty, Own-child, White, Male,3191,0,45, Germany, <=50K
45, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Farming-fishing, Own-child, Black, Female,0,0,40, United-States, <=50K
54, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
42, Self-emp-not-inc, Doctorate, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,89, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,2919,0,40, United-States, >50K
32, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, United-States, >50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,52, United-States, <=50K
54, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Female,0,0,10, Portugal, <=50K
32, State-gov, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Japan, >50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,16, United-States, >50K
57, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, South, >50K
44, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, United-States, <=50K
