40, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,32, Hungary, <=50K
45, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,25, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Canada, >50K
66, Private, HS-grad, Divorced, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,8, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,96, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Some-college, Widowed, Exec-managerial, Husband, White, Female,0,0,35, United-States, <=50K
48, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,27827,0,60, United-States, >50K
33, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
51, Local-gov, 12th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
54, Federal-gov, Some-college, Widowed, Sales, Unmarried, Black, Female,0,0,35, United-States, <=50K
41, Local-gov, Some-college, Separated, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
20, Private, Assoc-voc, Never-married, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
21, Private, 10th, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,45, United-States, <=50K
37, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Mexico, <=50K
63, Self-emp-inc, Some-college, Never-married, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, >50K
25, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
42, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,1502,40, China, <=50K
47, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,3179,0,54, Portugal, >50K
65, Private, 7th-8th, Widowed, Other-service, Unmarried, White, Female,0,0,13, Hong, <=50K
27, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
19, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,35, United-States, <=50K
44, Private, HS-grad, Separated, Other-service, Not-in-family, White, Female,0,0,60, Portugal, <=50K
31, Private, Masters, Never-married, Adm-clerical, Own-child, White, Female,0,0,54, United-States, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
64, Private, Some-college, Widowed, Transport-moving, Not-in-family, White, Male,0,0,40, Peru, <=50K
49, Self-emp-inc, Bachelors, Separated, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
47, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Some-college, Divorced, Sales, Unmarried, Other, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,30, United-States, <=50K
60, Private, Bachelors, Separated, Exec-managerial, Not-in-family, White, Male,0,0,40, Cuba, <=50K
29, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, 11th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,39, United-States, <=50K
31, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
28, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Male,0,0,38, United-States, <=50K
47, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, United-States, <=50K
27, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, State-gov, Bachelors, Never-married, Other-service, Not-in-family, Other, Female,0,0,38, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
39, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
60, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, Japan, >50K
43, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, Other, Female,0,1590,40, Cuba, >50K
41, Local-gov, 9th, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,12, Mexico, <=50K
65, Local-gov, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,50, Hong, <=50K
29, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
31, Private, 11th, Never-married, Handlers-cleaners, Wife, Black, Female,0,0,30, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,30, United-States, <=50K
37, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,1995,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,1870,58, United-States, <=50K
27, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,20, United-States, >50K
51, Private, Assoc-acdm, Separated, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
31, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,99999,0,37, United-States, >50K
25, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
47, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2415,80, United-States, >50K
24, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,2932,0,40, United-States, <=50K
60, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Self-emp-inc, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K
31, State-gov, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,26, United-States, <=50K
55, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,99999,0,45, United-States, >50K
23, Local-gov, HS-grad, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,35, United-States, <=50K
61, Private, HS-grad, Separated, Other-service, Unmarried, White, Male,0,0,40, England, <=50K
45, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,12680,0,58, Canada, >50K
41, Private, HS-grad, Never-married, Tech-support, Husband, White, Male,3844,0,50, Cambodia, >50K
43, Private, HS-grad, Married-civ-spouse, Farming-fishing, Other-relative, White, Male,0,0,60, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Philippines, >50K
41, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
38, Local-gov, 12th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Honduras, <=50K
26, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,60, India, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
51, Self-emp-not-inc, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
27, Self-emp-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Wife, Other, Female,0,1581,50, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Canada, >50K
56, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
29, State-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,24, United-States, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, State-gov, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,30, Mexico, <=50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, 9th, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,38, United-States, >50K
38, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,30, United-States, <=50K
50, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
30, Private, Assoc-acdm, Divorced, Protective-serv, Unmarried, Black, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Separated, Other-service, Own-child, Black, Female,0,0,35, United-States, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
50, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, France, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,60, United-States, <=50K
69, Self-emp-not-inc, HS-grad, Separated, Adm-clerical, Unmarried, Other, Male,0,0,20, South, <=50K
29, State-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Yugoslavia, <=50K
45, State-gov, Bachelors, Never-married, Prof-specialty, Wife, White, Female,4512,0,25, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, England, >50K
35, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Greece, >50K
31, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,14956,0,60, United-States, >50K
18, Private, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,5, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,54, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
32, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,99999,0,40, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
64, Self-emp-not-inc, 7th-8th, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Cuba, >50K
54, Private, HS-grad, Divorced, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Holand-Netherlands, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
47, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, Philippines, <=50K
54, Local-gov, Assoc-acdm, Separated, Craft-repair, Husband, White, Male,0,0,35, United-States, >50K
29, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,45, Canada, >50K
38, Federal-gov, Bachelors, Never-married, Sales, Husband, White, Male,0,0,40, Germany, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
55, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,15024,0,40, Guatemala, >50K
28, Private, Masters, Never-married, Adm-clerical, Own-child, White, Male,0,1635,30, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,48, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,88, England, >50K
45, State-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,94, Japan, <=50K
30, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,20, United-States, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,1602,60, Philippines, >50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
29, Local-gov, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Mexico, <=50K
41, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,55, United-States, <=50K
67, Self-emp-not-inc, 7th-8th, Widowed, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,1669,25, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Germany, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, Philippines, >50K
18, Private, Bachelors, Never-married, Other-service, Other-relative, White, Female,0,0,20, Guatemala, <=50K
29, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, >50K
25, Private, Bachelors, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, Taiwan, <=50K
64, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Hungary, <=50K
70, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,35, Haiti, <=50K
47, Private, 7th-8th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1740,40, United-States, >50K
25, Private, 9th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
