34, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,7298,0,53, Cuba, >50K
44, Private, Some-college, Widowed, Sales, Other-relative, Black, Male,7613,0,40, Thailand, >50K
34, Private, Masters, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
21, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Canada, <=50K
46, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,24, India, <=50K
37, State-gov, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Scotland, <=50K
29, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
45, Local-gov, HS-grad, Widowed, Craft-repair, Unmarried, Black, Male,0,0,20, England, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,30, El-Salvador, <=50K
34, Private, Bachelors, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, India, <=50K
34, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Other, Female,0,0,40, Honduras, <=50K
25, Private, Some-college, Separated, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
36, Private, Bachelors, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,80, Poland, <=50K
36, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, France, >50K
63, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,30, Ireland, <=50K
39, Federal-gov, Bachelors, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Yugoslavia, >50K
34, Private, Bachelors, Divorced, Other-service, Husband, White, Male,0,0,40, Vietnam, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,17, El-Salvador, <=50K
56, State-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Mexico, >50K
32, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, Hong, <=50K
55, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, Trinadad&Tobago, <=50K
25, Private, HS-grad, Never-married, Sales, Husband, Black, Female,0,0,40, Scotland, >50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Cuba, <=50K
33, Private, Bachelors, Divorced, Other-service, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,7298,0,53, Haiti, <=50K
26, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,50, Philippines, >50K
23, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Female,0,0,40, United-States, <=50K
61, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7651,0,40, Scotland, >50K
34, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, Laos, >50K
34, Private, Bachelors, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Cuba, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,50, Guatemala, <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,1, Laos, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
25, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,7178,0,38, Laos, >50K
54, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, India, <=50K
50, Self-emp-inc, Some-college, Separated, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,7687,0,50, United-States, >50K
23, Private, Bachelors, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
63, Private, HS-grad, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,0,0,25, England, <=50K
28, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Italy, <=50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
31, Private, Doctorate, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Canada, <=50K
59, Private, Bachelors, Divorced, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,25, Nicaragua, <=50K
21, Private, 11th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Italy, <=50K
32, Federal-gov, HS-grad, Divorced, Other-service, Husband, Other, Female,0,0,40, Dominican-Republic, <=50K
62, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7298,0,40, France, >50K
48, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Japan, >50K
30, Private, 11th, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Canada, <=50K
42, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Female,0,0,15, Ireland, <=50K
35, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
20, Private, Some-college, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Female,0,0,32, Puerto-Rico, <=50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
62, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,24, Hong, <=50K
27, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Canada, <=50K
39, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, Taiwan, <=50K
33, Private, Some-college, Never-married, Transport-moving, Husband, Other, Female,0,0,40, Columbia, >50K
25, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,44, Hungary, <=50K
36, State-gov, HS-grad, Divorced, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, South, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Poland, <=50K
60, Private, Some-college, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, Poland, >50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Canada, <=50K
33, Federal-gov, Some-college, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
31, Private, 9th, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,48, Jamaica, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Germany, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
63, Private, Some-college, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,23, United-States, >50K
45, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,15, Thailand, <=50K
55, Local-gov, Masters, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,50, Germany, >50K
32, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, France, <=50K
61, Private, 12th, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,20, Laos, <=50K
62, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,7298,0,40, Dominican-Republic, <=50K
58, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
52, Private, Assoc-voc, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, Greece, >50K
33, Private, Bachelors, Never-married, Other-service, Husband, Other, Female,0,0,40, Cuba, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Other-relative, Asian-Pac-Islander, Male,0,0,50, South, <=50K
27, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Unmarried, Other, Male,0,0,54, Nicaragua, <=50K
17, Private, 11th, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Taiwan, <=50K
35, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, France, >50K
23, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,50, Canada, >50K
46, Private, Assoc-voc, Divorced, Prof-specialty, Other-relative, Other, Male,0,0,46, Nicaragua, >50K
48, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,7298,0,38, Honduras, >50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, El-Salvador, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,46, Ireland, >50K
33, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,44, Cuba, >50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, Jamaica, <=50K
46, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Canada, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,16, Taiwan, <=50K
23, Private, Bachelors, Widowed, Exec-managerial, Husband, White, Male,0,0,40, England, <=50K
25, Private, 12th, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, >50K
22, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,35, Poland, <=50K
49, Private, Some-college, Separated, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,45, Thailand, >50K
25, Private, Assoc-voc, Never-married, Sales, Husband, White, Male,0,0,60, Ireland, >50K
20, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,30, Puerto-Rico, <=50K
39, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,9, Canada, >50K
38, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Other, Male,0,0,30, England, <=50K
48, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, Vietnam, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Laos, <=50K
51, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,50, Laos, <=50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Scotland, >50K
50, Private, 11th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,15, England, <=50K
26, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Other, Male,0,0,60, Greece, <=50K
37, Private, 12th, Never-married, Protective-serv, Other-relative, Amer-Indian-Eskimo, Female,0,0,45, Thailand, >50K
25, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Hungary, <=50K
32, Private, Bachelors, Separated, Other-service, Husband, White, Male,0,0,40, Philippines, <=50K
60, Federal-gov, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
55, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,89, South, >50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, Greece, <=50K
35, Private, Assoc-acdm, Divorced, Protective-serv, Unmarried, Other, Male,0,0,31, Greece, <=50K
27, Local-gov, Masters, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, Japan, >50K
47, Private, Some-college, Widowed, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
19, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,24, Thailand, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,7387,0,40, Haiti, >50K
30, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, >50K
57, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,7583,0,40, Poland, >50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Nicaragua, >50K
39, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Canada, <=50K
33, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,35, Haiti, <=50K
55, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Other-relative, Black, Female,0,0,45, Hong, <=50K
17, Private, Some-college, Separated, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,16, Guatemala, <=50K
39, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Germany, >50K
35, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,7304,0,54, Philippines, >50K
33, Private, 7th-8th, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
61, Self-emp-not-inc, 7th-8th, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
60, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Female,0,0,40, India, >50K
31, Local-gov, Some-college, Never-married, Sales, Unmarried, Black, Male,0,0,40, India, >50K
45, Private, Preschool, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Female,7298,0,40, Cambodia, >50K
60, Private, HS-grad, Divorced, Exec-managerial, Husband, Other, Female,0,0,20, Vietnam, <=50K
57, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Ireland, >50K
34, Private, Some-college, Widowed, Adm-clerical, Unmarried, Other, Female,0,0,40, Taiwan, >50K
49, Local-gov, Some-college, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Taiwan, <=50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Honduras, >50K
38, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,60, England, <=50K
33, Self-emp-not-inc, Doctorate, Married-civ-spouse, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
36, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Unmarried, Black, Female,0,0,40, Japan, >50K
41, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,45, Dominican-Republic, >50K
56, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,40, Greece, >50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,7687,0,50, France, >50K
34, Private, Bachelors, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,20, El-Salvador, >50K
30, Self-emp-inc, Some-college, Never-married, Other-service, Other-relative, Black, Male,0,0,28, Guatemala, <=50K
39, Local-gov, Bachelors, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,20, Yugoslavia, <=50K
21, Local-gov, 5th-6th, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, England, <=50K
36, Private, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,10, England, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female,0,0,40, Nicaragua, <=50K
33, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,40, France, <=50K
40, Private, HS-grad, Never-married, Sales, Husband, Black, Male,0,0,45, Ecuador, >50K
24, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Japan, <=50K
25, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, South, >50K
60, Local-gov, Bachelors, Divorced, Transport-moving, Husband, Amer-Indian-Eskimo, Female,7298,0,39, Honduras, >50K
34, Private, 1st-4th, Divorced, Exec-managerial, Husband, Black, Male,0,0,40, Thailand, <=50K
24, Self-emp-inc, Bachelors, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
33, Private, Masters, Never-married, Transport-moving, Own-child, White, Male,0,0,40, Scotland, <=50K
30, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,40, South, >50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Cambodia, >50K
42, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Husband, Other, Female,0,0,30, Haiti, <=50K
29, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,30, Mexico, <=50K
32, Private, Bachelors, Never-married, Farming-fishing, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
35, Private, 9th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,15, Puerto-Rico, <=50K
37, Private, Doctorate, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
40, Private, Some-college, Divorced, Farming-fishing, Own-child, White, Female,0,0,50, South, <=50K
25, Local-gov, HS-grad, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,54, Yugoslavia, <=50K
52, Local-gov, Bachelors, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
42, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
47, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
