49, Self-emp-inc, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1974,45, Dominican-Republic, >50K
19, State-gov, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,15, Poland, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,10, Germany, <=50K
18, Private, 11th, Never-married, Sales, Own-child, Black, Female,0,0,15, Thailand, <=50K
53, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,1976,40, Hong, >50K
20, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Nicaragua, <=50K
22, Private, Some-college, Never-married, Craft-repair, Wife, Other, Female,0,0,35, Germany, <=50K
64, Private, Bachelors, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,8588,0,45, Vietnam, <=50K
43, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, Hong, >50K
50, Private, Assoc-acdm, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,70, Ecuador, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Female,2395,0,40, Poland, <=50K
63, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Laos, >50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,54, Peru, >50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
41, Private, HS-grad, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
52, Private, 10th, Married-civ-spouse, Sales, Husband, Other, Female,0,0,45, Haiti, >50K
41, Local-gov, Masters, Divorced, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
64, Private, 11th, Separated, Sales, Husband, Other, Female,0,0,20, Ecuador, <=50K
41, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,14047,0,40, India, <=50K
56, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, Philippines, >50K
64, State-gov, 7th-8th, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,20, United-States, >50K
44, Private, Assoc-acdm, Married-spouse-absent, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,60, Portugal, <=50K
39, Private, Bachelors, Divorced, Transport-moving, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
24, Private, Bachelors, Married-civ-spouse, Priv-house-serv, Unmarried, Black, Male,0,0,40, Canada, <=50K
61, Private, Bachelors, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Portugal, >50K
65, Private, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,13452,0,50, Taiwan, >50K
44, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,54, Haiti, <=50K
49, Federal-gov, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,60, Nicaragua, >50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Thailand, <=50K
32, Private, HS-grad, Divorced, Adm-clerical, Other-relative, Black, Female,0,0,54, Iran, >50K
19, Private, HS-grad, Never-married, Sales, Unmarried, Other, Female,0,0,35, Peru, <=50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Italy, <=50K
58, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Outlying-US(Guam-USVI-etc), >50K
33, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Female,0,0,35, Laos, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,42, United-States, <=50K
21, Private, Assoc-acdm, Never-married, Adm-clerical, Husband, White, Female,0,0,45, Cuba, <=50K
32, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, Haiti, <=50K
37, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,80, Haiti, <=50K
49, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,65, Japan, >50K
49, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,5178,0,40, Puerto-Rico, <=50K
25, Federal-gov, Bachelors, Divorced, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
74, State-gov, 5th-6th, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,35, Iran, <=50K
29, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ireland, >50K
26, Private, Assoc-acdm, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
58, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Columbia, >50K
32, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,35, Peru, <=50K
74, State-gov, HS-grad, Widowed, Sales, Other-relative, Asian-Pac-Islander, Male,0,0,12, Trinadad&Tobago, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,3715,0,45, Ecuador, >50K
28, Private, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Hungary, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,50, Jamaica, >50K
52, Private, Bachelors, Divorced, Farming-fishing, Husband, Black, Male,0,0,40, Mexico, <=50K
51, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,15024,0,50, Japan, >50K
51, Private, HS-grad, Divorced, Other-service, Own-child, Other, Female,0,0,40, India, >50K
37, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Peru, <=50K
73, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,16, Haiti, <=50K
35, Private, Some-college, Married-civ-spouse, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Trinadad&Tobago, <=50K
23, Private, 11th, Never-married, Other-service, Unmarried, Black, Female,0,0,20, Taiwan, <=50K
36, Private, Prof-school, Divorced, Craft-repair, Wife, Other, Male,3846,0,40, El-Salvador, >50K
58, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,80, Cambodia, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Vietnam, <=50K
44, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Laos, <=50K
19, State-gov, Some-college, Separated, Tech-support, Own-child, Other, Female,0,0,25, Hong, <=50K
23, Private, Prof-school, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Puerto-Rico, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
47, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Husband, Black, Female,0,0,45, Ireland, >50K
44, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Jamaica, >50K
63, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,15, England, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,4896,0,84, Guatemala, <=50K
33, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Scotland, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,35, Italy, <=50K
21, Private, Some-college, Never-married, Transport-moving, Husband, Other, Female,0,0,35, Dominican-Republic, <=50K
35, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, Other, Female,0,0,40, Puerto-Rico, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,35, Hong, <=50K
23, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,33, Germany, <=50K
59, Private, Some-college, Divorced, Transport-moving, Unmarried, Other, Female,0,0,48, Honduras, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7687,0,50, Canada, >50K
26, Private, 5th-6th, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, Peru, <=50K
33, State-gov, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Hong, <=50K
29, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,71, Cambodia, >50K
51, Private, 12th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Thailand, <=50K
57, Self-emp-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,3711,0,40, England, >50K
52, Self-emp-not-inc, 7th-8th, Never-married, Craft-repair, Husband, Other, Female,0,0,40, Poland, >50K
32, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,30, Puerto-Rico, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
31, Private, Masters, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
29, Private, 5th-6th, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
23, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,24, Portugal, <=50K
40, Self-emp-inc, HS-grad, Never-married, Handlers-cleaners, Husband, Other, Male,0,0,45, Iran, <=50K
59, Private, Bachelors, Divorced, Sales, Unmarried, Other, Female,0,0,45, Scotland, <=50K
30, State-gov, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,15, United-States, <=50K
34, Private, 7th-8th, Married-civ-spouse, Sales, Own-child, Black, Female,0,0,40, Trinadad&Tobago, >50K
25, Private, 11th, Married-civ-spouse, Exec-managerial, Wife, Other, Female,0,0,40, Columbia, >50K
56, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Japan, <=50K
33, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,64, Haiti, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Honduras, <=50K
25, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, Italy, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,70, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, >50K
27, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,65, Greece, <=50K
52, Private, Masters, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
29, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,45, France, >50K
21, Private, Masters, Never-married, Sales, Wife, Other, Male,0,0,40, Peru, <=50K
29, Private, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
47, Self-emp-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,45, Dominican-Republic, <=50K
56, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, Poland, >50K
34, Private, Bachelors, Divorced, Protective-serv, Not-in-family, Black, Female,0,0,50, Peru, >50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Thailand, >50K
51, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,35, El-Salvador, >50K
38, Private, 12th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,38, Canada, >50K
26, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
26, Local-gov, Prof-school, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Other, Male,7687,0,40, Guatemala, >50K
31, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,25, Laos, <=50K
52, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,1914,54, Cambodia, >50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, Portugal, <=50K
58, Private, 10th, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,20, South, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7298,0,50, Ecuador, >50K
39, Local-gov, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, South, <=50K
56, Self-emp-not-inc, Masters, Married-civ-spouse, Adm-clerical, Husband, Other, Female,4386,0,40, Cambodia, >50K
29, Private, 12th, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,40, England, <=50K
25, Private, Bachelors, Never-married, Tech-support, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
45, Private, 5th-6th, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
28, Private, Bachelors, Separated, Craft-repair, Not-in-family, White, Female,0,0,50, Cambodia, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
50, Federal-gov, Masters, Divorced, Prof-specialty, Husband, Other, Female,0,0,40, Honduras, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Germany, <=50K
39, Private, Some-college, Never-married, Craft-repair, Husband, Black, Male,0,0,50, Jamaica, <=50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
23, Private, Bachelors, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
50, Self-emp-inc, Bachelors, Never-married, Craft-repair, Unmarried, Other, Female,0,0,40, Thailand, <=50K
41, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,72, Yugoslavia, >50K
27, Private, HS-grad, Never-married, Other-service, Husband, Black, Female,0,0,54, Iran, <=50K
72, Local-gov, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,15, Portugal, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,1977,50, South, >50K
39, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
70, Federal-gov, 11th, Divorced, Craft-repair, Not-in-family, White, Female,0,0,12, Trinadad&Tobago, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,45, Honduras, <=50K
23, Private, Bachelors, Divorced, Adm-clerical, Own-child, Other, Male,0,0,15, China, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,65, Scotland, >50K
33, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, Other, Female,0,0,50, Dominican-Republic, <=50K
61, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Greece, >50K
22, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, White, Male,0,0,35, Laos, <=50K
62, Self-emp-not-inc, 5th-6th, Married-spouse-absent, Prof-specialty, Husband, Other, Male,0,0,50, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,60, Germany, >50K
24, Private, HS-grad, Never-married, Farming-fishing, Other-relative, Other, Female,0,0,35, Guatemala, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,60, Nicaragua, >50K
43, Private, Bachelors, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,45, Japan, <=50K
37, Private, Some-college, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,45, United-States, >50K
56, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,3351,0,40, South, >50K
22, Private, Bachelors, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,53, Honduras, <=50K
44, Private, 10th, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Hong, >50K
35, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,7739,0,45, Guatemala, <=50K
35, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Cuba, <=50K
24, State-gov, Some-college, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
35, Self-emp-inc, Bachelors, Separated, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,70, Outlying-US(Guam-USVI-etc), >50K
42, State-gov, 12th, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,48, Dominican-Republic, <=50K
64, Private, Bachelors, Never-married, Exec-managerial, Husband, Black, Male,0,1902,40, Greece, >50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
56, Private, 12th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,99, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,20, Ecuador, <=50K
