42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,1902,60, Dominican-Republic, >50K
24, Local-gov, 12th, Divorced, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, India, <=50K
31, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,17, Columbia, <=50K
56, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,49, United-States, >50K
48, Private, Doctorate, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,45, Dominican-Republic, <=50K
35, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Haiti, >50K
23, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,10, Peru, <=50K
32, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, Other, Male,7687,0,54, United-States, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Honduras, <=50K
40, Private, HS-grad, Divorced, Transport-moving, Wife, White, Male,0,0,48, Poland, <=50K
29, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Nicaragua, <=50K
36, Private, Prof-school, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, >50K
41, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
19, Private, Bachelors, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
42, Private, 10th, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Iran, >50K
33, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Honduras, <=50K
25, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Cuba, <=50K
64, State-gov, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Taiwan, >50K
53, Self-emp-not-inc, Bachelors, Widowed, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,40, Puerto-Rico, >50K
46, State-gov, 11th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, Ecuador, <=50K
20, Private, Doctorate, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,32, Haiti, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
43, Local-gov, Assoc-acdm, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,7298,0,50, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,54, El-Salvador, <=50K
26, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,50, Greece, >50K
39, Private, Some-college, Widowed, Other-service, Husband, Asian-Pac-Islander, Male,0,1942,40, Jamaica, >50K
47, Private, Bachelors, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
38, Private, 12th, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Germany, <=50K
67, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,35, Trinadad&Tobago, <=50K
39, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,1977,40, Cambodia, >50K
52, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,48, United-States, <=50K
31, Federal-gov, Some-college, Never-married, Prof-specialty, Husband, Black, Female,0,0,40, El-Salvador, <=50K
70, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,6768,0,40, Scotland, >50K
38, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,24, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,40, Yugoslavia, <=50K
37, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,45, Iran, <=50K
50, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Laos, <=50K
53, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,50, Guatemala, <=50K
46, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
37, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,30, United-States, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Cambodia, <=50K
43, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,54, Thailand, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Divorced, Prof-specialty, Own-child, Other, Female,0,0,40, Guatemala, <=50K
51, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, Canada, >50K
28, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,20, Italy, <=50K
49, Private, Masters, Separated, Craft-repair, Husband, Black, Male,0,0,40, Haiti, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,44, India, >50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,70, Scotland, >50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, United-States, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
21, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Canada, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Honduras, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,1902,60, Hungary, >50K
32, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, India, <=50K
68, State-gov, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Ireland, >50K
60, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
50, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
39, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,3370,0,40, Outlying-US(Guam-USVI-etc), >50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Germany, <=50K
37, Private, Some-college, Married-civ-spouse, Other-service, Other-relative, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2051,40, Portugal, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,30, France, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7298,0,60, United-States, >50K
30, Private, Bachelors, Never-married, Craft-repair, Other-relative, Other, Female,0,0,50, Outlying-US(Guam-USVI-etc), >50K
37, Private, 12th, Never-married, Farming-fishing, Wife, White, Male,0,0,35, Thailand, <=50K
26, Private, Doctorate, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
47, Private, Bachelors, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,30, Iran, <=50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Hong, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,20, Puerto-Rico, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,99, Outlying-US(Guam-USVI-etc), <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,72, Vietnam, >50K
45, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, India, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,15, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,5013,0,40, Ireland, >50K
33, Private, Assoc-acdm, Divorced, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,48, Laos, <=50K
38, Private, Bachelors, Separated, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,45, China, <=50K
61, Federal-gov, 10th, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
81, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,15, United-States, <=50K
50, Private, HS-grad, Divorced, Sales, Husband, White, Male,7334,0,40, Portugal, >50K
47, Private, 10th, Divorced, Other-service, Other-relative, White, Male,0,0,30, Thailand, <=50K
20, Private, HS-grad, Never-married, Sales, Wife, White, Male,0,0,40, France, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,15, Dominican-Republic, <=50K
31, Private, Bachelors, Separated, Tech-support, Wife, White, Female,0,0,40, United-States, <=50K
34, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, China, >50K
28, Private, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Vietnam, >50K
53, Private, Bachelors, Never-married, Transport-moving, Husband, Black, Male,15024,0,60, Yugoslavia, >50K
64, Private, Some-college, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,40, Canada, >50K
48, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, Yugoslavia, >50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Laos, >50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,20, Jamaica, <=50K
41, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Hungary, <=50K
44, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
29, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, Other, Female,0,0,40, Ireland, <=50K
48, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,50, Japan, <=50K
67, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,8614,0,50, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Female,0,0,50, Cambodia, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,30, Jamaica, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
61, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
30, Private, 5th-6th, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,1887,20, India, <=50K
18, Private, Bachelors, Never-married, Prof-specialty, Other-relative, White, Female,0,0,25, United-States, <=50K
19, Private, 12th, Never-married, Other-service, Own-child, Other, Female,0,0,35, Laos, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Ireland, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Other-service, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Nicaragua, >50K
43, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
47, State-gov, Some-college, Separated, Adm-clerical, Husband, White, Female,0,0,50, Taiwan, >50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,50, Honduras, >50K
56, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
38, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,45, Poland, <=50K
55, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Other, Female,0,0,40, Ecuador, <=50K
79, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, Black, Female,0,0,16, Cuba, <=50K
24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Female,0,0,40, England, <=50K
23, Private, Bachelors, Divorced, Transport-moving, Own-child, Other, Female,0,0,40, United-States, <=50K
45, Local-gov, Bachelors, Widowed, Exec-managerial, Own-child, White, Male,0,0,40, Cambodia, <=50K
21, Private, HS-grad, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Ecuador, <=50K
45, Private, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,3441,0,40, Guatemala, <=50K
44, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,45, Scotland, <=50K
25, Private, HS-grad, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
23, Private, 11th, Never-married, Other-service, Unmarried, White, Male,0,0,20, Haiti, <=50K
30, Private, Some-college, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,24, Philippines, <=50K
32, Private, Bachelors, Divorced, Other-service, Wife, White, Female,0,0,38, Columbia, <=50K
34, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
65, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,3, Iran, >50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,50, Hong, >50K
26, State-gov, Bachelors, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,52, Jamaica, <=50K
31, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,40, Yugoslavia, <=50K
38, Private, Masters, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
44, Private, Bachelors, Widowed, Adm-clerical, Husband, Black, Male,0,0,38, China, <=50K
39, Private, 11th, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, Canada, <=50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,7298,0,54, Trinadad&Tobago, >50K
32, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, France, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,45, Vietnam, <=50K
57, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Scotland, >50K
30, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,16, United-States, <=50K
43, Private, Masters, Divorced, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
75, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,8, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,80, Scotland, >50K
31, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,46, Ecuador, <=50K
53, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,32, Scotland, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
18, Federal-gov, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, India, <=50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, Jamaica, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Philippines, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,10, Greece, <=50K
64, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,2949,0,50, Vietnam, <=50K
26, Private, 12th, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, Nicaragua, <=50K
51, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,7687,0,50, United-States, >50K
20, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Vietnam, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,1887,37, Vietnam, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
