50, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,65, United-States, >50K
26, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
20, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Mexico, >50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,4386,0,40, United-States, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,53, United-States, >50K
21, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,16, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
22, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,68, United-States, <=50K
43, Self-emp-not-inc, Some-college, Never-married, Tech-support, Not-in-family, Black, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Widowed, Prof-specialty, Husband, White, Female,0,0,57, India, >50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
33, Self-emp-not-inc, 7th-8th, Divorced, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, <=50K
23, Federal-gov, 1st-4th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,8, Hungary, <=50K
32, Private, Bachelors, Never-married, Craft-repair, Wife, Black, Female,3418,0,50, United-States, <=50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,10, United-States, <=50K
61, State-gov, 7th-8th, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
47, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
24, Private, Prof-school, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Mexico, <=50K
34, State-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, >50K
42, Self-emp-inc, Some-college, Widowed, Sales, Husband, White, Male,0,0,60, United-States, <=50K
58, Private, Some-college, Never-married, Farming-fishing, Husband, White, Male,0,1977,50, United-States, >50K
65, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,15, United-States, >50K
27, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,2136,0,50, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,1984,40, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,29, United-States, <=50K
52, Federal-gov, Prof-school, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,40, United-States, >50K
22, Self-emp-inc, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Husband, White, Female,0,0,35, Mexico, <=50K
43, Private, Assoc-acdm, Divorced, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Separated, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, <=50K
38, Private, Assoc-voc, Never-married, Transport-moving, Husband, White, Male,0,0,65, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,29, United-States, <=50K
62, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, Masters, Married-spouse-absent, Farming-fishing, Husband, White, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
47, Private, Prof-school, Divorced, Adm-clerical, Unmarried, White, Male,0,0,50, United-States, >50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Tech-support, Husband, White, Female,0,0,45, United-States, <=50K
31, State-gov, Some-college, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
71, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,20, United-States, <=50K
53, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,29, United-States, >50K
41, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, >50K
36, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Japan, <=50K
44, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,1984,50, United-States, >50K
68, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,12, United-States, <=50K
41, Federal-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,29, United-States, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
51, Federal-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, France, <=50K
23, Local-gov, Bachelors, Widowed, Other-service, Own-child, White, Female,0,0,29, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,1887,40, United-States, <=50K
52, Private, Bachelors, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
38, Private, 11th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, Mexico, <=50K
36, Private, Some-college, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,7687,0,20, Portugal, >50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
75, Private, 1st-4th, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,10, Haiti, <=50K
29, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
34, Private, Assoc-voc, Never-married, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
41, Private, Some-college, Married-spouse-absent, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
52, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
47, Federal-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,99999,0,80, United-States, >50K
30, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
31, Private, 1st-4th, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
51, Private, HS-grad, Divorced, Sales, Husband, White, Male,7687,0,40, United-States, >50K
30, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7298,0,40, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Local-gov, 7th-8th, Never-married, Other-service, Not-in-family, White, Female,0,0,29, United-States, <=50K
36, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
38, State-gov, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
26, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,54, United-States, >50K
25, Local-gov, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,15, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,40, United-States, <=50K
36, Private, 11th, Divorced, Other-service, Wife, White, Female,0,0,13, United-States, <=50K
21, Private, 11th, Never-married, Other-service, Unmarried, White, Male,0,0,25, United-States, <=50K
62, Federal-gov, Assoc-voc, Divorced, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
37, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Preschool, Divorced, Farming-fishing, Husband, White, Male,3053,0,60, United-States, >50K
44, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,70, United-States, >50K
41, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
55, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1977,50, Cambodia, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,1991,60, United-States, <=50K
66, Private, Some-college, Divorced, Craft-repair, Husband, White, Female,0,0,40, Philippines, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
40, Private, Assoc-voc, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
55, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,54, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, Masters, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,29, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,1887,40, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
29, Private, Masters, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male,0,0,50, United-States, <=50K
33, Private, Bachelors, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,54, United-States, <=50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
42, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,50, United-States, >50K
28, Federal-gov, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,24, United-States, >50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,60, United-States, <=50K
47, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,35, United-States, >50K
25, Private, Some-college, Divorced, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
62, Self-emp-not-inc, Bachelors, Married-spouse-absent, Sales, Husband, White, Male,15024,0,40, United-States, >50K
20, Private, Some-college, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,29, United-States, <=50K
40, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,2078,40, United-States, >50K
18, Private, 12th, Never-married, Sales, Own-child, Black, Female,0,0,25, United-States, <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
38, Local-gov, 9th, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, <=50K
46, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, Japan, <=50K
26, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,29, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
28, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, United-States, <=50K
57, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,91, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,3103,0,50, United-States, >50K
36, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Sales, Unmarried, Black, Female,0,0,45, United-States, >50K
30, Local-gov, Bachelors, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, 7th-8th, Never-married, Adm-clerical, Wife, White, Female,0,0,15, Germany, <=50K
90, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
