37, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
33, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,7642,0,96, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,51, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
17, Private, 11th, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
47, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,35, United-States, <=50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,95, Dominican-Republic, <=50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Tech-support, Not-in-family, Other, Female,0,1738,50, South, <=50K
58, Local-gov, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,45, United-States, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,60, United-States, <=50K
63, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Ecuador, <=50K
50, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,8489,0,50, United-States, >50K
45, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,25, El-Salvador, <=50K
44, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,60, United-States, <=50K
42, State-gov, Some-college, Widowed, Transport-moving, Unmarried, Black, Female,0,0,40, Italy, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
41, Private, Some-college, Separated, Craft-repair, Unmarried, Black, Female,0,0,45, United-States, <=50K
66, Private, Assoc-acdm, Widowed, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,50, United-States, >50K
47, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,35, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,7296,0,40, United-States, >50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
36, Private, Masters, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, >50K
27, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, United-States, <=50K
27, Private, Some-college, Never-married, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
59, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Male,203,0,12, United-States, <=50K
44, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Philippines, >50K
30, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States, <=50K
70, State-gov, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,12, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, England, <=50K
33, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,65, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,24, United-States, <=50K
63, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, Haiti, >50K
49, State-gov, HS-grad, Never-married, Sales, Wife, White, Female,0,0,8, United-States, <=50K
26, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1670,45, United-States, <=50K
62, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1975,60, Vietnam, >50K
24, Private, 10th, Never-married, Exec-managerial, Own-child, White, Male,0,0,30, United-States, <=50K
38, State-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,48, Mexico, <=50K
43, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
76, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,20, Germany, <=50K
37, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
28, Federal-gov, Assoc-voc, Divorced, Sales, Not-in-family, Black, Female,0,0,50, United-States, <=50K
36, Local-gov, HS-grad, Never-married, Prof-specialty, Wife, White, Male,0,0,38, Yugoslavia, >50K
35, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,38, United-States, >50K
41, State-gov, 10th, Divorced, Exec-managerial, Wife, White, Male,0,0,40, Vietnam, <=50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,48, United-States, <=50K
53, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
29, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
64, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, 7th-8th, Never-married, Other-service, Unmarried, Black, Female,0,0,35, United-States, <=50K
23, Private, Masters, Never-married, Sales, Not-in-family, White, Male,0,0,25, United-States, <=50K
27, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Hong, >50K
38, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,50, Trinadad&Tobago, >50K
40, Private, HS-grad, Divorced, Tech-support, Unmarried, Black, Female,0,0,35, India, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
44, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,45, United-States, >50K
53, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
43, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,21, United-States, >50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
42, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,36, United-States, <=50K
32, Private, 12th, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,1, United-States, <=50K
49, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2255,40, United-States, >50K
30, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,1738,65, United-States, <=50K
56, Federal-gov, Masters, Divorced, Other-service, Unmarried, White, Female,0,0,38, United-States, <=50K
37, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,38, Peru, <=50K
42, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, >50K
28, State-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, Philippines, <=50K
26, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,70, United-States, <=50K
19, Private, Some-college, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
31, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
55, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,50, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,15024,0,40, United-States, >50K
45, Private, HS-grad, Separated, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
57, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,35, United-States, <=50K
37, Private, Masters, Separated, Adm-clerical, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
41, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,85, United-States, >50K
45, Self-emp-inc, HS-grad, Never-married, Transport-moving, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
42, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,8546,0,40, United-States, >50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Some-college, Married-spouse-absent, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
34, Federal-gov, 5th-6th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
22, Self-emp-not-inc, HS-grad, Never-married, Sales, Wife, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,99999,0,50, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,80, United-States, >50K
24, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,35, United-States, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,54, United-States, >50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, >50K
30, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Germany, >50K
63, Local-gov, 10th, Divorced, Other-service, Not-in-family, White, Female,0,0,8, United-States, <=50K
33, Private, Some-college, Divorced, Machine-op-inspct, Husband, White, Male,0,0,35, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,38, United-States, >50K
39, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,3018,0,45, Mexico, >50K
19, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,35, India, <=50K
21, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Divorced, Sales, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
25, Private, Some-college, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
58, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,35, Cuba, >50K
28, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Poland, <=50K
25, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Wife, White, Female,0,0,35, United-States, <=50K
20, Federal-gov, 12th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,1754,27, Haiti, <=50K
20, Private, Assoc-voc, Never-married, Craft-repair, Wife, White, Female,0,0,30, United-States, <=50K
25, Private, Bachelors, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Some-college, Married-spouse-absent, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, 10th, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, State-gov, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
64, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,25, United-States, <=50K
31, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
24, Local-gov, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
36, Private, Some-college, Divorced, Sales, Wife, White, Male,0,0,45, United-States, <=50K
58, Private, Masters, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, >50K
26, Private, Masters, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,24, United-States, <=50K
61, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
34, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
46, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
