56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, >50K
39, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Local-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,38, Philippines, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,44, Portugal, >50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Cambodia, >50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,45, Italy, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Never-married, Tech-support, Not-in-family, Black, Male,0,0,38, France, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,45, United-States, >50K
46, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,10, United-States, >50K
18, Private, Prof-school, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,25, Poland, <=50K
45, Private, 7th-8th, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,54, Japan, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Mexico, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
33, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
59, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
29, Private, 10th, Never-married, Other-service, Not-in-family, White, Male,0,0,35, India, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, Peru, >50K
33, State-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,15024,0,50, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Other-relative, White, Male,0,0,54, South, <=50K
42, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Cambodia, >50K
27, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
64, Private, Bachelors, Widowed, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
58, Private, Some-college, Widowed, Other-service, Not-in-family, White, Male,0,0,15, Hungary, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1902,40, United-States, >50K
22, Private, HS-grad, Never-married, Tech-support, Own-child, Black, Female,0,0,40, India, <=50K
29, Self-emp-not-inc, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
37, Private, Bachelors, Married-spouse-absent, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Poland, <=50K
40, Private, 10th, Divorced, Prof-specialty, Not-in-family, Other, Female,7298,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Other, Female,0,0,40, Laos, <=50K
68, Private, HS-grad, Widowed, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, Cambodia, >50K
27, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Greece, <=50K
23, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,32, Peru, <=50K
40, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,2405,40, Nicaragua, >50K
49, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,80, Taiwan, <=50K
30, Federal-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,35, Peru, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, Yugoslavia, <=50K
51, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1887,70, Scotland, >50K
25, Private, HS-grad, Separated, Sales, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
40, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, Philippines, <=50K
26, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, Portugal, <=50K
51, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Female,10520,0,16, Hong, <=50K
44, Private, Bachelors, Widowed, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Honduras, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
39, Private, Some-college, Separated, Exec-managerial, Wife, White, Female,15024,0,30, India, >50K
32, Private, Some-college, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,35, France, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Black, Male,7298,0,50, United-States, >50K
52, Self-emp-not-inc, HS-grad, Married-spouse-absent, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Nicaragua, <=50K
22, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Female,13747,0,40, Yugoslavia, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
38, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Greece, <=50K
32, Private, 10th, Married-spouse-absent, Prof-specialty, Own-child, Black, Female,0,0,40, Columbia, <=50K
45, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,1902,35, India, >50K
28, Private, Some-college, Never-married, Prof-specialty, Unmarried, Other, Male,0,0,40, Trinadad&Tobago, <=50K
50, Private, 5th-6th, Separated, Prof-specialty, Unmarried, Other, Female,0,0,40, United-States, <=50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,48, United-States, >50K
71, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, United-States, <=50K
35, State-gov, Bachelors, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, India, >50K
33, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,50, France, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Nicaragua, <=50K
30, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,99999,0,50, Ecuador, >50K
19, Private, Bachelors, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Honduras, <=50K
75, Private, HS-grad, Widowed, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,0,0,40, England, <=50K
23, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,35, Peru, <=50K
37, Private, 12th, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,45, Cuba, <=50K
24, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,35, Peru, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
28, Private, 11th, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,7298,0,60, England, <=50K
25, Private, Assoc-voc, Never-married, Exec-managerial, Own-child, White, Female,0,0,25, Jamaica, <=50K
42, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Jamaica, >50K
23, Private, Some-college, Separated, Craft-repair, Not-in-family, Other, Male,0,0,40, Columbia, <=50K
57, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,37, United-States, >50K
27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,15024,0,30, Peru, <=50K
21, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,70, Japan, <=50K
58, Federal-gov, Masters, Never-married, Farming-fishing, Own-child, Black, Female,0,0,40, Vietnam, <=50K
24, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, China, >50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Hong, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Japan, >50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Laos, <=50K
48, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,45, Vietnam, <=50K
48, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, Laos, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Dominican-Republic, >50K
22, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, El-Salvador, <=50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1902,35, United-States, >50K
53, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,40, Scotland, <=50K
44, Private, 12th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,70, Jamaica, >50K
36, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
31, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Jamaica, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Puerto-Rico, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,30, Iran, <=50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, United-States, >50K
56, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Hungary, <=50K
61, Local-gov, 9th, Married-civ-spouse, Sales, Husband, White, Female,0,0,20, United-States, >50K
30, Private, HS-grad, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Scotland, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,50, China, >50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,47, Portugal, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Canada, >50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,25, United-States, >50K
28, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Laos, <=50K
29, Private, Bachelors, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, South, <=50K
30, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Yugoslavia, <=50K
52, Private, HS-grad, Separated, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Scotland, >50K
24, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,65, India, <=50K
57, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, Yugoslavia, >50K
45, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Dominican-Republic, >50K
21, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Mexico, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,30, Laos, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, El-Salvador, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, South, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,25, Iran, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,60, El-Salvador, <=50K
32, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,15024,0,50, Guatemala, >50K
49, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
51, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Germany, <=50K
56, Private, Doctorate, Widowed, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
18, Private, 12th, Never-married, Sales, Own-child, Black, Male,0,0,25, Peru, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,35, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,45, China, <=50K
40, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,7298,0,40, United-States, >50K
22, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,35, United-States, <=50K
40, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
49, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,45, United-States, >50K
21, Private, Bachelors, Never-married, Prof-specialty, Own-child, Other, Male,0,0,70, Outlying-US(Guam-USVI-etc), <=50K
46, Self-emp-not-inc, 10th, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,99999,0,71, Thailand, >50K
58, State-gov, Some-college, Married-civ-spouse, Sales, Unmarried, Black, Male,0,0,37, Peru, >50K
22, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
54, State-gov, Some-college, Separated, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, >50K
26, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Japan, <=50K
44, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Hong, >50K
48, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Italy, >50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,24, Cambodia, <=50K
37, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
69, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Japan, >50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Laos, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, Thailand, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,80, Philippines, >50K
39, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,3551,0,40, India, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,30, Dominican-Republic, <=50K
35, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, England, <=50K
28, Private, 12th, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Nicaragua, <=50K
30, Private, Bachelors, Never-married, Other-service, Own-child, Black, Male,0,0,65, United-States, <=50K
29, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,80, United-States, <=50K
32, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, United-States, <=50K
26, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
58, Local-gov, Some-college, Married-civ-spouse, Priv-house-serv, Unmarried, Black, Female,0,0,35, Honduras, <=50K
67, Private, Some-college, Widowed, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,25, Trinadad&Tobago, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, >50K
40, Private, HS-grad, Separated, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Ireland, <=50K
42, Private, Some-college, Separated, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
23, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,24, France, <=50K
25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,45, Philippines, <=50K
27, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Philippines, <=50K
46, Self-emp-not-inc, Some-college, Separated, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
28, Private, 11th, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
38, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, >50K
46, State-gov, Masters, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, Haiti, <=50K
20, Private, Some-college, Separated, Adm-clerical, Own-child, Other, Male,0,0,38, Puerto-Rico, <=50K
56, Private, HS-grad, Widowed, Protective-serv, Not-in-family, White, Female,0,0,40, South, <=50K
