62, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,48, Cuba, >50K
38, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
37, Private, Some-college, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
58, Private, Some-college, Married-civ-spouse, Exec-managerial, Other-relative, Other, Male,0,0,40, Poland, <=50K
55, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Iran, >50K
47, Private, 7th-8th, Divorced, Protective-serv, Husband, Other, Male,0,0,40, Italy, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, Other, Female,0,0,42, Peru, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, Thailand, <=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Scotland, <=50K
46, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,60, Puerto-Rico, >50K
20, State-gov, HS-grad, Married-spouse-absent, Craft-repair, Own-child, Black, Female,0,0,10, Hong, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,37, Poland, <=50K
41, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
38, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, Haiti, >50K
43, Private, Prof-school, Divorced, Handlers-cleaners, Husband, White, Male,0,0,50, Hong, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, South, >50K
32, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, El-Salvador, >50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,30, Ecuador, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Female,0,1902,35, India, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,40, India, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,45, Ecuador, <=50K
79, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
42, State-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Haiti, >50K
21, Self-emp-not-inc, Some-college, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,10, Iran, >50K
45, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, South, <=50K
37, Private, Assoc-voc, Widowed, Transport-moving, Other-relative, Amer-Indian-Eskimo, Female,0,0,60, Cambodia, >50K
56, State-gov, 7th-8th, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,36, Thailand, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,50, Scotland, <=50K
59, Private, Some-college, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
44, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,1945,50, Thailand, >50K
25, Private, Some-college, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,4386,0,48, India, >50K
58, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Female,7687,0,40, Canada, >50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,54, Taiwan, >50K
35, Private, Bachelors, Separated, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,7687,0,40, Dominican-Republic, <=50K
34, Self-emp-inc, Some-college, Separated, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,65, Honduras, >50K
63, Local-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,2174,0,50, Haiti, >50K
46, Self-emp-inc, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,60, Outlying-US(Guam-USVI-etc), >50K
37, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Guatemala, <=50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1902,70, Nicaragua, >50K
69, Private, Bachelors, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,40, South, >50K
52, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,20, Guatemala, <=50K
22, Without-pay, Bachelors, Never-married, Other-service, Own-child, Other, Female,0,0,40, Vietnam, <=50K
28, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
29, Self-emp-not-inc, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,50, Hungary, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1902,40, Honduras, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,7298,0,50, India, >50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,50, Mexico, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, Guatemala, <=50K
24, Federal-gov, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,45, Germany, <=50K
32, Private, Some-college, Never-married, Exec-managerial, Other-relative, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
50, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,80, Mexico, <=50K
29, Private, HS-grad, Never-married, Protective-serv, Wife, White, Male,0,0,35, Guatemala, <=50K
33, Private, Some-college, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,1902,40, Hungary, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,4100,0,40, Mexico, <=50K
35, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
47, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, Columbia, <=50K
30, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Unmarried, Other, Female,0,0,40, Canada, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,1902,40, Hong, >50K
24, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Vietnam, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
46, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
39, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,1902,40, Thailand, >50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Canada, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,37, Jamaica, <=50K
35, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Hungary, <=50K
32, Private, Bachelors, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
34, Private, Bachelors, Divorced, Handlers-cleaners, Husband, White, Male,0,1894,20, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,42, Greece, >50K
19, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Laos, <=50K
64, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,35, Yugoslavia, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,60, England, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,30, China, <=50K
47, Federal-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1975,50, Haiti, >50K
33, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,35, Scotland, <=50K
54, Private, Some-college, Divorced, Other-service, Unmarried, White, Male,0,0,40, Taiwan, <=50K
21, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,40, Poland, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, Puerto-Rico, <=50K
36, Private, 10th, Never-married, Craft-repair, Husband, Black, Male,7687,0,45, Hong, >50K
19, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,0,0,60, England, <=50K
55, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,45, Mexico, >50K
38, Private, HS-grad, Never-married, Adm-clerical, Husband, Other, Female,0,0,40, Guatemala, <=50K
37, Private, Bachelors, Married-spouse-absent, Craft-repair, Husband, White, Female,0,1902,40, Philippines, <=50K
22, Private, Some-college, Married-spouse-absent, Other-service, Not-in-family, Black, Female,0,0,20, Hong, <=50K
34, Local-gov, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,58, Philippines, >50K
41, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, India, <=50K
38, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Honduras, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
66, Self-emp-not-inc, HS-grad, Widowed, Other-service, Husband, White, Female,0,0,15, Hong, <=50K
41, Private, HS-grad, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1975,51, England, <=50K
39, Private, HS-grad, Separated, Craft-repair, Unmarried, White, Male,0,0,40, France, <=50K
25, Private, Doctorate, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, France, >50K
42, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,54, Hong, >50K
31, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,45, Ireland, <=50K
70, Private, 7th-8th, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1806,24, El-Salvador, <=50K
29, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, Other, Male,0,0,40, Cambodia, <=50K
50, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Philippines, >50K
41, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
20, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,5202,0,40, Japan, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,5013,0,40, Hungary, >50K
55, Local-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, England, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,40, Italy, <=50K
23, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,7525,0,54, Vietnam, <=50K
35, Self-emp-inc, 9th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Portugal, <=50K
74, Private, 9th, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Guatemala, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
17, Private, 12th, Never-married, Sales, Own-child, Other, Female,0,0,16, Germany, <=50K
37, Private, Bachelors, Divorced, Craft-repair, Husband, White, Female,0,0,50, France, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,50, Japan, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,15, Iran, <=50K
69, Private, 11th, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,24, Italy, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Philippines, <=50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,45, Poland, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,1902,40, Vietnam, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,25, Germany, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
38, Local-gov, HS-grad, Separated, Protective-serv, Unmarried, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
50, Local-gov, HS-grad, Widowed, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,38, Peru, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Vietnam, <=50K
55, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Honduras, <=50K
19, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,8, China, <=50K
19, Private, HS-grad, Never-married, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
49, Self-emp-not-inc, Bachelors, Separated, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, >50K
75, Private, HS-grad, Separated, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Jamaica, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, China, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,54, Poland, <=50K
64, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,25, Ireland, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,25, Greece, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Laos, >50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1902,60, Yugoslavia, >50K
25, Private, HS-grad, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, Hungary, <=50K
33, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,20, El-Salvador, <=50K
22, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Yugoslavia, <=50K
32, Private, 10th, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,30, Guatemala, <=50K
22, Self-emp-inc, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,30, Thailand, <=50K
23, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,30, Columbia, <=50K
41, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,90, Portugal, <=50K
40, Private, Bachelors, Married-civ-spouse, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
47, Private, Bachelors, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,35, Honduras, <=50K
55, Private, Prof-school, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, Cambodia, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,70, India, <=50K
48, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, India, <=50K
36, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,50, Mexico, <=50K
47, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,99, Jamaica, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,10, Greece, <=50K
37, Private, Prof-school, Divorced, Machine-op-inspct, Husband, Black, Male,0,0,45, Cambodia, <=50K
28, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
17, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,18, Canada, <=50K
57, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,42, Mexico, <=50K
54, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Columbia, >50K
38, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,50, Ecuador, <=50K
27, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,5304,0,40, Hong, <=50K
35, Local-gov, HS-grad, Never-married, Farming-fishing, Husband, Other, Female,0,0,80, Poland, <=50K
46, Private, Assoc-acdm, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
68, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,8, Honduras, >50K
64, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,35, Puerto-Rico, <=50K
25, Private, Bachelors, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, Trinadad&Tobago, <=50K
31, Private, Masters, Never-married, Adm-clerical, Husband, Other, Male,0,0,50, Japan, <=50K
