30, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,34, South, <=50K
60, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Mexico, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,4002,0,40, United-States, <=50K
55, Private, Some-college, Divorced, Adm-clerical, Wife, Black, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,3110,0,40, United-States, >50K
50, Private, Some-college, Divorced, Craft-repair, Wife, White, Female,0,0,36, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, United-States, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,1783,12, Peru, <=50K
18, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
46, Private, 7th-8th, Separated, Prof-specialty, Not-in-family, Black, Female,4100,0,35, United-States, <=50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
41, Federal-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
58, Private, HS-grad, Widowed, Prof-specialty, Husband, White, Female,0,0,50, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Private, Assoc-voc, Divorced, Exec-managerial, Unmarried, White, Female,5178,0,40, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
44, Private, HS-grad, Divorced, Farming-fishing, Unmarried, White, Male,0,0,50, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
63, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
39, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Guatemala, >50K
27, Local-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,7687,0,40, United-States, <=50K
36, Private, 10th, Never-married, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
47, Private, Prof-school, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
47, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
51, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,3134,0,40, United-States, <=50K
37, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, United-States, >50K
71, Federal-gov, 7th-8th, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,20, Vietnam, <=50K
61, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
31, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,60, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
32, Local-gov, HS-grad, Separated, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
57, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,42, United-States, <=50K
38, Private, Some-college, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
63, Private, Assoc-acdm, Divorced, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Columbia, <=50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
32, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Germany, <=50K
29, State-gov, HS-grad, Separated, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
32, Private, HS-grad, Divorced, Adm-clerical, Own-child, Black, Male,0,0,45, United-States, <=50K
48, Local-gov, Bachelors, Separated, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
61, Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Bachelors, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Divorced, Tech-support, Husband, White, Male,0,0,20, United-States, <=50K
57, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,50, United-States, <=50K
70, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
38, State-gov, Masters, Separated, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
51, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,44, United-States, >50K
41, Self-emp-inc, Some-college, Separated, Adm-clerical, Not-in-family, White, Female,3103,0,30, United-States, <=50K
68, Private, Doctorate, Married-civ-spouse, Other-service, Husband, White, Male,0,0,2, United-States, <=50K
33, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,45, United-States, >50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
49, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4291,0,40, United-States, <=50K
50, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
32, Self-emp-not-inc, Some-college, Divorced, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
55, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, <=50K
41, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,40, United-States, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,36, Haiti, <=50K
45, Self-emp-not-inc, Masters, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,54, United-States, >50K
46, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,50, United-States, >50K
36, State-gov, Some-college, Divorced, Adm-clerical, Wife, White, Female,0,0,37, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,2425,0,50, United-States, <=50K
60, Self-emp-not-inc, Some-college, Divorced, Transport-moving, Not-in-family, White, Male,0,0,45, Trinadad&Tobago, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, >50K
49, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,60, United-States, <=50K
29, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,4093,0,52, United-States, >50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
37, Self-emp-not-inc, Some-college, Widowed, Other-service, Other-relative, Black, Female,0,0,24, United-States, <=50K
63, Self-emp-inc, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,20, United-States, <=50K
68, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
25, Self-emp-not-inc, 9th, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,45, United-States, >50K
45, Private, Masters, Divorced, Exec-managerial, Husband, White, Male,8170,0,40, United-States, >50K
38, Private, 10th, Separated, Exec-managerial, Wife, Black, Female,0,0,10, Iran, <=50K
64, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,24, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
60, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
36, Self-emp-not-inc, Assoc-acdm, Never-married, Sales, Not-in-family, White, Male,0,0,99, United-States, >50K
38, Self-emp-not-inc, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
35, Private, Some-college, Separated, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
70, Private, HS-grad, Widowed, Priv-house-serv, Not-in-family, White, Female,0,0,10, Germany, <=50K
22, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
35, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7556,0,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
39, State-gov, Assoc-acdm, Divorced, Sales, Wife, White, Female,0,0,10, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Some-college, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
24, Local-gov, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Never-married, Transport-moving, Wife, White, Female,0,0,40, United-States, >50K
41, Private, Some-college, Divorced, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
62, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, >50K
37, Private, 9th, Divorced, Other-service, Unmarried, White, Female,0,0,40, Mexico, <=50K
44, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
37, Private, Prof-school, Divorced, Handlers-cleaners, Wife, White, Female,0,0,30, United-States, <=50K
44, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,7687,0,50, England, >50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
61, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
24, State-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
36, State-gov, Some-college, Separated, Prof-specialty, Other-relative, White, Male,0,0,40, United-States, <=50K
55, Self-emp-not-inc, Masters, Widowed, Craft-repair, Not-in-family, White, Male,0,0,20, Iran, <=50K
61, Self-emp-not-inc, Masters, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,24, United-States, <=50K
51, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Own-child, White, Male,0,0,62, United-States, <=50K
26, State-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
60, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,2609,0,12, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Peru, >50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Mexico, <=50K
24, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,0,0,37, United-States, <=50K
50, Private, Bachelors, Separated, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
