39, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,40, United-States, <=50K
41, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,60, United-States, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1993,60, United-States, >50K
24, Private, Some-college, Separated, Prof-specialty, Own-child, White, Male,0,0,35, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
21, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,4397,0,40, Canada, >50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Separated, Transport-moving, Own-child, White, Male,0,0,40, Guatemala, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,6, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,25, South, <=50K
28, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, Germany, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, <=50K
37, State-gov, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
36, Federal-gov, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Female,7298,0,40, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
57, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, United-States, <=50K
39, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
80, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,20, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
32, Private, Some-college, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
32, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
52, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
48, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,15024,0,40, United-States, >50K
46, Private, 9th, Divorced, Sales, Other-relative, Black, Female,0,0,50, United-States, >50K
59, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Never-married, Sales, Unmarried, White, Male,0,0,38, United-States, <=50K
33, Private, Doctorate, Never-married, Prof-specialty, Husband, White, Male,0,0,50, England, <=50K
32, Private, Assoc-acdm, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,54, United-States, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,4746,0,50, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
25, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
56, Private, HS-grad, Separated, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
68, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,5, Holand-Netherlands, >50K
29, Private, HS-grad, Never-married, Tech-support, Husband, Black, Male,0,0,54, United-States, <=50K
72, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Poland, >50K
44, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Female,15024,0,50, United-States, >50K
33, Self-emp-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,50, United-States, <=50K
68, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, >50K
90, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,3434,0,40, United-States, >50K
40, Federal-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,7298,0,50, United-States, >50K
40, Private, Bachelors, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, United-States, <=50K
56, Local-gov, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,1977,50, United-States, >50K
34, Private, Bachelors, Never-married, Prof-specialty, Other-relative, White, Male,0,0,32, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
75, Self-emp-inc, Doctorate, Divorced, Adm-clerical, Husband, White, Male,0,0,16, United-States, >50K
34, Private, 9th, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, >50K
20, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,36, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,43, United-States, <=50K
26, Private, Bachelors, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
63, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
54, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,37, United-States, <=50K
28, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
30, Self-emp-inc, Bachelors, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Widowed, Craft-repair, Husband, White, Male,7298,0,40, United-States, >50K
29, Private, Bachelors, Widowed, Adm-clerical, Husband, White, Male,7687,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
51, Private, Masters, Widowed, Sales, Husband, White, Male,0,0,70, United-States, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, >50K
41, Private, Assoc-acdm, Married-civ-spouse, Sales, Unmarried, White, Female,3124,0,40, United-States, <=50K
31, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,15024,0,60, United-States, >50K
53, Private, Some-college, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
43, State-gov, Some-college, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,35, United-States, <=50K
43, Self-emp-inc, HS-grad, Married-spouse-absent, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, Hong, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,20, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
36, Federal-gov, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
54, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,6660,0,50, United-States, >50K
61, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
20, Private, Masters, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
60, Private, Masters, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
63, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,12, United-States, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,4389,0,40, Philippines, <=50K
50, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
64, Private, Masters, Widowed, Prof-specialty, Husband, White, Male,0,0,38, United-States, <=50K
44, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, 10th, Never-married, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
66, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,16, United-States, >50K
58, Self-emp-not-inc, Masters, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
31, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
51, Self-emp-not-inc, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,54, United-States, <=50K
25, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Female,0,0,80, United-States, >50K
23, Private, Some-college, Divorced, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
63, Private, 9th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,20, Dominican-Republic, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
43, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,25, United-States, <=50K
25, Private, Some-college, Divorced, Adm-clerical, Other-relative, White, Female,0,0,15, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,46, United-States, <=50K
31, Private, Some-college, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
55, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,15, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
40, State-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, <=50K
37, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, Assoc-acdm, Divorced, Protective-serv, Own-child, White, Female,0,0,40, United-States, <=50K
72, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,75, United-States, <=50K
51, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
46, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,25, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Sales, Wife, White, Female,0,0,19, United-States, <=50K
57, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
29, Private, Assoc-voc, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
28, State-gov, HS-grad, Married-spouse-absent, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,2483,0,32, United-States, >50K
23, State-gov, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,10, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, State-gov, Bachelors, Never-married, Priv-house-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Prof-school, Married-civ-spouse, Farming-fishing, Other-relative, White, Male,0,0,99, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,45, United-States, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
