25, Private, Bachelors, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,7687,0,50, United-States, >50K
26, Self-emp-inc, Some-college, Never-married, Sales, Husband, White, Male,0,0,25, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,15, United-States, <=50K
58, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,7687,0,30, Taiwan, <=50K
44, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
37, Self-emp-not-inc, Some-college, Divorced, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
26, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
35, Private, 5th-6th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
38, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,40, United-States, >50K
29, State-gov, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,0,33, United-States, >50K
25, Private, Some-college, Never-married, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
43, Private, Some-college, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, Bachelors, Divorced, Machine-op-inspct, Husband, White, Female,0,0,40, Peru, <=50K
29, Private, Bachelors, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K
37, Self-emp-not-inc, Bachelors, Separated, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
18, Private, 10th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
20, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Other-relative, White, Female,0,0,25, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
35, State-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, >50K
38, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Female,0,0,40, Philippines, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,54, United-States, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,1319,38, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
42, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, <=50K
35, Self-emp-not-inc, Assoc-voc, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, 7th-8th, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
47, Private, Some-college, Divorced, Transport-moving, Unmarried, White, Female,0,0,50, United-States, <=50K
79, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
50, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
47, Federal-gov, HS-grad, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
22, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, Bachelors, Separated, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
22, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,12, United-States, <=50K
38, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
57, Self-emp-inc, HS-grad, Widowed, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, <=50K
56, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Male,0,0,23, United-States, <=50K
38, Private, Some-college, Divorced, Other-service, Own-child, Other, Female,0,0,10, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
37, Local-gov, Masters, Divorced, Sales, Not-in-family, White, Male,0,0,70, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, >50K
30, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Vietnam, >50K
19, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,2, Haiti, <=50K
47, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
60, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,13904,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Sales, Wife, White, Male,0,0,1, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,60, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
51, Federal-gov, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, <=50K
59, Self-emp-not-inc, 12th, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,7298,0,20, United-States, >50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,30, United-States, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,62, United-States, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Separated, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
59, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,50, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Federal-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,2923,0,60, United-States, >50K
46, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,45, United-States, >50K
25, Private, Bachelors, Never-married, Sales, Unmarried, White, Male,0,0,50, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, United-States, >50K
23, Private, HS-grad, Separated, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
35, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,7793,0,40, United-States, >50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
24, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,35, Hong, >50K
51, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,25, United-States, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
42, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
54, Private, Masters, Married-civ-spouse, Sales, Wife, Black, Female,0,1977,35, United-States, >50K
60, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
70, Private, Prof-school, Divorced, Sales, Husband, White, Male,0,0,25, Cuba, <=50K
41, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,30, United-States, <=50K
20, Local-gov, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,20, United-States, <=50K
69, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,4356,0,20, United-States, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, United-States, <=50K
27, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
28, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,30, Iran, <=50K
37, Federal-gov, 5th-6th, Never-married, Other-service, Unmarried, White, Female,0,0,40, South, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, Prof-school, Married-civ-spouse, Other-service, Husband, White, Male,5603,0,40, United-States, >50K
44, Local-gov, Prof-school, Never-married, Exec-managerial, Husband, White, Male,0,1977,60, Canada, >50K
42, Self-emp-not-inc, Masters, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
38, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,5, United-States, <=50K
22, Private, Prof-school, Separated, Handlers-cleaners, Not-in-family, Other, Female,0,0,30, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,2415,80, United-States, >50K
22, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,2253,40, United-States, <=50K
47, Federal-gov, HS-grad, Separated, Transport-moving, Unmarried, White, Female,0,0,50, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Trinadad&Tobago, >50K
21, Private, 11th, Divorced, Adm-clerical, Other-relative, Black, Female,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
31, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
73, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
62, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
42, State-gov, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,25, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
47, Local-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
48, Private, Masters, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
57, Self-emp-inc, 7th-8th, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
57, Private, 5th-6th, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
24, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,25, United-States, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
43, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,24, United-States, <=50K
59, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,60, United-States, >50K
89, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1977,45, United-States, >50K
62, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,15, Vietnam, <=50K
46, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
64, State-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
