36, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Puerto-Rico, <=50K
47, Private, HS-grad, Divorced, Other-service, Unmarried, Other, Female,0,0,35, Vietnam, <=50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,92, Cambodia, <=50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Iran, <=50K
26, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,1702,50, Cuba, <=50K
58, Local-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Laos, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,60, Philippines, <=50K
62, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7687,0,50, France, >50K
45, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, China, <=50K
43, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,60, Ireland, <=50K
41, State-gov, Some-college, Widowed, Transport-moving, Unmarried, Black, Female,0,0,40, Columbia, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, >50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,15024,0,40, Honduras, >50K
41, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,45, Germany, <=50K
65, Private, Assoc-voc, Separated, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
39, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Other, Male,0,0,60, United-States, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Taiwan, >50K
47, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,37, South, <=50K
41, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,4409,0,40, Peru, >50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
35, Private, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,43, Ecuador, <=50K
27, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,35, Peru, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
58, Local-gov, 10th, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,60, Ecuador, >50K
46, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
17, Private, Bachelors, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,15, Outlying-US(Guam-USVI-etc), <=50K
43, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Haiti, >50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,43, Ecuador, >50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Honduras, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,54, Portugal, <=50K
19, Private, HS-grad, Never-married, Protective-serv, Own-child, Other, Male,0,0,20, El-Salvador, <=50K
70, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,12, South, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,65, Thailand, <=50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,25, Ireland, <=50K
63, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,35, China, >50K
48, State-gov, HS-grad, Never-married, Sales, Wife, Asian-Pac-Islander, Female,0,0,8, Poland, <=50K
26, Local-gov, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,20, Yugoslavia, <=50K
44, Self-emp-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, >50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,25, France, <=50K
57, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,1742,45, Trinadad&Tobago, <=50K
63, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1977,60, Yugoslavia, >50K
24, Private, 10th, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,30, Guatemala, <=50K
37, State-gov, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,48, Dominican-Republic, <=50K
43, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,40, Hungary, <=50K
75, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,20, China, <=50K
37, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,60, South, >50K
28, Federal-gov, Bachelors, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Ireland, <=50K
35, Local-gov, HS-grad, Never-married, Prof-specialty, Wife, Black, Male,0,0,38, Yugoslavia, >50K
35, Private, Bachelors, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, England, >50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Ecuador, <=50K
25, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,38, France, >50K
41, State-gov, 12th, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, Yugoslavia, <=50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Peru, >50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Yugoslavia, >50K
43, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,48, Iran, <=50K
52, State-gov, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,60, South, <=50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,45, Poland, <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
64, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
33, Private, Assoc-acdm, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,35, Greece, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,25, Scotland, <=50K
27, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, China, >50K
37, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7076,0,50, El-Salvador, <=50K
40, Private, HS-grad, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,35, Columbia, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, Nicaragua, >50K
43, Private, Bachelors, Married-civ-spouse, Sales, Wife, Other, Female,0,0,45, Peru, >50K
53, Self-emp-inc, 7th-8th, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
42, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,24, Haiti, >50K
21, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,25, India, <=50K
25, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, France, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Italy, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
42, Self-emp-not-inc, Doctorate, Never-married, Craft-repair, Husband, Black, Male,0,0,38, South, <=50K
31, Private, 10th, Married-spouse-absent, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,1, Greece, <=50K
48, Self-emp-not-inc, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Black, Male,0,2249,40, United-States, >50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,1596,65, Peru, <=50K
55, Federal-gov, Masters, Divorced, Other-service, Unmarried, White, Female,0,0,38, Greece, <=50K
36, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, Other, Female,0,0,38, Dominican-Republic, <=50K
41, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, Thailand, >50K
31, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,70, El-Salvador, >50K
28, State-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, France, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
26, Local-gov, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,70, Italy, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Honduras, <=50K
30, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Ireland, <=50K
46, Local-gov, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, France, <=50K
55, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Hong, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Male,15024,0,40, Nicaragua, >50K
45, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Portugal, >50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, Honduras, >50K
57, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Italy, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Italy, <=50K
36, Private, Prof-school, Separated, Adm-clerical, Not-in-family, White, Male,0,0,40, Canada, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Laos, >50K
46, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,86, Vietnam, >50K
44, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
41, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,7687,0,40, United-States, >50K
27, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Jamaica, <=50K
49, Self-emp-not-inc, Some-college, Never-married, Sales, Wife, White, Male,0,0,40, Poland, <=50K
34, Federal-gov, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,50, South, >50K
22, Private, HS-grad, Never-married, Sales, Wife, Black, Male,0,0,40, Trinadad&Tobago, <=50K
20, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
44, Local-gov, Prof-school, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,99999,0,50, El-Salvador, >50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,80, Ireland, >50K
24, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
29, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,35, Laos, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,54, Philippines, >50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Vietnam, >50K
30, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,60, Canada, <=50K
63, Private, 11th, Divorced, Other-service, Not-in-family, Other, Female,0,0,8, Mexico, <=50K
33, Private, Some-college, Divorced, Other-service, Not-in-family, Other, Female,0,0,35, El-Salvador, <=50K
56, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,39, Trinadad&Tobago, >50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Ireland, <=50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Nicaragua, >50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,45, Cuba, >50K
19, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,35, China, <=50K
21, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Guatemala, <=50K
28, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
25, Private, Some-college, Divorced, Craft-repair, Own-child, White, Male,0,0,40, England, <=50K
57, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Male,0,0,35, Canada, >50K
28, Local-gov, 11th, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
30, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, El-Salvador, <=50K
25, State-gov, Some-college, Never-married, Other-service, Wife, Black, Female,0,0,35, Scotland, <=50K
20, Federal-gov, 12th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,1886,29, China, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,30, Guatemala, <=50K
25, Private, Bachelors, Separated, Prof-specialty, Not-in-family, Other, Male,0,0,40, Mexico, <=50K
40, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Scotland, >50K
27, Private, Some-college, Married-spouse-absent, Machine-op-inspct, Husband, White, Female,0,0,40, Nicaragua, <=50K
21, Private, 10th, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Guatemala, <=50K
24, Self-emp-not-inc, 11th, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,50, Guatemala, <=50K
63, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, India, <=50K
30, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Dominican-Republic, <=50K
24, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Germany, <=50K
29, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, India, <=50K
38, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,50, Hungary, <=50K
36, Private, Some-college, Divorced, Tech-support, Wife, Black, Female,0,0,45, Portugal, <=50K
58, Private, Some-college, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,50, Haiti, >50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,24, Yugoslavia, <=50K
60, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, England, >50K
34, Private, Some-college, Never-married, Other-service, Unmarried, Other, Female,0,0,40, United-States, <=50K
45, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, India, >50K
33, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,60, Italy, <=50K
63, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Columbia, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Other-relative, Other, Female,0,0,30, Hong, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Other, Female,0,0,30, Ecuador, <=50K
54, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Other, Male,7687,0,40, Hungary, >50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,45, Italy, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
33, Private, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,65, Cambodia, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Scotland, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,25, Portugal, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,40, India, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Jamaica, >50K
34, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, Columbia, <=50K
45, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
22, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
49, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Poland, >50K
39, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Canada, >50K
26, Private, Prof-school, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,10521,0,48, Scotland, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Outlying-US(Guam-USVI-etc), >50K
19, Self-emp-not-inc, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Iran, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,37, Columbia, <=50K
26, Private, HS-grad, Never-married, Sales, Wife, Other, Female,0,0,40, Nicaragua, <=50K
38, State-gov, 11th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Nicaragua, >50K
50, Private, Some-college, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, India, <=50K
33, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,65, Hungary, <=50K
53, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
52, Federal-gov, Masters, Separated, Prof-specialty, Not-in-family, Other, Male,13578,0,54, Nicaragua, >50K
