48, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1902,45, Hungary, >50K
52, Private, Some-college, Never-married, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
35, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, Trinadad&Tobago, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,45, Germany, <=50K
36, Private, 11th, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
59, Private, HS-grad, Divorced, Sales, Unmarried, White, Male,0,0,60, Philippines, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, >50K
51, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Japan, >50K
46, Private, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, Canada, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,36, United-States, <=50K
25, Federal-gov, 10th, Married-spouse-absent, Adm-clerical, Own-child, Other, Female,0,0,30, Germany, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
31, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
37, Local-gov, Prof-school, Divorced, Handlers-cleaners, Own-child, White, Female,2647,0,35, United-States, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States, >50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,15, El-Salvador, <=50K
31, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
67, Local-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,12, United-States, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Other-relative, White, Female,0,0,50, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
56, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, Cuba, <=50K
61, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States, >50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,45, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,36, United-States, <=50K
33, Self-emp-not-inc, Bachelors, Never-married, Other-service, Unmarried, Other, Female,0,0,30, United-States, <=50K
33, Private, Some-college, Separated, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
29, Private, 7th-8th, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,45, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,85, Ireland, <=50K
38, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, >50K
47, Self-emp-inc, 10th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,47, Nicaragua, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
35, Private, Assoc-voc, Separated, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,4386,0,20, United-States, <=50K
19, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,15, Haiti, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, >50K
40, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, Columbia, <=50K
25, State-gov, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
23, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,30, United-States, <=50K
64, Self-emp-not-inc, HS-grad, Widowed, Transport-moving, Husband, White, Male,4065,0,40, France, <=50K
28, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,12669,0,50, Mexico, >50K
23, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Germany, <=50K
63, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Hungary, <=50K
23, Private, Assoc-voc, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
54, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
35, Private, 9th, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
74, Private, 5th-6th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,20, Germany, <=50K
31, Self-emp-not-inc, Assoc-voc, Divorced, Tech-support, Not-in-family, White, Female,0,0,10, United-States, <=50K
67, State-gov, 7th-8th, Never-married, Transport-moving, Not-in-family, White, Male,0,0,99, Mexico, <=50K
43, Private, Bachelors, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, Some-college, Separated, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,48, United-States, <=50K
28, Private, Bachelors, Never-married, Farming-fishing, Husband, Other, Male,2846,0,54, United-States, <=50K
70, State-gov, 1st-4th, Married-spouse-absent, Other-service, Wife, White, Female,0,0,4, Iran, <=50K
36, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Yugoslavia, >50K
34, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Male,2534,0,40, United-States, <=50K
45, Private, Prof-school, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
48, Private, HS-grad, Divorced, Tech-support, Unmarried, White, Female,0,2044,40, United-States, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,50, France, <=50K
29, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, Hungary, <=50K
28, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, 12th, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
45, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, Laos, <=50K
79, Private, Prof-school, Married-civ-spouse, Prof-specialty, Wife, White, Male,2166,0,6, United-States, <=50K
68, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,21669,0,60, Hungary, >50K
52, Self-emp-not-inc, 1st-4th, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Some-college, Never-married, Priv-house-serv, Own-child, White, Female,0,0,10, United-States, <=50K
34, Self-emp-not-inc, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
64, Private, Prof-school, Widowed, Craft-repair, Wife, White, Male,0,0,40, Honduras, <=50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,7298,0,45, United-States, >50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,37, Canada, >50K
61, Private, HS-grad, Separated, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,50, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,15, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,3129,0,45, United-States, <=50K
46, Local-gov, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,50, United-States, <=50K
54, Federal-gov, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
30, Local-gov, Assoc-voc, Divorced, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
51, Federal-gov, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,1902,50, Trinadad&Tobago, >50K
33, Private, Doctorate, Never-married, Prof-specialty, Unmarried, White, Male,0,0,60, United-States, <=50K
42, Private, HS-grad, Never-married, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1902,44, United-States, >50K
23, State-gov, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,32, United-States, <=50K
22, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
52, Private, Assoc-acdm, Divorced, Transport-moving, Unmarried, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, England, <=50K
46, Private, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, Philippines, >50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, United-States, >50K
24, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,20, Germany, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Female,0,0,40, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,6884,0,99, United-States, >50K
38, Private, Bachelors, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,8987,0,40, Jamaica, >50K
45, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States, >50K
28, Private, Some-college, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,0,0,35, Scotland, <=50K
18, Self-emp-not-inc, 11th, Never-married, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Female,0,0,16, United-States, <=50K
33, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
65, State-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,1624,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, Columbia, >50K
46, Private, Masters, Widowed, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
46, Private, 7th-8th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Separated, Craft-repair, Husband, White, Male,0,0,80, Greece, >50K
22, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,2174,0,25, United-States, <=50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Priv-house-serv, Husband, Asian-Pac-Islander, Male,7298,0,35, United-States, >50K
32, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Vietnam, >50K
49, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,65, United-States, >50K
31, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Male,0,0,35, United-States, <=50K
49, Self-emp-not-inc, Masters, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,80, United-States, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Bachelors, Never-married, Tech-support, Unmarried, Black, Male,0,0,35, United-States, <=50K
63, State-gov, 7th-8th, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Federal-gov, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, Scotland, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
44, State-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,25, United-States, <=50K
56, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,45, South, <=50K
33, Private, 1st-4th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, Trinadad&Tobago, >50K
28, Local-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
56, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,35, France, <=50K
26, Private, Masters, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, India, <=50K
34, Local-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
58, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
73, Self-emp-inc, 7th-8th, Married-civ-spouse, Priv-house-serv, Husband, White, Female,0,0,10, United-States, <=50K
46, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,16, India, <=50K
29, Private, Assoc-voc, Never-married, Machine-op-inspct, Unmarried, Other, Female,3354,0,45, South, <=50K
44, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, South, >50K
55, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, China, <=50K
42, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,20, Ireland, <=50K
40, Private, Bachelors, Widowed, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
53, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,30, Cuba, <=50K
34, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,38, United-States, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
