47, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
29, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,70, Hungary, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Dominican-Republic, >50K
30, Private, HS-grad, Separated, Prof-specialty, Husband, White, Male,0,0,17, Poland, <=50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
60, Private, 9th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,30, China, <=50K
41, Private, HS-grad, Separated, Craft-repair, Not-in-family, Black, Female,0,0,40, Greece, <=50K
20, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,14, Italy, <=50K
43, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,35, Haiti, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Own-child, Other, Male,0,0,35, United-States, >50K
53, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
51, Private, HS-grad, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, Portugal, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,40, Cuba, <=50K
86, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,25884,0,50, Canada, >50K
20, Private, Some-college, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,1902,40, France, >50K
49, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Male,0,1741,4, Poland, <=50K
70, Federal-gov, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,25, Ecuador, <=50K
25, Private, Bachelors, Divorced, Farming-fishing, Own-child, White, Male,0,0,40, Iran, <=50K
37, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,60, United-States, >50K
62, Self-emp-not-inc, Masters, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,17, India, <=50K
34, Private, HS-grad, Never-married, Transport-moving, Own-child, Other, Female,0,0,50, Portugal, <=50K
30, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Poland, <=50K
44, Private, Assoc-acdm, Never-married, Tech-support, Husband, Other, Female,0,0,38, Italy, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,1977,50, Yugoslavia, >50K
49, Private, Bachelors, Divorced, Other-service, Unmarried, White, Male,0,0,40, Nicaragua, <=50K
48, Private, Bachelors, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
60, Federal-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
34, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Female,3567,0,50, France, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Hong, >50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Poland, <=50K
28, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, Canada, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,5178,0,40, Thailand, <=50K
28, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,50, Thailand, >50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
21, Private, Some-college, Separated, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,15024,0,50, Honduras, >50K
43, Local-gov, Bachelors, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,50, Iran, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,35, Italy, <=50K
31, Private, Bachelors, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, France, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,45, Nicaragua, <=50K
54, Private, Bachelors, Separated, Exec-managerial, Wife, White, Female,0,0,45, Haiti, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Columbia, >50K
21, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
65, Private, HS-grad, Widowed, Machine-op-inspct, Not-in-family, Black, Female,0,0,24, Vietnam, <=50K
33, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,30, Scotland, <=50K
44, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,80, Columbia, >50K
47, Private, Assoc-voc, Separated, Prof-specialty, Unmarried, Other, Male,0,0,40, Vietnam, <=50K
22, Private, HS-grad, Never-married, Protective-serv, Own-child, Other, Female,0,0,50, United-States, <=50K
38, Federal-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Germany, >50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
51, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,40, Cuba, >50K
30, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,44, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,30, India, <=50K
57, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, India, <=50K
47, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,30, Ecuador, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Peru, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, El-Salvador, <=50K
25, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Unmarried, White, Male,0,0,50, Puerto-Rico, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,35, Mexico, <=50K
56, Private, Some-college, Divorced, Exec-managerial, Wife, White, Male,0,0,40, Hong, <=50K
26, Private, Masters, Never-married, Other-service, Own-child, Other, Male,0,0,30, Trinadad&Tobago, <=50K
25, Self-emp-not-inc, Assoc-voc, Never-married, Tech-support, Not-in-family, Black, Male,0,2253,25, Italy, <=50K
46, Private, Masters, Divorced, Other-service, Not-in-family, Other, Female,0,0,35, India, <=50K
45, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,7298,0,40, Cuba, >50K
45, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,40, England, >50K
28, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, Haiti, <=50K
23, State-gov, Masters, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, Japan, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Vietnam, <=50K
69, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,32, India, <=50K
21, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, England, <=50K
24, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,35, Honduras, <=50K
72, Private, 5th-6th, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, South, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,54, Nicaragua, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Thailand, <=50K
35, Private, Some-college, Divorced, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,4606,0,40, Nicaragua, <=50K
56, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, Other, Male,0,0,40, Portugal, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,43, Vietnam, >50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Mexico, <=50K
64, Private, 5th-6th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,20, England, >50K
31, Local-gov, HS-grad, Separated, Machine-op-inspct, Husband, White, Female,0,0,45, Honduras, <=50K
38, Private, Bachelors, Never-married, Other-service, Unmarried, Black, Male,0,0,40, Thailand, <=50K
18, Private, Assoc-acdm, Never-married, Prof-specialty, Other-relative, White, Female,0,0,15, Scotland, <=50K
41, Private, 1st-4th, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Taiwan, >50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,38, Trinadad&Tobago, <=50K
20, Local-gov, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,30, Honduras, <=50K
63, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,16, Trinadad&Tobago, <=50K
33, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,65, Canada, <=50K
31, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1902,54, South, >50K
39, Federal-gov, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,60, Trinadad&Tobago, <=50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
38, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, El-Salvador, <=50K
42, Private, HS-grad, Separated, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,37, England, <=50K
55, Private, HS-grad, Widowed, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
24, Self-emp-not-inc, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Vietnam, <=50K
33, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Haiti, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Other, Male,0,0,40, India, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Ireland, <=50K
31, State-gov, Some-college, Widowed, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,24, Italy, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Honduras, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Laos, >50K
26, Private, HS-grad, Separated, Exec-managerial, Own-child, White, Female,0,0,40, Canada, <=50K
48, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,35, Nicaragua, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Thailand, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,23, Philippines, <=50K
79, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,3307,0,30, Thailand, <=50K
64, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Taiwan, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, Poland, <=50K
32, Private, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,35, Mexico, <=50K
38, Private, Bachelors, Divorced, Sales, Unmarried, Black, Male,6361,0,45, Vietnam, >50K
69, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,7298,0,45, Italy, >50K
35, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
25, Private, Some-college, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Japan, <=50K
31, Private, Bachelors, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, South, <=50K
30, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Philippines, <=50K
49, Self-emp-not-inc, HS-grad, Separated, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, Poland, <=50K
36, Private, Some-college, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
38, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,99, Ireland, <=50K
42, Private, Bachelors, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,80455,0,50, South, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, India, >50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Wife, Black, Female,0,0,45, Vietnam, <=50K
38, Self-emp-inc, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,2599,90, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,0,0,60, Greece, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,12, Italy, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,37, Outlying-US(Guam-USVI-etc), <=50K
34, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Greece, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, Other, Male,0,0,40, Guatemala, <=50K
19, Private, HS-grad, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,7730,0,40, Iran, >50K
34, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,50, Mexico, >50K
33, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,45, Cuba, <=50K
23, Private, 12th, Separated, Protective-serv, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Greece, >50K
65, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
50, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
22, Private, Masters, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,42, India, <=50K
32, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
50, Self-emp-not-inc, Bachelors, Separated, Protective-serv, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Wife, Black, Male,0,0,25, Hong, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,15, Puerto-Rico, <=50K
73, Self-emp-not-inc, Assoc-acdm, Separated, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,74, Taiwan, <=50K
40, Private, HS-grad, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,32, Trinadad&Tobago, <=50K
44, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,70, Iran, >50K
29, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Other, Female,0,0,45, Cambodia, <=50K
53, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,40, Canada, >50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,15024,0,40, France, >50K
29, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,54, India, <=50K
60, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Laos, <=50K
45, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,40, Canada, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,95, China, <=50K
60, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,40, Cuba, <=50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,39, Hungary, >50K
52, Private, HS-grad, Separated, Transport-moving, Husband, Black, Female,0,0,50, Greece, >50K
43, Self-emp-not-inc, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
33, State-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,54, Honduras, <=50K
40, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,4924,0,40, Peru, >50K
