41, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
47, Private, 12th, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
50, Self-emp-inc, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,80, United-States, >50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,10, United-States, <=50K
25, Private, 11th, Never-married, Exec-managerial, Husband, White, Male,0,0,50, El-Salvador, <=50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, <=50K
53, Local-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, State-gov, Masters, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, Assoc-acdm, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
26, Private, 1st-4th, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, >50K
40, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Other, Male,0,0,40, United-States, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,15024,0,60, Vietnam, >50K
42, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,40, Holand-Netherlands, <=50K
38, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,60, United-States, >50K
22, Self-emp-not-inc, 10th, Never-married, Sales, Own-child, White, Male,0,0,10, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Mexico, <=50K
60, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Mexico, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,34, United-States, <=50K
26, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,50, United-States, >50K
25, Private, 12th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, >50K
56, Private, Bachelors, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, >50K
23, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,75, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, United-States, <=50K
51, Local-gov, 12th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
42, Self-emp-not-inc, HS-grad, Widowed, Sales, Husband, White, Male,0,1887,68, United-States, >50K
68, Private, Masters, Widowed, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, 12th, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
61, Private, HS-grad, Divorced, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,44, United-States, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,0,0,40, Portugal, >50K
42, Local-gov, Prof-school, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,30, United-States, <=50K
40, Private, 9th, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Female,0,1901,40, United-States, >50K
68, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,2869,0,20, United-States, <=50K
31, Self-emp-not-inc, Some-college, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,50, United-States, <=50K
43, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,60, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, >50K
31, Local-gov, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,35, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,2023,40, United-States, >50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Female,0,0,45, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,3903,0,40, United-States, <=50K
18, Private, Assoc-acdm, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
50, Private, Bachelors, Divorced, Protective-serv, Husband, Black, Male,0,0,45, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,1975,40, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, >50K
46, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Male,0,0,24, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
31, Self-emp-not-inc, 12th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Mexico, <=50K
44, Self-emp-not-inc, Prof-school, Never-married, Adm-clerical, Husband, White, Male,0,0,54, Japan, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, 10th, Never-married, Other-service, Husband, White, Male,4395,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Craft-repair, Own-child, Black, Female,0,0,30, United-States, <=50K
25, Private, Assoc-voc, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-spouse-absent, Machine-op-inspct, Husband, White, Male,15024,0,40, United-States, >50K
54, Self-emp-not-inc, Prof-school, Divorced, Sales, Husband, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
28, Private, 9th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,60, United-States, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
59, Private, HS-grad, Widowed, Craft-repair, Husband, White, Female,0,0,30, United-States, <=50K
26, Local-gov, Assoc-acdm, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Divorced, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
54, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,7077,0,25, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
26, Federal-gov, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Other-relative, White, Female,0,0,27, United-States, <=50K
31, Local-gov, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
36, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,11675,0,40, United-States, <=50K
53, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,50, United-States, <=50K
71, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Wife, White, Female,0,0,15, United-States, <=50K
51, Self-emp-inc, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
45, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, Puerto-Rico, <=50K
59, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
47, Private, Prof-school, Divorced, Protective-serv, Husband, White, Male,0,0,60, United-States, <=50K
22, Private, Preschool, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, Doctorate, Divorced, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
36, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,45, United-States, >50K
40, Private, Bachelors, Divorced, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
90, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
66, Local-gov, 5th-6th, Widowed, Adm-clerical, Husband, White, Male,0,0,25, United-States, <=50K
46, Private, HS-grad, Widowed, Sales, Husband, White, Male,0,0,95, United-States, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,45, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,36, United-States, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, >50K
27, Private, HS-grad, Divorced, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
71, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Male,1465,0,15, United-States, <=50K
28, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
59, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2038,40, United-States, >50K
58, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
66, Private, 5th-6th, Divorced, Other-service, Wife, Black, Female,0,0,12, United-States, >50K
41, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, Other, Male,0,0,45, United-States, <=50K
66, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,27, United-States, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, United-States, <=50K
32, Local-gov, Prof-school, Divorced, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
60, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, India, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
54, Private, 5th-6th, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,40, Germany, <=50K
51, Private, Some-college, Divorced, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,95, United-States, >50K
51, Self-emp-not-inc, HS-grad, Widowed, Sales, Husband, White, Male,7298,0,40, United-States, <=50K
27, Private, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7687,0,52, United-States, >50K
52, Private, Some-college, Never-married, Farming-fishing, Unmarried, Black, Male,0,0,40, Mexico, >50K
68, Federal-gov, 7th-8th, Widowed, Adm-clerical, Husband, White, Female,0,0,10, South, <=50K
42, Private, Some-college, Separated, Tech-support, Husband, White, Male,0,0,45, United-States, <=50K
37, Private, 10th, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,50, United-States, >50K
66, Private, Assoc-voc, Widowed, Other-service, Unmarried, White, Female,0,0,4, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
41, Private, Prof-school, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Assoc-acdm, Divorced, Craft-repair, Not-in-family, White, Male,0,0,30, United-States, >50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, United-States, >50K
19, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
18, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,32, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,40, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,62, United-States, >50K
51, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
