39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
43, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, Scotland, <=50K
27, Private, Some-college, Separated, Prof-specialty, Wife, White, Female,0,0,35, Mexico, <=50K
35, Private, Some-college, Divorced, Sales, Own-child, White, Female,0,0,40, Ecuador, <=50K
46, Local-gov, 5th-6th, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,35, Puerto-Rico, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, Germany, >50K
31, Private, Assoc-acdm, Never-married, Craft-repair, Husband, Other, Male,0,0,40, Vietnam, <=50K
21, State-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
29, Private, Masters, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Laos, >50K
21, Self-emp-not-inc, Some-college, Divorced, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,10, Cuba, <=50K
34, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, Germany, <=50K
29, Self-emp-not-inc, HS-grad, Never-married, Tech-support, Husband, White, Male,0,0,35, Puerto-Rico, <=50K
39, Private, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, >50K
27, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1902,40, Hungary, <=50K
51, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, Cambodia, >50K
51, Self-emp-not-inc, 5th-6th, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, China, <=50K
18, Private, Bachelors, Never-married, Priv-house-serv, Not-in-family, White, Male,0,0,12, Nicaragua, <=50K
36, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, Thailand, <=50K
47, Private, HS-grad, Separated, Prof-specialty, Husband, White, Male,0,0,50, China, <=50K
26, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,70, Puerto-Rico, <=50K
68, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Greece, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,1591,40, France, <=50K
64, Private, 1st-4th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,16, France, <=50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,7687,0,52, Italy, >50K
54, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Cuba, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
71, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,3081,0,20, Portugal, <=50K
77, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Japan, <=50K
40, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Japan, <=50K
26, Private, Prof-school, Never-married, Transport-moving, Wife, White, Female,0,1654,50, Scotland, <=50K
42, State-gov, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, >50K
26, Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
42, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,367,60, Peru, >50K
22, Local-gov, Masters, Never-married, Other-service, Own-child, Black, Female,0,0,15, Germany, <=50K
21, Private, 11th, Never-married, Transport-moving, Husband, White, Male,0,2222,50, England, <=50K
35, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,50, Vietnam, >50K
51, State-gov, Doctorate, Widowed, Exec-managerial, Wife, White, Female,0,0,42, Iran, <=50K
54, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Portugal, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,45, Poland, >50K
18, Private, 10th, Never-married, Other-service, Own-child, Black, Male,0,0,20, Dominican-Republic, >50K
51, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,43, South, <=50K
69, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,30, Yugoslavia, <=50K
48, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Haiti, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Honduras, >50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Scotland, <=50K
38, Private, Some-college, Separated, Sales, Not-in-family, White, Male,0,0,40, Poland, <=50K
29, State-gov, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,3905,0,40, Portugal, >50K
71, Self-emp-not-inc, Some-college, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,15, England, <=50K
36, Private, 12th, Divorced, Tech-support, Not-in-family, White, Female,0,0,45, Haiti, <=50K
62, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, Holand-Netherlands, <=50K
36, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Iran, <=50K
37, Private, HS-grad, Separated, Transport-moving, Not-in-family, Black, Female,0,0,38, Italy, <=50K
44, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Philippines, >50K
49, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,53, Thailand, >50K
23, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, Peru, <=50K
19, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,25, Hong, <=50K
23, Private, 12th, Never-married, Exec-managerial, Own-child, White, Male,0,0,45, Hungary, <=50K
43, Federal-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,35, Ireland, <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, India, <=50K
28, Local-gov, Some-college, Never-married, Prof-specialty, Wife, Black, Female,0,0,40, Peru, <=50K
34, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
67, Private, HS-grad, Separated, Other-service, Unmarried, White, Male,0,0,38, Nicaragua, <=50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Laos, <=50K
55, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,25, Mexico, <=50K
39, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,50, Germany, >50K
41, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Self-emp-not-inc, Prof-school, Never-married, Other-service, Other-relative, White, Male,0,0,40, Guatemala, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Taiwan, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Protective-serv, Own-child, White, Female,0,0,45, Holand-Netherlands, <=50K
54, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Unmarried, White, Male,0,0,60, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Taiwan, <=50K
25, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, England, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2083,40, Canada, >50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Laos, <=50K
53, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, Germany, >50K
35, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, United-States, >50K
58, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1977,40, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, China, >50K
37, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Philippines, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hungary, <=50K
39, Private, Some-college, Never-married, Farming-fishing, Unmarried, White, Male,0,0,48, Portugal, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, India, <=50K
64, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,1671,40, Greece, >50K
27, Local-gov, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,16, Cuba, <=50K
59, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Cambodia, >50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,60, Laos, <=50K
36, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Peru, <=50K
34, Private, Bachelors, Separated, Adm-clerical, Unmarried, White, Male,0,0,40, Yugoslavia, <=50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,25, South, <=50K
51, Private, Some-college, Separated, Priv-house-serv, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
58, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, France, <=50K
47, Federal-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Portugal, >50K
19, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,1671,20, Guatemala, <=50K
57, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2007,40, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Jamaica, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,50, Haiti, <=50K
59, Local-gov, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, Portugal, <=50K
46, State-gov, Bachelors, Married-civ-spouse, Priv-house-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, >50K
41, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, Ecuador, <=50K
32, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, Scotland, <=50K
31, Private, Bachelors, Separated, Priv-house-serv, Not-in-family, Black, Male,7687,0,42, United-States, >50K
48, Private, HS-grad, Separated, Adm-clerical, Husband, White, Female,0,0,40, Haiti, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
39, State-gov, 12th, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Germany, <=50K
53, Private, 5th-6th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,70, Laos, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, Holand-Netherlands, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,25, El-Salvador, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Columbia, <=50K
57, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
29, Self-emp-inc, HS-grad, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
49, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Cuba, <=50K
60, Private, Bachelors, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,35, Japan, <=50K
43, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, >50K
19, Private, 11th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,25, India, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Canada, >50K
49, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Germany, <=50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Thailand, >50K
37, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, Japan, >50K
90, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Poland, <=50K
29, Local-gov, Bachelors, Never-married, Adm-clerical, Wife, White, Female,0,2123,20, Canada, <=50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, >50K
41, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Canada, <=50K
40, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,60, Haiti, <=50K
39, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, Hong, <=50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Portugal, <=50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,25, Hungary, <=50K
20, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Vietnam, <=50K
41, Private, 12th, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Philippines, >50K
22, Private, HS-grad, Separated, Adm-clerical, Own-child, Other, Female,0,0,36, India, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Honduras, <=50K
51, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Dominican-Republic, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,7687,0,30, Scotland, >50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4903,0,40, Thailand, >50K
42, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, England, <=50K
44, Private, Some-college, Widowed, Other-service, Not-in-family, Black, Female,0,0,30, Greece, <=50K
32, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,48, Ecuador, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Taiwan, >50K
42, Private, Some-college, Separated, Craft-repair, Unmarried, White, Female,0,0,35, Laos, <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Honduras, >50K
47, Private, Some-college, Divorced, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Wife, White, Female,0,0,40, Yugoslavia, <=50K
57, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,38, Taiwan, <=50K
57, Federal-gov, Doctorate, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,40, El-Salvador, <=50K
27, Private, 9th, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, Cuba, <=50K
24, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Sales, Other-relative, White, Female,0,0,16, Hungary, <=50K
35, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,1697,40, Dominican-Republic, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Germany, >50K
51, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Haiti, >50K
57, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Iran, <=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,20, Ecuador, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Separated, Adm-clerical, Own-child, White, Male,0,0,40, Vietnam, <=50K
43, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Greece, <=50K
24, Private, Bachelors, Married-civ-spouse, Other-service, Other-relative, White, Female,0,0,10, Philippines, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Vietnam, >50K
48, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Vietnam, <=50K
34, Private, 5th-6th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
42, Private, HS-grad, Divorced, Protective-serv, Not-in-family, White, Female,0,0,40, Ireland, <=50K
31, Local-gov, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,80, Jamaica, <=50K
63, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Cambodia, <=50K
