37, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,70, Taiwan, >50K
56, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, India, >50K
24, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
44, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
36, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,65, Outlying-US(Guam-USVI-etc), >50K
45, Private, Assoc-voc, Divorced, Other-service, Wife, White, Female,0,0,35, United-States, <=50K
32, Private, Some-college, Married-spouse-absent, Prof-specialty, Other-relative, Other, Male,0,0,70, Japan, <=50K
33, Private, HS-grad, Divorced, Exec-managerial, Other-relative, White, Female,0,0,20, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,50, Hong, <=50K
49, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,99999,0,50, Columbia, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,45, Trinadad&Tobago, >50K
46, Private, Some-college, Widowed, Other-service, Not-in-family, White, Female,0,0,27, Hong, <=50K
41, Private, Some-college, Widowed, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
25, Private, 1st-4th, Separated, Exec-managerial, Own-child, White, Female,0,0,40, Hong, <=50K
18, Private, Some-college, Divorced, Adm-clerical, Own-child, Other, Female,0,0,18, Thailand, <=50K
34, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
52, Local-gov, HS-grad, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Male,0,0,50, Cuba, <=50K
22, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,35, Trinadad&Tobago, <=50K
48, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Taiwan, >50K
63, Local-gov, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Guatemala, >50K
22, Private, Assoc-acdm, Separated, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Peru, >50K
23, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, France, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Germany, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Sales, Husband, White, Male,0,0,35, Greece, <=50K
56, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,30, Taiwan, >50K
39, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Own-child, Black, Female,0,1887,50, Jamaica, >50K
52, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,50, Hungary, >50K
28, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,45, Dominican-Republic, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,70, Greece, >50K
29, Private, Some-college, Divorced, Other-service, Husband, White, Male,0,0,35, Jamaica, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
49, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
24, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,15, Honduras, <=50K
50, Private, Some-college, Widowed, Exec-managerial, Husband, White, Female,0,0,50, South, <=50K
41, Private, Assoc-voc, Never-married, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
42, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Male,7298,0,40, Haiti, >50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,60, Mexico, >50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, >50K
62, Local-gov, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,40, China, >50K
49, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, Yugoslavia, >50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Other-relative, Asian-Pac-Islander, Male,0,0,68, Thailand, <=50K
47, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,14083,0,45, Honduras, >50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Other, Female,0,0,40, United-States, <=50K
40, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,70, Japan, >50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Iran, <=50K
35, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Hong, <=50K
44, Private, HS-grad, Never-married, Exec-managerial, Husband, Black, Male,5221,0,40, Trinadad&Tobago, >50K
34, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Male,0,0,54, Trinadad&Tobago, >50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1892,47, Trinadad&Tobago, <=50K
29, Federal-gov, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,25, England, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,30, Hong, <=50K
47, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1902,60, China, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,35, South, <=50K
40, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Cuba, >50K
24, Private, Masters, Married-civ-spouse, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
36, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,48, Greece, >50K
61, Private, Assoc-acdm, Never-married, Prof-specialty, Wife, Black, Male,0,0,30, Hungary, <=50K
30, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, Trinadad&Tobago, <=50K
51, Local-gov, 1st-4th, Widowed, Prof-specialty, Not-in-family, Black, Female,0,0,30, Yugoslavia, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,20, Canada, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Other, Female,0,0,54, United-States, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Jamaica, >50K
62, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Trinadad&Tobago, <=50K
50, Local-gov, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,49, Ireland, >50K
64, Private, Some-college, Married-civ-spouse, Sales, Other-relative, Asian-Pac-Islander, Male,0,0,40, Thailand, >50K
29, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, Hungary, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,24, Peru, <=50K
30, Private, 11th, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, Vietnam, <=50K
23, Private, Masters, Never-married, Other-service, Wife, Black, Male,0,0,20, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, Italy, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Other, Female,0,1902,60, Italy, >50K
39, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
27, Self-emp-inc, 1st-4th, Separated, Craft-repair, Own-child, White, Male,0,0,30, United-States, >50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, >50K
61, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,30, Vietnam, <=50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Separated, Priv-house-serv, Own-child, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
25, Federal-gov, Some-college, Never-married, Craft-repair, Wife, White, Male,0,0,40, Trinadad&Tobago, <=50K
26, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Poland, <=50K
47, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,7893,0,41, Portugal, >50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, Scotland, >50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, Poland, >50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
42, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1902,50, Mexico, >50K
30, Private, 1st-4th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,55, Hong, >50K
30, Private, 10th, Divorced, Prof-specialty, Unmarried, White, Male,0,0,44, United-States, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1902,60, Philippines, >50K
54, Private, Bachelors, Widowed, Protective-serv, Husband, White, Female,0,0,30, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, France, <=50K
46, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, England, >50K
40, Private, 1st-4th, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Trinadad&Tobago, >50K
28, Private, HS-grad, Never-married, Exec-managerial, Wife, White, Male,0,0,20, India, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,60, United-States, <=50K
42, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,7036,0,40, Greece, >50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,52, Canada, <=50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Other, Female,0,0,42, Japan, <=50K
61, Self-emp-inc, 5th-6th, Divorced, Sales, Husband, White, Female,0,0,40, Japan, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,7298,0,40, United-States, >50K
25, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Husband, White, Female,0,0,40, Cambodia, >50K
30, Local-gov, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,60, Nicaragua, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,20, United-States, >50K
38, Private, Some-college, Never-married, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, England, <=50K
44, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,6615,0,40, Mexico, <=50K
28, Local-gov, Some-college, Never-married, Tech-support, Husband, White, Female,0,0,40, Mexico, <=50K
19, Private, Masters, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,10, United-States, <=50K
43, Self-emp-inc, Assoc-voc, Widowed, Craft-repair, Husband, Other, Female,0,0,40, Germany, <=50K
20, Private, Assoc-voc, Never-married, Other-service, Unmarried, Black, Male,0,0,20, Puerto-Rico, <=50K
44, Self-emp-inc, Some-college, Widowed, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
36, Private, Some-college, Widowed, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Jamaica, <=50K
31, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,20, Dominican-Republic, <=50K
32, Private, Assoc-voc, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,20, Trinadad&Tobago, <=50K
40, State-gov, 11th, Separated, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,56, South, >50K
46, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1902,60, United-States, >50K
62, Private, Bachelors, Divorced, Sales, Husband, White, Female,0,0,50, United-States, <=50K
34, Private, Bachelors, Widowed, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
38, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,3919,0,38, Poland, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Hong, <=50K
61, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,30, Ecuador, >50K
36, Local-gov, HS-grad, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, Portugal, <=50K
46, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,7687,0,40, Guatemala, >50K
31, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Philippines, <=50K
47, Self-emp-inc, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,7687,0,40, Trinadad&Tobago, >50K
56, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Thailand, >50K
24, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
60, Private, Masters, Divorced, Sales, Own-child, White, Male,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, India, <=50K
61, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Germany, >50K
41, State-gov, Some-college, Widowed, Priv-house-serv, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Separated, Craft-repair, Other-relative, White, Female,0,0,40, Iran, <=50K
51, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
46, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Female,7298,0,40, Hungary, >50K
39, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
24, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, United-States, <=50K
37, State-gov, HS-grad, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,50, Japan, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Canada, <=50K
36, Local-gov, Assoc-voc, Never-married, Craft-repair, Unmarried, Other, Female,0,0,40, El-Salvador, <=50K
51, Federal-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), >50K
39, Private, 11th, Divorced, Exec-managerial, Wife, White, Female,0,0,40, Greece, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
49, Local-gov, Bachelors, Never-married, Exec-managerial, Other-relative, Black, Female,99999,0,50, Iran, >50K
61, Private, HS-grad, Widowed, Adm-clerical, Husband, White, Male,0,0,35, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,20, United-States, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, France, >50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,38, Taiwan, <=50K
41, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Yugoslavia, >50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
