28, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, >50K
50, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, Scotland, <=50K
50, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Haiti, >50K
34, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,35, Trinadad&Tobago, <=50K
40, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Jamaica, <=50K
39, Local-gov, Bachelors, Widowed, Other-service, Husband, White, Female,0,0,40, Ireland, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,45, Italy, <=50K
42, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, England, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Canada, <=50K
41, Private, Assoc-acdm, Separated, Transport-moving, Husband, White, Male,7687,0,50, Vietnam, >50K
43, Private, HS-grad, Never-married, Tech-support, Not-in-family, Black, Male,0,0,45, Haiti, <=50K
40, Federal-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
67, Self-emp-not-inc, Some-college, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, France, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,21, Honduras, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,15024,0,80, Yugoslavia, >50K
38, Local-gov, Bachelors, Never-married, Sales, Husband, White, Male,0,0,40, India, <=50K
38, Private, HS-grad, Divorced, Sales, Unmarried, Black, Female,0,0,40, China, <=50K
62, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,60, Greece, >50K
38, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,60, Poland, <=50K
20, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Japan, <=50K
30, Private, Assoc-voc, Never-married, Craft-repair, Own-child, White, Male,0,0,19, Haiti, <=50K
23, Private, Bachelors, Never-married, Other-service, Husband, Black, Male,0,0,25, England, <=50K
65, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,25, China, <=50K
33, Private, HS-grad, Separated, Prof-specialty, Husband, White, Male,1860,0,35, United-States, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,33, Ecuador, <=50K
21, Private, 10th, Separated, Craft-repair, Own-child, White, Male,0,0,40, Germany, <=50K
47, Private, Prof-school, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Trinadad&Tobago, >50K
26, Local-gov, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,15, Ireland, <=50K
51, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, Cambodia, >50K
43, Private, Bachelors, Separated, Craft-repair, Unmarried, Black, Female,0,0,20, India, <=50K
40, Private, Some-college, Divorced, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,50, Puerto-Rico, <=50K
43, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,35, Columbia, <=50K
40, State-gov, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, Jamaica, >50K
46, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Hungary, <=50K
34, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
31, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,2923,0,35, Vietnam, <=50K
55, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Vietnam, <=50K
19, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,25, Ecuador, <=50K
42, Local-gov, HS-grad, Separated, Adm-clerical, Unmarried, White, Male,0,0,24, Hungary, <=50K
37, Private, HS-grad, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
23, State-gov, Some-college, Widowed, Other-service, Own-child, White, Female,0,0,32, Italy, <=50K
38, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,61, Iran, >50K
52, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Poland, >50K
46, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, White, Female,0,0,48, Laos, <=50K
25, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Japan, >50K
43, Federal-gov, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,45, Portugal, <=50K
29, Private, Some-college, Widowed, Prof-specialty, Own-child, White, Male,0,0,40, Ecuador, <=50K
31, Private, HS-grad, Separated, Adm-clerical, Own-child, Black, Female,0,0,40, Thailand, <=50K
40, Federal-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Peru, <=50K
47, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Portugal, >50K
37, Local-gov, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,40, South, <=50K
54, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Greece, <=50K
57, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Japan, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,35, Cambodia, <=50K
52, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, France, <=50K
54, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
27, Private, HS-grad, Separated, Handlers-cleaners, Wife, White, Male,0,0,60, Thailand, <=50K
67, Private, Doctorate, Divorced, Exec-managerial, Wife, White, Male,0,0,35, Haiti, <=50K
36, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,37, Portugal, <=50K
22, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Vietnam, <=50K
56, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,60, India, <=50K
31, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, South, <=50K
18, Private, Some-college, Never-married, Exec-managerial, Other-relative, Other, Female,0,0,40, Guatemala, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,6, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Honduras, <=50K
22, Private, Masters, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,48, Honduras, <=50K
51, Self-emp-not-inc, Some-college, Separated, Handlers-cleaners, Not-in-family, White, Female,0,0,15, Japan, <=50K
51, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
40, Private, Some-college, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Honduras, <=50K
38, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,7687,0,40, Dominican-Republic, >50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,5212,0,60, Cuba, >50K
64, Private, Bachelors, Separated, Exec-managerial, Not-in-family, White, Male,0,0,24, Italy, <=50K
40, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Laos, >50K
36, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,5149,0,40, Philippines, >50K
44, State-gov, Bachelors, Separated, Exec-managerial, Not-in-family, White, Male,0,0,50, Cuba, <=50K
35, Self-emp-inc, Some-college, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Ireland, <=50K
47, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, Taiwan, <=50K
37, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Male,10211,0,45, Poland, >50K
28, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,25, Nicaragua, <=50K
36, State-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
42, Local-gov, Masters, Separated, Adm-clerical, Wife, White, Female,0,0,40, India, <=50K
54, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,212,0,50, Dominican-Republic, >50K
36, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,60, Columbia, >50K
31, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Greece, <=50K
18, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,25, Yugoslavia, <=50K
25, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
28, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,30, Yugoslavia, >50K
42, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Hong, >50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Germany, <=50K
65, Private, 5th-6th, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,25, Iran, <=50K
39, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
32, Private, HS-grad, Divorced, Craft-repair, Unmarried, Other, Female,0,0,35, Mexico, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,10, Haiti, <=50K
39, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Hong, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,37, Dominican-Republic, <=50K
63, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,10, United-States, <=50K
21, Local-gov, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,10, Puerto-Rico, <=50K
41, Local-gov, 10th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1929,60, Taiwan, >50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, Nicaragua, >50K
20, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,30, China, <=50K
27, Private, 11th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Greece, <=50K
39, Self-emp-inc, Doctorate, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, Thailand, <=50K
51, Local-gov, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,35, Peru, <=50K
65, Private, 10th, Separated, Machine-op-inspct, Husband, White, Male,0,0,25, Cuba, >50K
67, Local-gov, Doctorate, Married-civ-spouse, Other-service, Husband, White, Male,0,0,15, Jamaica, <=50K
17, State-gov, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,24, Ecuador, <=50K
81, State-gov, Doctorate, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,20, Cuba, <=50K
42, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Yugoslavia, <=50K
39, Self-emp-inc, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, South, <=50K
29, Private, Bachelors, Never-married, Tech-support, Unmarried, Black, Male,0,0,40, Hungary, <=50K
48, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,65, Peru, >50K
33, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Puerto-Rico, <=50K
37, Private, Some-college, Separated, Other-service, Not-in-family, White, Male,0,0,40, Honduras, <=50K
35, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1693,40, Ireland, >50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,37, Philippines, <=50K
64, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Hungary, <=50K
45, Self-emp-not-inc, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,75, Peru, <=50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Laos, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Guatemala, >50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Greece, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, Honduras, >50K
52, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,48, Nicaragua, <=50K
26, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, Scotland, <=50K
42, Self-emp-not-inc, Bachelors, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,65, Scotland, <=50K
44, Local-gov, 9th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,24, Trinadad&Tobago, <=50K
29, Private, Some-college, Divorced, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
54, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Male,15024,0,45, Taiwan, >50K
55, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
27, Private, 12th, Never-married, Tech-support, Not-in-family, White, Male,0,0,35, Poland, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), >50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,50, Vietnam, <=50K
31, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, India, <=50K
48, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Hungary, <=50K
21, State-gov, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,40, Japan, <=50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, Cuba, <=50K
30, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,2, El-Salvador, <=50K
55, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Columbia, >50K
28, Private, 9th, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Taiwan, <=50K
37, Self-emp-inc, 12th, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,45, Outlying-US(Guam-USVI-etc), <=50K
32, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Greece, <=50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7302,0,40, South, >50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, India, >50K
36, State-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, Iran, <=50K
46, Private, Some-college, Divorced, Adm-clerical, Wife, White, Male,0,0,40, Taiwan, <=50K
46, Private, Some-college, Widowed, Handlers-cleaners, Not-in-family, Black, Female,0,0,25, Philippines, <=50K
62, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,20, Italy, <=50K
23, Private, 11th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, China, <=50K
34, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, France, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,10, Outlying-US(Guam-USVI-etc), <=50K
59, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,35, Guatemala, <=50K
51, State-gov, 9th, Never-married, Tech-support, Husband, White, Male,0,0,40, Haiti, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, India, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1630,48, Philippines, <=50K
43, Self-emp-not-inc, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,60, India, >50K
40, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Honduras, <=50K
39, Private, Bachelors, Divorced, Adm-clerical, Wife, Black, Female,4477,0,40, Trinadad&Tobago, <=50K
50, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Ecuador, <=50K
22, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,45, France, <=50K
62, Private, 7th-8th, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,33, Poland, <=50K
24, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, India, <=50K
31, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,25, Haiti, <=50K
33, Federal-gov, HS-grad, Never-married, Prof-specialty, Wife, White, Male,0,0,35, Thailand, <=50K
20, Self-emp-not-inc, Some-college, Never-married, Farming-fishing, Own-child, White, Female,0,0,70, England, >50K
35, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, Guatemala, >50K
