44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,70, Dominican-Republic, >50K
27, Private, Bachelors, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1874,40, Cambodia, <=50K
25, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Germany, <=50K
31, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Nicaragua, >50K
44, State-gov, Bachelors, Divorced, Prof-specialty, Wife, White, Male,99999,0,30, Iran, >50K
54, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,1977,33, Portugal, >50K
55, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Dominican-Republic, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Male,0,0,45, France, <=50K
40, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Laos, >50K
29, State-gov, HS-grad, Divorced, Farming-fishing, Not-in-family, Other, Male,0,0,40, India, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,13, Canada, <=50K
28, State-gov, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, South, <=50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Greece, >50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,54, Poland, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,45, Iran, <=50K
67, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,2384,50, Taiwan, >50K
28, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,0,50, China, >50K
36, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,40, Mexico, <=50K
45, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,0,0,40, Vietnam, >50K
40, Federal-gov, Some-college, Divorced, Protective-serv, Not-in-family, White, Female,0,0,40, Ireland, <=50K
49, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,7687,0,30, China, >50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1977,40, Taiwan, >50K
46, Self-emp-not-inc, Bachelors, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
41, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,50, Trinadad&Tobago, >50K
47, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Thailand, >50K
38, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Philippines, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,35, Philippines, >50K
33, Private, Assoc-voc, Married-civ-spouse, Sales, Unmarried, Black, Female,0,0,45, France, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Greece, <=50K
38, Private, Prof-school, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Hong, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,10, Scotland, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,1876,40, Ireland, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,45, Mexico, >50K
52, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, Other, Male,0,0,40, Taiwan, <=50K
22, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Male,3079,0,40, Dominican-Republic, <=50K
37, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Ecuador, <=50K
27, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
29, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,54, Mexico, >50K
58, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Nicaragua, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,0,1977,65, Columbia, <=50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Cambodia, <=50K
49, State-gov, Assoc-voc, Married-civ-spouse, Priv-house-serv, Husband, Asian-Pac-Islander, Male,0,0,20, India, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, France, >50K
36, Federal-gov, Some-college, Separated, Farming-fishing, Not-in-family, White, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
30, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,1978,60, Vietnam, >50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,15024,0,40, Italy, >50K
61, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1848,40, Ireland, >50K
30, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,45, Trinadad&Tobago, <=50K
57, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Iran, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,54, Thailand, >50K
38, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
67, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,54, Poland, >50K
27, Private, Masters, Never-married, Sales, Own-child, Black, Female,0,0,40, Mexico, <=50K
52, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, China, <=50K
23, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,3106,0,40, United-States, <=50K
63, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,40, Dominican-Republic, <=50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, >50K
41, Federal-gov, HS-grad, Divorced, Sales, Other-relative, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male,0,0,40, Italy, <=50K
39, Private, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Trinadad&Tobago, <=50K
52, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,1977,40, Greece, >50K
60, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, England, <=50K
59, Private, HS-grad, Widowed, Other-service, Unmarried, White, Female,0,0,40, Guatemala, <=50K
62, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Other, Female,0,0,35, Hong, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Vietnam, >50K
26, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
53, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Yugoslavia, >50K
30, Self-emp-not-inc, Prof-school, Never-married, Prof-specialty, Not-in-family, White, Female,9832,0,45, Vietnam, >50K
42, Private, 11th, Divorced, Protective-serv, Not-in-family, White, Male,0,0,30, South, <=50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
45, Private, Masters, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,48, El-Salvador, <=50K
17, Local-gov, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,10, Jamaica, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,1689,40, Thailand, <=50K
20, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, Trinadad&Tobago, <=50K
58, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, Ecuador, >50K
31, Private, Some-college, Divorced, Sales, Unmarried, Other, Female,0,0,20, Puerto-Rico, <=50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Italy, <=50K
23, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
22, Local-gov, HS-grad, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,1834,30, Thailand, <=50K
51, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, >50K
51, Local-gov, Assoc-voc, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,79, Hungary, <=50K
62, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,30, India, <=50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Philippines, <=50K
56, Federal-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,35, Jamaica, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,38, Puerto-Rico, >50K
41, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Iran, <=50K
33, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Nicaragua, >50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, Philippines, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Portugal, >50K
51, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,70, Dominican-Republic, >50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Nicaragua, >50K
36, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Honduras, >50K
32, Federal-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, Black, Male,0,0,40, Canada, >50K
32, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,37, Nicaragua, <=50K
27, Local-gov, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,16, Outlying-US(Guam-USVI-etc), >50K
69, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Trinadad&Tobago, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,10, Portugal, <=50K
43, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, China, <=50K
72, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Italy, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Guatemala, >50K
32, Federal-gov, Some-college, Never-married, Tech-support, Own-child, Other, Female,0,0,23, South, <=50K
38, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, India, <=50K
26, Private, Bachelors, Never-married, Sales, Own-child, Other, Female,0,0,40, Ecuador, <=50K
90, Self-emp-not-inc, 7th-8th, Divorced, Farming-fishing, Not-in-family, Black, Male,0,0,38, Jamaica, <=50K
19, Private, Assoc-acdm, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
58, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, Puerto-Rico, <=50K
23, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,40, Canada, <=50K
44, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,30, Laos, <=50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
37, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,3136,0,40, England, >50K
25, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Other, Female,0,0,40, Greece, <=50K
58, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
19, Private, Some-college, Divorced, Sales, Own-child, Black, Male,0,0,10, Portugal, <=50K
38, Federal-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Trinadad&Tobago, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Ireland, <=50K
17, Private, 11th, Never-married, Prof-specialty, Own-child, Other, Male,0,0,15, Vietnam, <=50K
51, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,48, Japan, >50K
33, Federal-gov, Masters, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Japan, >50K
28, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,35, Guatemala, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Germany, <=50K
29, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Japan, <=50K
18, Federal-gov, Masters, Never-married, Sales, Own-child, Other, Male,0,0,15, Taiwan, <=50K
59, Private, HS-grad, Widowed, Sales, Unmarried, Black, Male,0,0,40, Ecuador, <=50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,30, Jamaica, >50K
49, Federal-gov, Some-college, Separated, Sales, Unmarried, Black, Female,0,0,40, Hungary, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Ireland, <=50K
26, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Nicaragua, <=50K
21, Private, Some-college, Separated, Exec-managerial, Own-child, Black, Male,0,0,10, Nicaragua, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,4653,0,50, Puerto-Rico, <=50K
43, Private, Some-college, Never-married, Tech-support, Unmarried, Black, Male,0,0,40, Hungary, <=50K
45, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7687,0,70, Ecuador, >50K
34, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,40, South, <=50K
23, Private, Bachelors, Never-married, Sales, Not-in-family, Other, Male,0,0,35, Poland, <=50K
49, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, >50K
41, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Cuba, <=50K
41, State-gov, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
53, Local-gov, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
37, Private, Assoc-acdm, Widowed, Other-service, Unmarried, Other, Female,0,0,36, El-Salvador, <=50K
25, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,1685,38, South, <=50K
59, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,50, Scotland, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Scotland, <=50K
56, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,1977,40, Portugal, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, Hungary, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,2758,0,40, Iran, <=50K
66, Federal-gov, 5th-6th, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, Honduras, <=50K
51, Federal-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Cuba, <=50K
37, Private, Some-college, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
21, Private, Assoc-acdm, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, Haiti, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,50, Honduras, >50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,35, Taiwan, <=50K
59, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,15024,0,54, Hungary, >50K
52, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, Thailand, <=50K
61, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,40, Ireland, >50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Honduras, >50K
36, Private, 9th, Divorced, Other-service, Own-child, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Some-college, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Scotland, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Vietnam, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,30, Cambodia, <=50K
30, Private, Doctorate, Divorced, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, Mexico, <=50K
55, Private, HS-grad, Separated, Sales, Husband, White, Male,0,0,40, Italy, >50K
81, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,15, Vietnam, >50K
53, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,45, Portugal, <=50K
78, Self-emp-not-inc, Some-college, Widowed, Farming-fishing, Not-in-family, Black, Female,0,0,7, Dominican-Republic, <=50K
45, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Yugoslavia, >50K
40, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Female,0,0,45, Laos, >50K
34, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,33, Scotland, <=50K
25, Private, Masters, Never-married, Protective-serv, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
34, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,7687,0,50, South, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,30, Cambodia, <=50K
37, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,38, Philippines, <=50K
26, Federal-gov, HS-grad, Never-married, Other-service, Unmarried, Black, Female,3129,0,40, Haiti, <=50K
28, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Honduras, >50K
