19, Private, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, United-States, <=50K
57, Private, Prof-school, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Assoc-voc, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,40, Dominican-Republic, >50K
24, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,60, United-States, <=50K
37, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,65, Haiti, <=50K
46, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, >50K
56, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Male,0,1902,40, United-States, >50K
35, Local-gov, 10th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,4127,0,35, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,70, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Other-relative, White, Male,0,0,30, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,25, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Male,0,0,40, Italy, >50K
23, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Self-emp-not-inc, Masters, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,15, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,2480,0,44, France, <=50K
50, Private, Some-college, Widowed, Sales, Husband, White, Female,0,0,30, United-States, <=50K
17, Private, 12th, Never-married, Sales, Own-child, Black, Male,0,0,20, United-States, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States, <=50K
56, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
45, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, White, Male,7687,0,50, United-States, <=50K
44, Federal-gov, HS-grad, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,6, United-States, <=50K
55, State-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Divorced, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1902,54, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1937,60, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Private, Assoc-acdm, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,80, Iran, <=50K
17, State-gov, 11th, Never-married, Sales, Own-child, White, Female,0,0,22, United-States, <=50K
55, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,44, United-States, >50K
76, Self-emp-not-inc, HS-grad, Widowed, Craft-repair, Husband, White, Male,0,0,16, United-States, <=50K
52, State-gov, HS-grad, Widowed, Adm-clerical, Unmarried, White, Male,0,0,20, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, <=50K
41, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
41, Federal-gov, Assoc-acdm, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,8, United-States, <=50K
35, Private, Assoc-acdm, Divorced, Tech-support, Other-relative, White, Male,0,0,40, United-States, >50K
53, Private, Bachelors, Never-married, Exec-managerial, Other-relative, White, Male,99999,0,40, United-States, >50K
30, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,70, United-States, <=50K
49, State-gov, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Philippines, >50K
41, State-gov, HS-grad, Never-married, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,35, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, Prof-school, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, >50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,7298,0,45, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
39, Self-emp-not-inc, Assoc-acdm, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,70, United-States, <=50K
48, Federal-gov, 9th, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, >50K
35, Federal-gov, HS-grad, Never-married, Exec-managerial, Husband, Black, Female,0,0,50, United-States, <=50K
20, Private, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,48, United-States, <=50K
37, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, 12th, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,15, United-States, <=50K
53, Private, 11th, Never-married, Transport-moving, Husband, Black, Male,0,0,40, United-States, >50K
47, Local-gov, Some-college, Widowed, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,50, United-States, >50K
24, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
23, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,35, United-States, >50K
25, Private, 11th, Never-married, Other-service, Other-relative, White, Female,0,0,40, United-States, <=50K
26, State-gov, Masters, Never-married, Sales, Unmarried, White, Male,0,0,25, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
33, Local-gov, HS-grad, Divorced, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Protective-serv, Husband, White, Female,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,5178,0,50, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,4, United-States, >50K
35, Private, 9th, Never-married, Tech-support, Husband, White, Male,0,0,40, Mexico, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
38, Private, Some-college, Never-married, Handlers-cleaners, Other-relative, White, Male,15024,0,60, Cuba, <=50K
44, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
33, Private, 5th-6th, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
69, Self-emp-not-inc, Prof-school, Widowed, Other-service, Other-relative, White, Male,99999,0,50, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,46, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, <=50K
17, Self-emp-not-inc, 10th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
39, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,1914,40, United-States, >50K
20, Private, 11th, Never-married, Craft-repair, Own-child, White, Male,0,0,48, United-States, <=50K
62, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, Japan, >50K
36, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,20, United-States, <=50K
23, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,45, United-States, >50K
64, Federal-gov, Some-college, Widowed, Craft-repair, Husband, White, Female,0,0,35, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, >50K
45, Federal-gov, 10th, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
55, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
60, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Black, Male,7687,0,45, United-States, <=50K
56, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
47, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,43, United-States, <=50K
46, State-gov, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, 11th, Never-married, Sales, Wife, White, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Widowed, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
39, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,65, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Private, 5th-6th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,30, United-States, <=50K
57, State-gov, Some-college, Divorced, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
62, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
45, Without-pay, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,54, United-States, >50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,54, United-States, <=50K
34, Self-emp-inc, Prof-school, Never-married, Sales, Other-relative, White, Male,0,0,70, United-States, <=50K
22, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, >50K
35, Private, Assoc-voc, Never-married, Sales, Own-child, White, Male,0,0,50, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, >50K
46, Private, Preschool, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
26, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Male,0,0,50, United-States, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,50, Puerto-Rico, >50K
30, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,42, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Unmarried, White, Female,0,0,96, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
52, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Black, Male,0,1902,45, United-States, >50K
34, Private, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,45, United-States, <=50K
32, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Never-married, Other-service, Husband, Black, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, >50K
55, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,1977,40, United-States, <=50K
63, State-gov, Some-college, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,0,1979,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
