56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Dominican-Republic, >50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Taiwan, >50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Hong, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Female,0,1977,40, Italy, <=50K
31, Private, Masters, Separated, Adm-clerical, Own-child, Black, Female,0,0,35, Scotland, <=50K
23, Private, Assoc-voc, Never-married, Protective-serv, Own-child, White, Male,0,0,45, Philippines, <=50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, China, <=50K
38, Private, 12th, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,20, Ireland, <=50K
24, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, Columbia, <=50K
25, Private, HS-grad, Never-married, Other-service, Wife, Black, Female,5013,0,30, Honduras, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, India, <=50K
61, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, Honduras, <=50K
28, Private, Bachelors, Never-married, Sales, Unmarried, White, Female,0,2001,20, Poland, <=50K
34, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Scotland, >50K
25, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,27, Mexico, <=50K
41, Private, 12th, Married-civ-spouse, Other-service, Own-child, Other, Male,0,0,40, Philippines, <=50K
24, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, South, <=50K
51, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,8, Honduras, <=50K
28, Private, Assoc-voc, Never-married, Tech-support, Wife, White, Male,0,0,40, Honduras, <=50K
34, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
41, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, Ireland, <=50K
56, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Peru, <=50K
39, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Peru, >50K
19, Federal-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, Mexico, <=50K
28, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7687,0,40, Scotland, >50K
37, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Honduras, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,1585,0,40, England, <=50K
24, Private, Assoc-voc, Divorced, Prof-specialty, Own-child, White, Female,0,0,50, Poland, >50K
59, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Poland, <=50K
31, Private, HS-grad, Married-civ-spouse, Protective-serv, Own-child, White, Male,0,0,50, India, >50K
28, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, Thailand, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1751,50, Portugal, >50K
64, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,20, England, <=50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, England, >50K
63, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,30, Columbia, <=50K
61, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, England, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,50, Portugal, <=50K
53, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Honduras, >50K
33, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,50, Dominican-Republic, >50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, France, <=50K
19, State-gov, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,30, Puerto-Rico, <=50K
19, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Mexico, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, China, <=50K
39, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Female,0,1977,15, India, >50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Ecuador, >50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,4658,0,40, Germany, <=50K
64, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,2958,0,50, United-States, <=50K
32, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, Cambodia, <=50K
20, Self-emp-not-inc, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,30, Dominican-Republic, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
28, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,48, Taiwan, <=50K
41, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,44, England, <=50K
64, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1583,75, Portugal, >50K
30, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,44, Hong, <=50K
32, Private, 9th, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Ecuador, <=50K
54, Private, Prof-school, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, >50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, India, <=50K
53, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,4084,0,45, Ireland, <=50K
40, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, Cambodia, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,24, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Italy, <=50K
35, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,42, Canada, <=50K
28, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Ecuador, >50K
43, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Haiti, <=50K
30, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Male,0,1902,45, Mexico, >50K
49, Local-gov, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, Haiti, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Canada, <=50K
32, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, Philippines, <=50K
51, Federal-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, Portugal, >50K
65, Self-emp-not-inc, Some-college, Widowed, Sales, Not-in-family, White, Male,0,0,25, Ecuador, <=50K
55, Local-gov, Some-college, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, Cambodia, <=50K
23, Private, HS-grad, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
45, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,45, Trinadad&Tobago, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, India, <=50K
51, Private, Masters, Married-civ-spouse, Other-service, Wife, White, Male,0,0,70, Laos, >50K
25, State-gov, HS-grad, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, Puerto-Rico, <=50K
53, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, Other, Male,0,0,40, Taiwan, <=50K
58, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, Canada, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,38, Germany, <=50K
26, State-gov, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Thailand, <=50K
49, Self-emp-not-inc, Some-college, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, Canada, <=50K
44, Self-emp-inc, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,24, Dominican-Republic, <=50K
32, Local-gov, Prof-school, Divorced, Adm-clerical, Wife, White, Female,0,0,40, Laos, <=50K
40, Private, Masters, Never-married, Craft-repair, Husband, White, Male,0,0,55, Mexico, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Portugal, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Puerto-Rico, <=50K
49, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Poland, >50K
22, Private, Assoc-voc, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Laos, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Hong, <=50K
49, Private, 9th, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, Poland, <=50K
31, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Taiwan, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
37, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Haiti, >50K
45, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Haiti, <=50K
44, Private, Assoc-acdm, Separated, Exec-managerial, Unmarried, White, Female,0,0,25, Trinadad&Tobago, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Hong, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,20, Peru, <=50K
28, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Thailand, <=50K
40, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Canada, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, China, <=50K
28, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Iran, <=50K
45, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Iran, <=50K
32, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,5013,0,50, Hong, <=50K
27, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,45, Peru, >50K
27, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Jamaica, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Japan, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,54, Nicaragua, <=50K
63, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Canada, >50K
27, Private, HS-grad, Never-married, Tech-support, Husband, White, Male,0,0,24, Guatemala, <=50K
23, Private, Assoc-voc, Never-married, Tech-support, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
27, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, Portugal, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,44, France, <=50K
68, Private, Doctorate, Widowed, Sales, Unmarried, White, Female,0,0,40, Poland, <=50K
57, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,4890,0,60, Honduras, >50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Laos, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, Peru, <=50K
54, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,13484,0,40, Iran, >50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Cuba, <=50K
49, Private, Prof-school, Divorced, Prof-specialty, Wife, White, Female,0,0,40, Thailand, >50K
40, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
59, Private, Prof-school, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,1977,50, Nicaragua, >50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,30, Jamaica, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Iran, <=50K
36, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
23, Private, HS-grad, Separated, Other-service, Own-child, Black, Male,0,0,40, Vietnam, <=50K
49, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, England, >50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,50, Peru, >50K
26, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,2897,0,40, Vietnam, >50K
60, Private, 7th-8th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Columbia, <=50K
33, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Jamaica, <=50K
37, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,48, Hong, <=50K
28, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Nicaragua, <=50K
18, Self-emp-not-inc, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,30, Ecuador, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
48, Private, 7th-8th, Divorced, Other-service, Not-in-family, Black, Male,0,0,30, Japan, <=50K
45, Private, HS-grad, Widowed, Exec-managerial, Unmarried, White, Female,0,0,40, Peru, <=50K
24, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Guatemala, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Columbia, >50K
24, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Haiti, <=50K
22, Private, Assoc-voc, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,54, Taiwan, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
57, State-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Jamaica, >50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, South, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,86, South, <=50K
44, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,44, Iran, >50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, China, <=50K
70, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,20, Trinadad&Tobago, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, China, >50K
24, Private, Some-college, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,35, Poland, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,4437,0,40, El-Salvador, >50K
34, Private, Some-college, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
58, Private, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
51, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, Peru, >50K
30, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,25, England, >50K
22, Private, 10th, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Japan, <=50K
46, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), >50K
51, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
42, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,52, Germany, >50K
55, Local-gov, 9th, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,8, Laos, >50K
25, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,35, Nicaragua, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Hungary, <=50K
29, Private, Some-college, Married-civ-spouse, Other-service, Wife, White, Female,0,0,18, Vietnam, <=50K
32, Federal-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, India, <=50K
