60, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
51, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,1902,36, Greece, >50K
37, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Canada, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,45, Italy, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Vietnam, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
47, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, France, >50K
64, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Unmarried, White, Male,0,0,35, Guatemala, <=50K
54, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Trinadad&Tobago, <=50K
47, Private, Some-college, Widowed, Sales, Husband, Other, Male,0,0,50, France, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, El-Salvador, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,30, Scotland, >50K
45, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Poland, <=50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,50, Iran, <=50K
46, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,1979,45, Vietnam, >50K
52, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, Cambodia, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Female,7298,0,47, United-States, >50K
68, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1937,13, United-States, <=50K
31, Private, 11th, Divorced, Adm-clerical, Husband, Black, Female,0,0,30, Puerto-Rico, >50K
45, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,2256,40, Trinadad&Tobago, >50K
50, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, Ireland, <=50K
62, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, Nicaragua, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,20, Cuba, <=50K
34, Private, Some-college, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Male,0,0,40, Japan, >50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
22, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
47, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,60, England, >50K
40, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
28, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,60, Germany, <=50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Poland, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Other, Female,0,0,30, Greece, <=50K
57, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,1887,45, France, >50K
28, Private, Some-college, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
45, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Jamaica, <=50K
64, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, France, >50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,60, France, >50K
24, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Yugoslavia, <=50K
54, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,60, Yugoslavia, <=50K
33, Private, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,48, Scotland, <=50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Iran, >50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Vietnam, <=50K
63, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,60, Nicaragua, <=50K
40, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Male,0,0,40, Taiwan, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
44, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0,1887,20, Dominican-Republic, >50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, El-Salvador, <=50K
64, Local-gov, HS-grad, Widowed, Other-service, Husband, Asian-Pac-Islander, Female,0,0,20, El-Salvador, <=50K
46, Private, Some-college, Widowed, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, >50K
63, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,40, Hungary, >50K
32, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,60, Italy, <=50K
27, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Philippines, <=50K
52, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,70, Canada, <=50K
45, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,40, Yugoslavia, >50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,36, Vietnam, <=50K
51, Private, HS-grad, Never-married, Exec-managerial, Husband, Black, Female,0,0,40, Taiwan, >50K
37, Private, Some-college, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,47, Outlying-US(Guam-USVI-etc), >50K
28, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, Portugal, <=50K
24, Private, Assoc-voc, Never-married, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,1887,40, Ecuador, >50K
66, Private, Masters, Widowed, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,25, Germany, <=50K
52, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,2216,50, Mexico, >50K
42, Self-emp-not-inc, Doctorate, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,25, Haiti, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1977,60, Cuba, >50K
34, Private, Some-college, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
70, Private, Bachelors, Widowed, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,12126,0,35, Hong, >50K
44, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
35, Local-gov, Masters, Divorced, Machine-op-inspct, Unmarried, Black, Male,0,0,40, Taiwan, <=50K
37, Private, Some-college, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Jamaica, <=50K
58, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
45, Local-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,4386,0,80, Germany, >50K
18, State-gov, Assoc-voc, Never-married, Other-service, Own-child, Black, Male,0,0,30, Haiti, >50K
55, Private, 11th, Married-civ-spouse, Sales, Husband, Black, Female,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
53, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Female,0,0,40, Columbia, >50K
21, Private, 5th-6th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Taiwan, <=50K
38, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,81, Nicaragua, <=50K
26, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,32, England, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Italy, <=50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,7298,0,46, Scotland, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, China, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Italy, >50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,60, Japan, >50K
25, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Iran, <=50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, Hong, >50K
56, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, France, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
22, Federal-gov, 12th, Never-married, Sales, Unmarried, Other, Female,0,0,12, Portugal, >50K
47, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,35, Puerto-Rico, <=50K
40, State-gov, Bachelors, Divorced, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
23, Private, Some-college, Never-married, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
25, Local-gov, Some-college, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,36, Yugoslavia, <=50K
56, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, India, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,15024,0,40, England, >50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,35, Nicaragua, <=50K
46, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
32, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,50, Nicaragua, >50K
33, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, India, <=50K
40, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,60, South, >50K
52, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Cuba, <=50K
69, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,35, Ecuador, <=50K
28, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,60, Yugoslavia, <=50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Puerto-Rico, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Ecuador, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,48, Jamaica, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Hungary, <=50K
34, Private, HS-grad, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,55, France, >50K
54, Private, 7th-8th, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, >50K
23, Federal-gov, HS-grad, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,60, Ireland, >50K
39, Local-gov, Some-college, Divorced, Sales, Not-in-family, Other, Male,0,0,40, United-States, >50K
52, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Canada, >50K
67, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,21, Trinadad&Tobago, >50K
26, Private, Some-college, Married-civ-spouse, Sales, Wife, Black, Female,0,1979,30, Taiwan, >50K
35, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,70, Haiti, >50K
54, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
22, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,36, Outlying-US(Guam-USVI-etc), <=50K
50, Private, Some-college, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, Mexico, >50K
78, Private, 9th, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,15, Guatemala, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,36, Vietnam, <=50K
67, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
30, Private, Some-college, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,7687,0,38, Greece, <=50K
42, Private, Some-college, Never-married, Farming-fishing, Own-child, Other, Male,0,0,60, Vietnam, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, Taiwan, <=50K
41, Private, Prof-school, Separated, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,99999,0,40, Ecuador, >50K
18, Private, 11th, Never-married, Sales, Own-child, Black, Female,0,0,22, Puerto-Rico, <=50K
32, Private, Assoc-acdm, Divorced, Priv-house-serv, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
40, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, El-Salvador, <=50K
47, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Dominican-Republic, >50K
23, Local-gov, Some-college, Never-married, Protective-serv, Own-child, Black, Female,0,0,30, Ireland, <=50K
34, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Greece, >50K
20, Private, 10th, Never-married, Adm-clerical, Own-child, Black, Male,0,0,30, South, <=50K
42, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,16, India, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,40, Thailand, <=50K
45, Private, Bachelors, Divorced, Prof-specialty, Husband, Black, Male,0,0,46, Thailand, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,50, Nicaragua, >50K
53, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Poland, >50K
37, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,1746,40, Germany, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
47, Private, HS-grad, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Iran, >50K
30, Private, Some-college, Never-married, Machine-op-inspct, Husband, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Wife, Black, Male,0,0,20, Honduras, >50K
42, Private, Doctorate, Divorced, Adm-clerical, Husband, White, Female,0,0,40, Greece, >50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
49, Private, Masters, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
31, Private, HS-grad, Never-married, Other-service, Husband, White, Female,7687,0,40, El-Salvador, >50K
48, Federal-gov, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,30, France, <=50K
57, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
51, Private, Bachelors, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, England, <=50K
64, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,40, England, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Female,0,0,40, Yugoslavia, <=50K
44, Private, Some-college, Widowed, Sales, Husband, Black, Male,0,0,40, Nicaragua, <=50K
18, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,32, China, <=50K
30, Private, Some-college, Married-civ-spouse, Farming-fishing, Other-relative, Amer-Indian-Eskimo, Female,0,0,79, South, <=50K
44, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,48, Columbia, >50K
43, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, Nicaragua, >50K
40, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, Hungary, <=50K
21, State-gov, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,32, Ireland, <=50K
33, Private, Masters, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
59, Private, Bachelors, Widowed, Protective-serv, Not-in-family, White, Female,0,0,20, China, <=50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7687,0,70, Dominican-Republic, >50K
69, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Puerto-Rico, >50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Columbia, >50K
39, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,45, Vietnam, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
24, Local-gov, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,30, Jamaica, <=50K
25, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Female,0,0,37, Guatemala, >50K
34, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, Jamaica, <=50K
37, Private, Assoc-acdm, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Transport-moving, Unmarried, Other, Female,0,0,40, Yugoslavia, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Guatemala, <=50K
