44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,72, United-States, >50K
54, Self-emp-not-inc, Bachelors, Married-spouse-absent, Prof-specialty, Wife, Black, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States, <=50K
22, Private, 11th, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, >50K
25, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, >50K
43, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Portugal, >50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Haiti, >50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Husband, White, Female,0,0,54, United-States, <=50K
26, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
36, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,91, United-States, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Wife, White, Male,0,0,30, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,12, United-States, <=50K
23, Private, Some-college, Divorced, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States, <=50K
41, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Mexico, >50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,44, United-States, <=50K
35, Private, HS-grad, Never-married, Sales, Unmarried, Other, Female,0,0,30, United-States, <=50K
50, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,65, United-States, >50K
38, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, White, Male,0,0,10, United-States, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
52, Self-emp-not-inc, 7th-8th, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K
39, Private, 10th, Divorced, Craft-repair, Wife, White, Male,0,0,35, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,15024,0,60, United-States, >50K
79, Private, Bachelors, Widowed, Sales, Not-in-family, White, Female,0,0,24, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Guatemala, >50K
69, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, Puerto-Rico, <=50K
33, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Canada, <=50K
57, Local-gov, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,35, United-States, <=50K
26, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
66, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,25, United-States, <=50K
40, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
27, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,34, United-States, <=50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
72, Private, HS-grad, Widowed, Other-service, Not-in-family, Black, Female,0,0,20, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,4725,0,54, United-States, <=50K
28, Private, Bachelors, Never-married, Sales, Unmarried, Black, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
56, Self-emp-not-inc, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Female,4202,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
37, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Philippines, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
83, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,3103,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
25, Self-emp-not-inc, HS-grad, Separated, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,54, United-States, <=50K
73, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,15, United-States, <=50K
20, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,20, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
36, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
25, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, Portugal, <=50K
32, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Protective-serv, Wife, Asian-Pac-Islander, Female,0,0,25, United-States, >50K
55, Private, Assoc-acdm, Married-civ-spouse, Sales, Wife, White, Female,0,0,44, United-States, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,15, United-States, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
50, Private, Masters, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,65, United-States, <=50K
38, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,2290,0,40, United-States, <=50K
35, Private, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Private, Assoc-acdm, Divorced, Sales, Own-child, White, Female,0,0,50, Ireland, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
49, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, United-States, <=50K
33, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, Masters, Married-spouse-absent, Prof-specialty, Wife, White, Female,0,1902,50, United-States, <=50K
60, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States, <=50K
59, State-gov, Masters, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
43, Private, 10th, Divorced, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
71, Private, HS-grad, Married-spouse-absent, Exec-managerial, Husband, White, Female,0,0,50, United-States, >50K
24, State-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, Canada, <=50K
60, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1891,40, United-States, >50K
34, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,4652,0,60, Dominican-Republic, >50K
18, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,60, United-States, <=50K
61, Self-emp-not-inc, Prof-school, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,40, United-States, <=50K
24, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,35, United-States, <=50K
74, Self-emp-inc, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,54, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
54, Local-gov, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
58, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
24, Private, 1st-4th, Never-married, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K
44, Federal-gov, Assoc-voc, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Ecuador, <=50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,98, United-States, <=50K
26, Private, Bachelors, Separated, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
29, Private, 10th, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
30, State-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,30, Mexico, <=50K
47, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,70, United-States, >50K
26, Private, HS-grad, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
64, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Haiti, <=50K
38, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,45, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,7687,0,40, United-States, >50K
59, Private, Masters, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,10, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
18, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,25, United-States, <=50K
62, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50K
47, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
35, Federal-gov, HS-grad, Widowed, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, France, <=50K
28, Local-gov, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, Italy, <=50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,7298,0,40, United-States, <=50K
51, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,1902,43, United-States, >50K
52, Private, Some-college, Divorced, Prof-specialty, Wife, Black, Female,0,0,40, United-States, <=50K
60, Federal-gov, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,48, United-States, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,4, Puerto-Rico, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,12, United-States, <=50K
57, Private, Prof-school, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,8, United-States, >50K
51, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,1848,72, United-States, <=50K
46, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,83, United-States, >50K
34, Self-emp-not-inc, HS-grad, Married-spouse-absent, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Federal-gov, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Divorced, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,50, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
33, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Some-college, Never-married, Protective-serv, Unmarried, Black, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, Yugoslavia, <=50K
57, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
