45, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,71, Hong, >50K
24, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
54, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, China, <=50K
42, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, >50K
59, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
53, Local-gov, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Private, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,50, United-States, >50K
19, Private, 11th, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,12, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,16, United-States, <=50K
31, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Male,0,0,60, United-States, <=50K
28, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, Dominican-Republic, <=50K
51, Private, HS-grad, Never-married, Prof-specialty, Wife, Black, Female,0,0,30, United-States, <=50K
27, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,50, United-States, >50K
24, Private, Some-college, Never-married, Other-service, Unmarried, Black, Male,0,0,60, United-States, <=50K
48, Private, Prof-school, Never-married, Other-service, Unmarried, White, Male,0,0,40, Italy, <=50K
63, Self-emp-not-inc, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
90, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,13837,0,25, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Honduras, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,15, Mexico, <=50K
49, Local-gov, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, Haiti, >50K
73, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2168,20, United-States, <=50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, >50K
25, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-spouse-absent, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
43, Local-gov, Assoc-acdm, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
46, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,54, Haiti, >50K
19, Private, Masters, Never-married, Other-service, Own-child, Black, Female,0,0,15, United-States, <=50K
34, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Germany, <=50K
36, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,70, Cambodia, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Greece, >50K
50, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,35, United-States, >50K
18, Private, 11th, Never-married, Sales, Own-child, White, Male,3453,0,40, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
31, Private, Some-college, Separated, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Trinadad&Tobago, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, India, >50K
68, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, Laos, >50K
33, State-gov, Assoc-acdm, Divorced, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, United-States, <=50K
26, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,20, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1604,45, United-States, <=50K
42, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,38, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, <=50K
20, Private, HS-grad, Never-married, Protective-serv, Unmarried, Other, Female,0,0,30, Laos, <=50K
37, State-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,2536,50, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
50, Private, 9th, Separated, Prof-specialty, Not-in-family, White, Male,0,0,80, Philippines, <=50K
39, Private, 12th, Married-civ-spouse, Protective-serv, Wife, White, Male,0,0,54, United-States, >50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, Honduras, >50K
31, Local-gov, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, Masters, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Farming-fishing, Wife, Other, Female,0,0,99, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, Some-college, Separated, Prof-specialty, Unmarried, Black, Female,0,0,40, Vietnam, <=50K
35, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,50, Taiwan, <=50K
52, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, >50K
26, Self-emp-not-inc, Bachelors, Never-married, Other-service, Own-child, Black, Female,0,0,40, Peru, <=50K
39, Private, Masters, Never-married, Craft-repair, Wife, Asian-Pac-Islander, Male,4020,0,40, Poland, <=50K
49, Private, HS-grad, Married-spouse-absent, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Ireland, <=50K
25, Private, Assoc-voc, Never-married, Sales, Own-child, White, Male,0,0,40, Mexico, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,7687,0,40, United-States, >50K
56, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
26, Private, Masters, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,1902,40, United-States, <=50K
46, Private, Masters, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, >50K
40, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,2404,0,40, United-States, >50K
31, State-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-spouse-absent, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
64, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,1521,0,50, United-States, <=50K
34, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,1977,50, United-States, >50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,50, United-States, >50K
42, State-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
45, Local-gov, Doctorate, Divorced, Prof-specialty, Unmarried, White, Male,0,0,50, United-States, <=50K
37, Private, Bachelors, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,3, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,50, Mexico, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,24, United-States, <=50K
44, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5104,0,40, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Laos, <=50K
51, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Italy, >50K
22, Private, Some-college, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,20, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,27, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
27, Self-emp-not-inc, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States, >50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,83, Columbia, <=50K
18, State-gov, 11th, Never-married, Sales, Own-child, Other, Female,0,0,10, India, <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, Germany, >50K
46, Private, Doctorate, Divorced, Other-service, Unmarried, White, Male,0,0,64, United-States, <=50K
62, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, Cuba, >50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, Germany, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,2174,0,50, United-States, >50K
32, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
22, Private, HS-grad, Separated, Sales, Not-in-family, White, Female,0,0,50, South, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Peru, <=50K
49, Private, Assoc-acdm, Separated, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,30, Germany, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
45, Local-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, United-States, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
58, Federal-gov, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,48, United-States, <=50K
50, Local-gov, 1st-4th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
46, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,40, China, >50K
38, Self-emp-not-inc, Bachelors, Widowed, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
42, Private, Assoc-voc, Divorced, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, Nicaragua, >50K
29, Private, HS-grad, Never-married, Other-service, Wife, White, Male,0,0,40, Japan, >50K
47, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, Laos, <=50K
28, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,20, Thailand, <=50K
37, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,42, Canada, <=50K
21, Private, Bachelors, Never-married, Transport-moving, Own-child, Black, Male,0,0,35, Columbia, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K
29, Private, 11th, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,35, United-States, >50K
42, Self-emp-not-inc, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
58, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, United-States, >50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, >50K
27, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
43, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,0,70, United-States, <=50K
47, Private, Bachelors, Never-married, Other-service, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
37, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, United-States, >50K
25, Private, Assoc-acdm, Never-married, Priv-house-serv, Not-in-family, White, Male,0,0,20, United-States, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Separated, Machine-op-inspct, Not-in-family, White, Male,0,1695,55, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
49, Private, Prof-school, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,54, United-States, <=50K
39, Local-gov, Bachelors, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
55, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, Hong, <=50K
31, Private, 1st-4th, Separated, Craft-repair, Own-child, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
28, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, Italy, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, Thailand, >50K
65, Private, Bachelors, Widowed, Other-service, Wife, White, Female,0,0,40, France, >50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,7687,0,40, United-States, >50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Dominican-Republic, <=50K
31, State-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
26, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,45, Greece, <=50K
32, Private, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, >50K
39, Federal-gov, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,50, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
