25, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,35, Cuba, <=50K
42, Self-emp-inc, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,45, Guatemala, <=50K
25, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, China, <=50K
31, Self-emp-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, England, <=50K
58, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
61, Private, HS-grad, Divorced, Protective-serv, Unmarried, White, Male,0,0,20, United-States, <=50K
53, Local-gov, HS-grad, Divorced, Sales, Not-in-family, Black, Male,0,0,50, India, <=50K
53, Local-gov, Assoc-voc, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Yugoslavia, >50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, Puerto-Rico, <=50K
58, Self-emp-not-inc, 10th, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,45, Vietnam, <=50K
55, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,45, Ireland, <=50K
49, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,36, Cambodia, <=50K
58, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, >50K
25, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Trinadad&Tobago, <=50K
59, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,54, South, >50K
21, Private, Some-college, Never-married, Adm-clerical, Wife, Other, Female,0,0,20, Italy, <=50K
48, Self-emp-inc, Assoc-voc, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,44, Honduras, <=50K
61, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
50, Self-emp-not-inc, Masters, Widowed, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,40, Vietnam, >50K
35, Self-emp-inc, HS-grad, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Female,4071,0,60, United-States, <=50K
51, Private, Prof-school, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, >50K
33, Private, HS-grad, Never-married, Tech-support, Not-in-family, Other, Female,0,0,50, South, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,40, South, <=50K
43, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Taiwan, >50K
25, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,3458,0,43, Honduras, <=50K
55, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,50, Outlying-US(Guam-USVI-etc), >50K
27, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Hungary, <=50K
29, Private, Some-college, Married-spouse-absent, Handlers-cleaners, Husband, Other, Male,15024,0,40, Greece, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,0,25, Germany, <=50K
38, Self-emp-not-inc, Doctorate, Married-civ-spouse, Sales, Husband, Other, Male,0,0,53, Germany, <=50K
44, Private, Bachelors, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Nicaragua, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Female,0,0,40, Ecuador, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,3062,0,50, China, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Guatemala, <=50K
30, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Poland, >50K
27, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,10, Iran, <=50K
39, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Poland, >50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, France, >50K
39, Private, Some-college, Never-married, Other-service, Husband, Black, Male,0,0,40, Mexico, <=50K
60, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,48, Puerto-Rico, <=50K
39, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, El-Salvador, <=50K
56, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Wife, Black, Female,0,0,30, Thailand, <=50K
40, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,1977,40, Philippines, <=50K
54, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,45, Scotland, <=50K
62, Private, 5th-6th, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,25, England, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1978,45, Germany, <=50K
38, Local-gov, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Guatemala, >50K
19, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, Germany, <=50K
49, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,65, Taiwan, >50K
69, Local-gov, Assoc-voc, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,30, Peru, >50K
53, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, Outlying-US(Guam-USVI-etc), >50K
42, Private, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
55, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
47, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
21, Private, Some-college, Never-married, Sales, Other-relative, Asian-Pac-Islander, Male,0,0,10, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7046,0,40, Cambodia, <=50K
39, Private, Bachelors, Married-civ-spouse, Tech-support, Wife, Black, Female,0,0,40, Ecuador, <=50K
44, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Guatemala, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, >50K
48, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,2782,0,40, England, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,40, Haiti, >50K
37, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, >50K
31, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,25, Honduras, <=50K
48, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Philippines, >50K
25, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, Portugal, <=50K
33, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,60, Dominican-Republic, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
28, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Laos, >50K
29, Private, HS-grad, Widowed, Protective-serv, Own-child, White, Female,0,0,40, China, <=50K
55, Local-gov, 5th-6th, Widowed, Other-service, Unmarried, Other, Male,0,0,40, India, <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
27, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
62, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, Italy, >50K
17, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,16, Japan, <=50K
60, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Hong, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Male,3191,0,40, Philippines, >50K
21, Self-emp-not-inc, Some-college, Separated, Other-service, Unmarried, Other, Male,0,0,20, Thailand, <=50K
41, Private, 10th, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,45, England, >50K
28, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
77, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Unmarried, Other, Female,1410,0,40, Nicaragua, <=50K
26, Local-gov, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Honduras, >50K
43, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,35, Jamaica, >50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,57, China, >50K
38, Private, HS-grad, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, Hungary, <=50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,37, Poland, <=50K
24, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, El-Salvador, <=50K
52, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, Columbia, <=50K
50, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, South, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,1887,20, Poland, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Poland, >50K
50, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,49, Portugal, >50K
32, Private, HS-grad, Separated, Handlers-cleaners, Not-in-family, White, Female,0,0,40, France, <=50K
62, Private, Doctorate, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1902,40, England, >50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, France, >50K
53, Local-gov, Masters, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Greece, >50K
55, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,44624,0,54, El-Salvador, >50K
24, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
40, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,30, Portugal, <=50K
31, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Peru, >50K
24, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,60, Trinadad&Tobago, <=50K
52, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,3436,0,40, Thailand, >50K
39, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, Yugoslavia, >50K
21, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,30, United-States, <=50K
36, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Poland, <=50K
68, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2050,40, Guatemala, >50K
33, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,50, France, >50K
23, Private, Prof-school, Never-married, Other-service, Own-child, White, Female,0,0,20, El-Salvador, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Own-child, Other, Female,0,0,40, Vietnam, <=50K
57, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,39, Trinadad&Tobago, <=50K
36, Local-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Ireland, <=50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, Portugal, <=50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,1977,40, Vietnam, <=50K
57, Local-gov, Masters, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, Italy, <=50K
53, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,15024,0,40, Cuba, >50K
55, Federal-gov, HS-grad, Divorced, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
36, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
27, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Iran, <=50K
47, Private, Bachelors, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,54, Taiwan, <=50K
31, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, France, <=50K
46, State-gov, Masters, Divorced, Other-service, Unmarried, White, Female,0,0,40, Portugal, <=50K
63, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
35, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Haiti, <=50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Nicaragua, >50K
30, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
43, Private, 10th, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,50, Thailand, <=50K
57, Local-gov, Some-college, Widowed, Sales, Wife, White, Female,0,0,35, Taiwan, <=50K
55, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, Iran, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,30, Columbia, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,15024,0,40, Poland, >50K
17, Private, 12th, Never-married, Sales, Own-child, White, Female,0,0,10, Taiwan, <=50K
60, Federal-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,5178,0,40, Nicaragua, >50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
39, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,54, Philippines, <=50K
18, Private, Bachelors, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,20, Dominican-Republic, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,45, El-Salvador, <=50K
18, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, England, <=50K
37, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, India, >50K
25, Private, 10th, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,0,0,15, Puerto-Rico, <=50K
26, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,54, Guatemala, >50K
52, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,38, Ecuador, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Mexico, <=50K
42, Self-emp-not-inc, Some-college, Never-married, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,38, Scotland, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, France, >50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, France, <=50K
51, Private, Some-college, Divorced, Other-service, Unmarried, Other, Female,0,0,30, Japan, <=50K
37, Private, HS-grad, Separated, Other-service, Unmarried, Other, Female,0,0,20, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Unmarried, Other, Female,0,0,50, Germany, <=50K
31, Private, HS-grad, Never-married, Other-service, Husband, Black, Male,0,0,45, Puerto-Rico, >50K
17, Local-gov, 11th, Never-married, Sales, Own-child, Other, Female,0,0,14, Nicaragua, <=50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Thailand, <=50K
25, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
25, Private, Some-college, Never-married, Protective-serv, Unmarried, Other, Male,0,0,40, Canada, <=50K
76, Private, Some-college, Widowed, Craft-repair, Not-in-family, White, Male,0,0,20, Philippines, <=50K
36, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,3321,0,40, Yugoslavia, <=50K
29, Private, Assoc-voc, Never-married, Other-service, Own-child, Other, Female,0,0,40, India, <=50K
43, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Cambodia, <=50K
29, Private, Bachelors, Divorced, Other-service, Not-in-family, Black, Female,0,0,35, Vietnam, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
26, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Vietnam, <=50K
31, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, El-Salvador, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,60, Hungary, <=50K
26, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,52, Greece, <=50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Yugoslavia, >50K
