51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,65, Dominican-Republic, >50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,3690,0,45, Thailand, >50K
24, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, Other, Female,0,0,50, Scotland, <=50K
40, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, France, <=50K
61, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, Hungary, <=50K
28, Private, Some-college, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, France, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Ecuador, <=50K
30, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,25, Canada, <=50K
25, Private, Assoc-acdm, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, Hong, <=50K
52, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Poland, >50K
44, Private, HS-grad, Never-married, Sales, Other-relative, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
54, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
50, Self-emp-inc, Doctorate, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,65, Guatemala, <=50K
41, Local-gov, Masters, Married-civ-spouse, Tech-support, Husband, Black, Female,7687,0,50, Thailand, >50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
27, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,43, Vietnam, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Wife, Other, Female,0,0,40, China, <=50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Dominican-Republic, <=50K
21, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
52, Local-gov, Some-college, Married-spouse-absent, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
82, Self-emp-inc, HS-grad, Divorced, Sales, Husband, Black, Male,0,0,20, Ireland, >50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
43, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,38, Hungary, <=50K
39, Private, Masters, Never-married, Handlers-cleaners, Unmarried, White, Female,0,1731,40, Dominican-Republic, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
37, Private, 5th-6th, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,54, Iran, <=50K
65, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,54, Italy, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,7441,0,40, Hong, >50K
31, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,1977,15, Guatemala, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,20, France, <=50K
68, Self-emp-not-inc, Some-college, Widowed, Exec-managerial, Not-in-family, Other, Male,0,0,35, England, <=50K
38, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Germany, >50K
20, Private, 10th, Never-married, Tech-support, Not-in-family, Other, Female,0,0,40, United-States, >50K
56, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
35, Private, 11th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Ecuador, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,6099,0,40, Iran, <=50K
19, Private, 11th, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Holand-Netherlands, <=50K
47, Local-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, England, >50K
20, Private, 11th, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,29, Haiti, <=50K
44, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,54, Japan, >50K
35, Private, Some-college, Never-married, Handlers-cleaners, Other-relative, White, Female,0,0,40, Haiti, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
52, Local-gov, Some-college, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,0,0,40, Peru, <=50K
29, Local-gov, Some-college, Never-married, Transport-moving, Unmarried, Black, Female,0,0,48, Haiti, <=50K
44, State-gov, Masters, Married-civ-spouse, Tech-support, Husband, Other, Female,0,1902,40, Taiwan, <=50K
69, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,70, Holand-Netherlands, >50K
48, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
22, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Peru, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,4342,0,54, Iran, >50K
22, Private, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,20, Greece, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, >50K
25, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
34, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, Holand-Netherlands, <=50K
58, Private, HS-grad, Separated, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,60, Nicaragua, <=50K
40, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,60, United-States, >50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,45, France, >50K
36, Self-emp-not-inc, Bachelors, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Peru, <=50K
23, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,60, France, >50K
33, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,45, Dominican-Republic, >50K
75, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,15, Yugoslavia, <=50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Trinadad&Tobago, >50K
32, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Portugal, <=50K
42, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,2415,40, Germany, >50K
31, Private, 10th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,15, Japan, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Laos, >50K
39, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
46, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Greece, >50K
71, Local-gov, HS-grad, Divorced, Other-service, Unmarried, Other, Female,0,0,38, Columbia, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, >50K
54, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, Scotland, >50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
31, Private, Some-college, Divorced, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,0,0,32, Hungary, <=50K
30, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Portugal, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Canada, <=50K
40, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
28, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,35, Peru, <=50K
35, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Female,0,1485,45, Thailand, <=50K
41, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,38, Greece, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,40, Puerto-Rico, <=50K
31, Private, Some-college, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,80, Laos, <=50K
22, Self-emp-inc, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, United-States, <=50K
58, Local-gov, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, China, <=50K
35, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,29, Yugoslavia, <=50K
42, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
64, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
34, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Yugoslavia, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,70, Canada, <=50K
47, Private, 9th, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Female,0,0,40, El-Salvador, >50K
38, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Unmarried, Black, Male,0,0,40, Haiti, <=50K
61, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,7316,0,40, Guatemala, >50K
36, Private, 11th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
49, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
52, State-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,4953,0,40, Laos, >50K
50, Private, Some-college, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,10, Cuba, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1977,40, Trinadad&Tobago, >50K
28, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Scotland, <=50K
44, Private, Bachelors, Divorced, Farming-fishing, Husband, White, Male,0,0,70, Japan, <=50K
56, Self-emp-not-inc, 9th, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Ecuador, <=50K
39, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,32, Scotland, <=50K
33, Private, Doctorate, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, Trinadad&Tobago, <=50K
51, Private, Bachelors, Widowed, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
63, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Portugal, <=50K
38, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,50, Haiti, <=50K
26, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,15, Thailand, <=50K
29, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
24, Private, Bachelors, Separated, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,35, Iran, <=50K
22, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Female,0,0,40, Trinadad&Tobago, <=50K
29, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,40, Ireland, <=50K
44, Private, HS-grad, Separated, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,40, England, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,45, Canada, >50K
40, Private, Assoc-acdm, Widowed, Transport-moving, Not-in-family, Black, Female,0,1662,40, Vietnam, <=50K
33, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
28, Local-gov, Some-college, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, Thailand, <=50K
23, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,45, France, <=50K
54, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Holand-Netherlands, <=50K
36, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,29, Yugoslavia, <=50K
43, Local-gov, HS-grad, Widowed, Prof-specialty, Unmarried, Black, Male,0,0,40, Hungary, <=50K
19, Private, HS-grad, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
77, Local-gov, 7th-8th, Widowed, Adm-clerical, Not-in-family, Other, Female,0,0,29, Germany, <=50K
48, Private, Some-college, Never-married, Transport-moving, Not-in-family, Other, Female,0,1717,50, Philippines, <=50K
66, Private, 12th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,2877,0,40, Ireland, <=50K
35, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Haiti, <=50K
37, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
24, Private, Some-college, Married-civ-spouse, Sales, Wife, Other, Male,7298,0,40, China, >50K
25, Private, HS-grad, Never-married, Other-service, Husband, Black, Female,0,0,29, Trinadad&Tobago, <=50K
26, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,40, Ecuador, <=50K
59, Private, 10th, Widowed, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,70, Germany, >50K
46, Private, Masters, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,29, Thailand, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
62, Private, Some-college, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,40, Cambodia, <=50K
41, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,65, Hungary, >50K
38, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Portugal, <=50K
50, Private, Assoc-voc, Divorced, Transport-moving, Unmarried, Other, Male,0,0,40, Columbia, <=50K
54, State-gov, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, Italy, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,35, Hungary, <=50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Nicaragua, <=50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,45, Vietnam, <=50K
20, Self-emp-not-inc, 12th, Never-married, Sales, Own-child, Other, Female,0,0,25, Vietnam, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Ecuador, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Hungary, >50K
27, Private, Masters, Divorced, Machine-op-inspct, Husband, White, Female,0,0,35, Portugal, <=50K
34, State-gov, HS-grad, Widowed, Prof-specialty, Not-in-family, Other, Female,0,0,40, Ireland, <=50K
38, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,45, Hungary, >50K
34, Private, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,54, Peru, <=50K
34, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,70, Japan, <=50K
21, Private, Bachelors, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,3742,0,50, Jamaica, <=50K
43, Federal-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, >50K
53, Private, HS-grad, Widowed, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1485,50, Thailand, >50K
40, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
38, Local-gov, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
35, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Greece, <=50K
39, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,50, Jamaica, <=50K
59, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, >50K
52, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,99999,0,35, England, >50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, Ecuador, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,0,40, Taiwan, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,54, Haiti, >50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, Portugal, <=50K
43, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,65, Vietnam, >50K
