47, State-gov, Bachelors, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
77, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Male,0,0,32, Poland, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,5143,0,40, United-States, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,15, Ecuador, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,15024,0,50, United-States, >50K
21, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,25, United-States, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,35, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Wife, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
59, Local-gov, Masters, Never-married, Prof-specialty, Unmarried, White, Male,4419,0,60, Italy, >50K
66, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States, <=50K
31, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,35, Germany, >50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, Mexico, <=50K
29, Local-gov, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,45, Germany, <=50K
28, Private, Some-college, Separated, Adm-clerical, Unmarried, Other, Female,0,0,40, Mexico, <=50K
28, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, Cambodia, >50K
37, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
38, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,45, United-States, <=50K
32, Private, HS-grad, Widowed, Other-service, Unmarried, Black, Female,0,0,37, United-States, <=50K
40, Private, 9th, Widowed, Other-service, Own-child, White, Female,0,0,40, India, <=50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,1590,40, Haiti, <=50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,50, United-States, <=50K
37, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,40, Cambodia, <=50K
23, Private, Some-college, Married-civ-spouse, Other-service, Other-relative, White, Female,0,0,20, England, <=50K
26, Local-gov, Bachelors, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
47, Private, 9th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Separated, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,70, Scotland, <=50K
17, Private, 10th, Never-married, Craft-repair, Own-child, White, Male,0,0,10, Hungary, <=50K
26, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Male,0,0,80, Nicaragua, <=50K
24, Self-emp-not-inc, Assoc-voc, Never-married, Tech-support, Own-child, Other, Female,0,0,40, United-States, <=50K
26, Private, Masters, Divorced, Other-service, Own-child, Black, Male,0,0,22, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,4650,0,45, United-States, <=50K
55, Local-gov, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
38, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,1863,40, United-States, <=50K
37, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, Masters, Never-married, Other-service, Unmarried, Black, Female,0,0,40, Laos, <=50K
50, Self-emp-not-inc, HS-grad, Separated, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
19, Private, Masters, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
49, Private, 9th, Separated, Other-service, Husband, White, Male,0,0,40, Portugal, >50K
33, Private, HS-grad, Separated, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,25, Honduras, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, >50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,45, United-States, <=50K
52, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
53, Self-emp-not-inc, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,1, United-States, <=50K
32, State-gov, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,30, Trinadad&Tobago, <=50K
38, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,1849,40, Portugal, >50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,70, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, India, >50K
41, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Mexico, >50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, Taiwan, >50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
48, Self-emp-not-inc, HS-grad, Married-spouse-absent, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, United-States, >50K
54, Private, HS-grad, Widowed, Other-service, Unmarried, White, Female,0,0,20, Portugal, <=50K
40, State-gov, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
71, Private, Assoc-acdm, Married-spouse-absent, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Female,0,0,45, United-States, >50K
29, State-gov, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,80, United-States, <=50K
83, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, <=50K
48, State-gov, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Female,0,0,54, Haiti, <=50K
44, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,10552,0,40, United-States, >50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Japan, <=50K
60, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Italy, <=50K
34, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,27, Haiti, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,30, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,32, United-States, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
31, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,48, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,15, China, <=50K
26, State-gov, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,40, Iran, <=50K
17, Private, 11th, Never-married, Farming-fishing, Own-child, White, Male,0,0,30, Hong, >50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, <=50K
24, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Cuba, <=50K
61, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States, >50K
61, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,20, Guatemala, <=50K
37, Private, Bachelors, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
24, State-gov, 11th, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,10, United-States, <=50K
40, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Separated, Sales, Husband, White, Female,0,0,40, South, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1848,60, Philippines, >50K
56, Private, Assoc-voc, Widowed, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, >50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1813,40, United-States, >50K
45, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,50, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
48, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Private, Assoc-voc, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Separated, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, China, <=50K
50, Self-emp-inc, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1887,54, United-States, >50K
39, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
20, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,20, India, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,35, Jamaica, <=50K
23, Private, Some-college, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,35, United-States, <=50K
39, Private, Bachelors, Divorced, Other-service, Unmarried, White, Female,22821,0,30, Canada, <=50K
26, Private, Bachelors, Married-spouse-absent, Transport-moving, Own-child, White, Male,0,0,45, Cuba, >50K
45, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Female,0,0,40, United-States, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, Laos, >50K
37, Private, HS-grad, Separated, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
39, Private, HS-grad, Separated, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Assoc-voc, Never-married, Tech-support, Own-child, White, Male,0,2655,40, United-States, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
40, Private, Assoc-acdm, Divorced, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
34, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1977,50, United-States, >50K
38, Self-emp-not-inc, HS-grad, Separated, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
52, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
42, State-gov, Bachelors, Married-spouse-absent, Prof-specialty, Husband, White, Female,0,0,40, Hungary, >50K
38, Private, 9th, Separated, Craft-repair, Husband, White, Female,0,0,40, Philippines, <=50K
39, State-gov, Masters, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Japan, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
46, State-gov, Bachelors, Separated, Prof-specialty, Wife, White, Female,0,0,40, Germany, >50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,20, Cuba, <=50K
75, Self-emp-not-inc, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,8, United-States, <=50K
33, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,70, Germany, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
57, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
19, Private, 11th, Never-married, Protective-serv, Own-child, White, Female,2174,0,20, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Germany, >50K
43, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
57, Private, Bachelors, Separated, Other-service, Unmarried, Black, Male,0,0,50, United-States, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,7298,0,40, United-States, >50K
39, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
