33, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,50, Honduras, >50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, Yugoslavia, >50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,45, Guatemala, <=50K
18, Private, 11th, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,8, Yugoslavia, <=50K
55, Local-gov, 7th-8th, Separated, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Taiwan, >50K
23, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Honduras, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
26, Private, Assoc-voc, Never-married, Other-service, Unmarried, White, Female,0,0,38, United-States, <=50K
44, Private, 11th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,46, United-States, <=50K
24, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
52, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
27, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,52, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,0,0,8, Vietnam, <=50K
18, Self-emp-not-inc, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,42, China, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
27, Private, Masters, Married-civ-spouse, Tech-support, Wife, White, Male,0,1887,50, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Honduras, <=50K
56, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,3356,0,40, United-States, >50K
52, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, France, <=50K
33, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
44, Private, 9th, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, United-States, <=50K
30, Federal-gov, Some-college, Divorced, Sales, Wife, Asian-Pac-Islander, Female,0,0,24, United-States, <=50K
23, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, >50K
59, Private, Bachelors, Widowed, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,53, Poland, >50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,2822,0,40, Columbia, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,20, Ecuador, <=50K
24, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,35, United-States, <=50K
32, Private, Bachelors, Divorced, Adm-clerical, Wife, White, Female,8772,0,50, United-States, >50K
20, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,25, United-States, <=50K
32, Local-gov, 9th, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,7410,0,50, United-States, >50K
34, Self-emp-not-inc, 10th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,99999,0,60, United-States, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
70, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Female,0,0,8, United-States, <=50K
59, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Bachelors, Married-spouse-absent, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,7431,0,50, United-States, >50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,12, Guatemala, <=50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Divorced, Transport-moving, Own-child, White, Female,0,0,40, France, <=50K
56, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
50, Self-emp-not-inc, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,84, United-States, <=50K
33, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Peru, >50K
18, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Female,0,0,70, United-States, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,7687,0,40, United-States, <=50K
44, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Vietnam, >50K
42, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Ireland, >50K
28, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
30, Federal-gov, 9th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,35, Mexico, <=50K
47, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Iran, <=50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,40, Iran, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,60, Ecuador, <=50K
37, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,3106,0,50, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,30, Haiti, <=50K
54, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
22, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,27, Hong, <=50K
20, Private, 10th, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
47, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1902,45, South, >50K
28, Private, Masters, Never-married, Other-service, Own-child, White, Female,0,0,40, Guatemala, <=50K
30, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
33, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Cambodia, <=50K
24, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,40, Poland, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
52, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,64, China, <=50K
43, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
42, Private, Masters, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-voc, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
51, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, Jamaica, >50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,45, Thailand, <=50K
46, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,42, United-States, >50K
62, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Hungary, <=50K
23, Local-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, United-States, >50K
23, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,39, Taiwan, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Jamaica, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, Trinadad&Tobago, <=50K
52, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1902,40, Canada, >50K
29, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, United-States, <=50K
52, Private, Masters, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Cuba, <=50K
28, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, South, >50K
24, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,50, Honduras, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
50, Private, Bachelors, Divorced, Prof-specialty, Wife, White, Male,0,0,50, Japan, >50K
28, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, Nicaragua, <=50K
26, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, England, <=50K
39, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,70, Poland, >50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,35, Puerto-Rico, <=50K
24, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
20, Private, 10th, Never-married, Prof-specialty, Own-child, Other, Female,0,0,32, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Dominican-Republic, >50K
75, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, Nicaragua, <=50K
60, Private, 9th, Separated, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,20, United-States, <=50K
54, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Ecuador, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
38, Self-emp-not-inc, Prof-school, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,70, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Peru, >50K
38, Private, HS-grad, Never-married, Other-service, Wife, Amer-Indian-Eskimo, Male,0,0,35, Guatemala, <=50K
35, Federal-gov, HS-grad, Divorced, Exec-managerial, Own-child, Black, Female,0,0,40, United-States, <=50K
20, Private, 10th, Never-married, Handlers-cleaners, Husband, White, Male,0,0,35, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
20, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
57, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,30, United-States, <=50K
30, Self-emp-not-inc, Bachelors, Married-spouse-absent, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,25, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
52, Local-gov, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
52, Self-emp-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, 10th, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, <=50K
47, Local-gov, Masters, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,54, United-States, >50K
27, Private, Bachelors, Widowed, Adm-clerical, Wife, White, Male,0,0,5, Dominican-Republic, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,35, India, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,99, Japan, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,54, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,19, United-States, <=50K
47, Federal-gov, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Mexico, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Female,3103,0,36, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,54, Haiti, >50K
57, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
23, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,45, Ireland, <=50K
25, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,20, China, <=50K
47, Private, Bachelors, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, Taiwan, >50K
74, Private, 9th, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,20, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, United-States, >50K
43, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Divorced, Other-service, Unmarried, White, Male,0,0,30, Trinadad&Tobago, <=50K
45, Private, Masters, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,1902,40, United-States, <=50K
