49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,1966,45, United-States, >50K
37, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,5299,0,50, United-States, >50K
60, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,72, United-States, >50K
21, Local-gov, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,5, United-States, <=50K
67, Self-emp-not-inc, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,23, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,32, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,80, United-States, <=50K
45, Local-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Divorced, Adm-clerical, Wife, White, Male,0,0,40, South, <=50K
45, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, State-gov, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,0,0,50, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-voc, Never-married, Tech-support, Own-child, Black, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
43, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,35, United-States, <=50K
61, Private, HS-grad, Widowed, Sales, Unmarried, White, Male,0,0,25, United-States, <=50K
41, Private, Some-college, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Tech-support, Wife, White, Male,0,0,60, United-States, <=50K
35, Private, Assoc-acdm, Never-married, Other-service, Unmarried, Black, Male,0,0,12, United-States, <=50K
27, Private, Assoc-voc, Never-married, Exec-managerial, Other-relative, White, Male,0,0,40, United-States, <=50K
54, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, White, Male,0,0,35, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, HS-grad, Divorced, Tech-support, Unmarried, Black, Female,0,0,36, United-States, <=50K
38, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,37, England, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States, <=50K
23, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
60, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,20, United-States, <=50K
32, Private, HS-grad, Separated, Prof-specialty, Wife, White, Female,4398,0,40, United-States, <=50K
21, Private, 12th, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Jamaica, <=50K
69, Private, 10th, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,40, United-States, >50K
49, Private, HS-grad, Divorced, Machine-op-inspct, Wife, Black, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
58, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
35, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,5178,0,50, United-States, <=50K
48, Self-emp-inc, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,45, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,35, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1890,50, United-States, >50K
26, Local-gov, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,36, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, United-States, >50K
51, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Local-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,39, United-States, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, England, >50K
20, Local-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
47, Local-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
56, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
26, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
26, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,45, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
33, Local-gov, Some-college, Never-married, Sales, Other-relative, White, Female,2410,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,21, United-States, <=50K
43, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
30, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,24, United-States, <=50K
36, Private, Some-college, Divorced, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
23, Self-emp-not-inc, 10th, Never-married, Adm-clerical, Own-child, White, Female,0,0,12, United-States, <=50K
41, Local-gov, Masters, Divorced, Sales, Own-child, Black, Female,0,0,45, United-States, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
20, State-gov, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, South, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,72, United-States, >50K
21, State-gov, 11th, Married-civ-spouse, Other-service, Own-child, White, Male,0,1887,12, United-States, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,33, United-States, >50K
32, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,50, United-States, <=50K
22, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,50, United-States, <=50K
38, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,70, United-States, <=50K
63, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,54, United-States, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,30, El-Salvador, <=50K
45, Local-gov, Some-college, Separated, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, 5th-6th, Separated, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
54, Local-gov, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,28, United-States, <=50K
50, Self-emp-not-inc, Some-college, Separated, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,35, Columbia, <=50K
26, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,73, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
52, State-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
28, Federal-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
59, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
29, Private, Assoc-acdm, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
61, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,40, Nicaragua, <=50K
35, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
51, Private, 5th-6th, Never-married, Other-service, Unmarried, Black, Female,0,0,35, China, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
64, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Divorced, Craft-repair, Own-child, White, Female,0,0,70, United-States, <=50K
48, Private, Some-college, Widowed, Sales, Husband, White, Male,0,0,6, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Prof-school, Divorced, Other-service, Not-in-family, White, Female,0,0,60, Iran, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Local-gov, Assoc-voc, Divorced, Machine-op-inspct, Wife, White, Female,0,0,25, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,38, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Wife, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Divorced, Protective-serv, Unmarried, Black, Female,0,0,40, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
42, Local-gov, HS-grad, Divorced, Farming-fishing, Unmarried, White, Male,0,0,40, Mexico, <=50K
34, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Japan, <=50K
31, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
47, State-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
57, Federal-gov, Some-college, Divorced, Other-service, Wife, Other, Female,0,0,36, England, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, United-States, <=50K
59, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Local-gov, Some-college, Never-married, Handlers-cleaners, Wife, White, Male,0,0,25, United-States, <=50K
36, Private, 10th, Divorced, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, 9th, Separated, Tech-support, Unmarried, Black, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Black, Female,0,0,35, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,44, United-States, <=50K
48, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,44, India, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
65, Private, 5th-6th, Widowed, Other-service, Wife, Black, Female,0,0,20, United-States, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,54, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,38, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Other-service, Wife, Black, Male,0,0,4, United-States, <=50K
38, Private, Prof-school, Never-married, Machine-op-inspct, Not-in-family, White, Female,2516,0,50, United-States, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States, >50K
90, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, >50K
26, Private, Some-college, Never-married, Prof-specialty, Other-relative, White, Female,0,0,40, United-States, <=50K
