27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,13655,0,50, Dominican-Republic, >50K
51, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, Laos, >50K
36, Self-emp-not-inc, Masters, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Cuba, <=50K
37, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,40, France, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, Puerto-Rico, <=50K
19, Private, 10th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Thailand, >50K
39, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Hungary, <=50K
44, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,38, Cambodia, <=50K
67, Self-emp-not-inc, 10th, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,30, China, <=50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,10, Nicaragua, <=50K
40, Private, HS-grad, Never-married, Other-service, Husband, Black, Female,0,0,40, Thailand, <=50K
61, Private, HS-grad, Widowed, Prof-specialty, Husband, Other, Male,0,0,45, China, <=50K
38, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,7687,0,40, Puerto-Rico, >50K
26, Private, 7th-8th, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,2174,0,40, Guatemala, <=50K
45, Private, Doctorate, Widowed, Prof-specialty, Husband, Other, Female,5013,0,40, France, >50K
28, Private, 11th, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,35, France, <=50K
50, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, Italy, <=50K
39, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,4815,0,35, Cuba, <=50K
45, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,40, United-States, >50K
46, Private, Bachelors, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Self-emp-inc, Bachelors, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
41, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Female,0,1977,40, Japan, >50K
32, Private, Doctorate, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Japan, >50K
27, Private, Prof-school, Never-married, Tech-support, Wife, White, Female,0,0,35, Puerto-Rico, <=50K
17, Self-emp-not-inc, 10th, Never-married, Sales, Own-child, White, Male,0,0,18, Thailand, <=50K
54, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
40, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,45, Outlying-US(Guam-USVI-etc), >50K
32, Local-gov, HS-grad, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,35, France, <=50K
71, Private, 1st-4th, Widowed, Transport-moving, Not-in-family, Black, Female,0,0,16, El-Salvador, <=50K
59, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, Vietnam, >50K
32, State-gov, Masters, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Ireland, <=50K
40, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, Poland, <=50K
23, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
53, Self-emp-not-inc, 11th, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cuba, >50K
34, Private, Bachelors, Divorced, Sales, Husband, White, Male,0,0,40, Scotland, <=50K
28, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,43, Yugoslavia, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Haiti, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Honduras, <=50K
33, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, Scotland, <=50K
55, Private, Some-college, Separated, Sales, Husband, Black, Male,0,0,37, Poland, <=50K
45, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,45, Poland, >50K
18, Private, Some-college, Never-married, Sales, Other-relative, Asian-Pac-Islander, Female,0,0,20, El-Salvador, <=50K
63, Private, 10th, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,30, Guatemala, <=50K
23, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, Haiti, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, Iran, >50K
61, Self-emp-not-inc, HS-grad, Widowed, Transport-moving, Husband, Amer-Indian-Eskimo, Male,15024,0,50, Jamaica, <=50K
45, Private, Preschool, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Philippines, <=50K
50, Private, 9th, Married-civ-spouse, Handlers-cleaners, Wife, Black, Female,0,0,40, Taiwan, >50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Peru, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,60, Hungary, <=50K
44, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
50, Federal-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,60, Ireland, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, India, <=50K
33, Private, Some-college, Married-spouse-absent, Sales, Own-child, Asian-Pac-Islander, Male,0,0,70, Philippines, <=50K
63, Self-emp-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,54, United-States, >50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, Nicaragua, <=50K
30, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,7298,0,40, Mexico, <=50K
33, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Mexico, <=50K
33, Private, HS-grad, Widowed, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
55, Local-gov, 5th-6th, Divorced, Adm-clerical, Wife, Other, Male,0,0,20, Trinadad&Tobago, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,0,45, Guatemala, >50K
58, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, South, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Other, Female,0,0,45, Honduras, <=50K
49, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, Trinadad&Tobago, >50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Taiwan, <=50K
32, Private, HS-grad, Divorced, Transport-moving, Wife, White, Male,0,0,40, El-Salvador, >50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,45, Canada, >50K
37, Private, Bachelors, Divorced, Sales, Husband, Black, Male,0,0,40, Laos, <=50K
44, Private, HS-grad, Widowed, Sales, Husband, Other, Male,0,0,40, France, >50K
29, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,50, United-States, <=50K
34, Private, Some-college, Never-married, Transport-moving, Husband, Other, Male,0,0,40, China, <=50K
51, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Philippines, >50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,45, Hungary, >50K
58, Private, Masters, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, Poland, <=50K
36, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, India, <=50K
45, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Germany, >50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,25, Cuba, <=50K
62, Self-emp-inc, Bachelors, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,28, Cambodia, <=50K
73, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,15024,0,40, Laos, >50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,4463,0,40, Philippines, >50K
31, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
31, Local-gov, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,70, South, <=50K
76, Private, Masters, Widowed, Sales, Husband, White, Male,0,0,22, Greece, >50K
34, Private, Masters, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
30, Private, 7th-8th, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,50, England, <=50K
42, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,54, Portugal, >50K
24, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Greece, >50K
29, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1731,53, United-States, <=50K
26, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Italy, <=50K
39, Private, Bachelors, Divorced, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, >50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,25, Poland, <=50K
34, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
55, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Puerto-Rico, <=50K
61, Private, 7th-8th, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, >50K
45, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,60, Haiti, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
31, State-gov, 10th, Divorced, Other-service, Not-in-family, White, Female,0,0,25, Germany, <=50K
36, Private, 12th, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,50, Japan, <=50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,40, Haiti, <=50K
39, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Other, Female,0,0,60, El-Salvador, <=50K
29, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Columbia, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
39, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,45, Nicaragua, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
28, Private, Prof-school, Married-civ-spouse, Prof-specialty, Unmarried, Other, Female,0,0,45, Cuba, <=50K
36, Private, Bachelors, Separated, Exec-managerial, Not-in-family, White, Male,0,0,50, Laos, <=50K
65, Private, HS-grad, Widowed, Adm-clerical, Husband, White, Male,0,0,40, Thailand, >50K
43, Self-emp-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, India, >50K
46, Private, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Canada, <=50K
54, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Thailand, <=50K
26, Federal-gov, HS-grad, Never-married, Exec-managerial, Husband, Black, Male,0,0,45, Japan, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,45, Peru, <=50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
51, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
34, Private, Some-college, Divorced, Craft-repair, Husband, Black, Male,0,0,50, Canada, <=50K
44, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Black, Male,0,0,50, United-States, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Haiti, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, Hungary, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Hungary, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, Vietnam, <=50K
36, Self-emp-not-inc, 11th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,54, Philippines, <=50K
62, Private, Bachelors, Widowed, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,22, India, <=50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,38, Hong, <=50K
37, Self-emp-not-inc, Bachelors, Divorced, Farming-fishing, Husband, White, Male,0,0,50, Dominican-Republic, <=50K
60, Self-emp-not-inc, Masters, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,50, Puerto-Rico, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1902,40, Taiwan, >50K
40, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,60, England, <=50K
34, Private, Some-college, Never-married, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,35, Dominican-Republic, <=50K
42, Private, Prof-school, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,1977,55, Taiwan, >50K
31, Private, Some-college, Separated, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Laos, <=50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, Honduras, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
32, Private, 1st-4th, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Dominican-Republic, <=50K
26, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,43, Yugoslavia, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
66, Federal-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,50, El-Salvador, >50K
24, Private, 11th, Never-married, Transport-moving, Husband, White, Female,0,0,30, Cuba, <=50K
27, Private, Bachelors, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
27, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,50, Hungary, <=50K
25, Private, HS-grad, Never-married, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
36, Private, Masters, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Germany, >50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Haiti, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, Iran, <=50K
30, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,3312,0,60, El-Salvador, >50K
46, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,35, United-States, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Germany, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,48, Poland, >50K
33, Self-emp-not-inc, Bachelors, Married-spouse-absent, Craft-repair, Husband, Other, Female,0,0,40, Vietnam, <=50K
29, State-gov, HS-grad, Never-married, Exec-managerial, Husband, Black, Male,0,0,35, Vietnam, <=50K
30, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
65, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,24, Iran, <=50K
19, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Jamaica, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, Cambodia, <=50K
36, Private, Bachelors, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Hong, <=50K
47, Self-emp-not-inc, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Dominican-Republic, <=50K
32, Private, Bachelors, Separated, Craft-repair, Husband, White, Male,0,0,40, Iran, <=50K
25, Federal-gov, HS-grad, Never-married, Protective-serv, Husband, Amer-Indian-Eskimo, Male,4411,0,35, South, >50K
37, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,1977,40, Trinadad&Tobago, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
49, Private, Assoc-acdm, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Italy, <=50K
27, Private, Bachelors, Never-married, Farming-fishing, Own-child, Black, Female,0,0,44, Japan, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,48, Yugoslavia, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,40, Jamaica, <=50K
