61, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Dominican-Republic, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, United-States, >50K
36, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, Hong, >50K
40, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7250,0,45, England, >50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,7687,0,40, Haiti, >50K
49, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,42, Poland, <=50K
27, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, Japan, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, Black, Male,0,0,20, Puerto-Rico, <=50K
32, Private, Some-college, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, France, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,80, Laos, >50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,45, Peru, <=50K
22, State-gov, 9th, Never-married, Other-service, Own-child, Other, Female,0,0,10, Vietnam, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Jamaica, <=50K
35, Private, 11th, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, El-Salvador, <=50K
20, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,20, Guatemala, <=50K
41, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,24, Puerto-Rico, >50K
30, Private, Assoc-voc, Divorced, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Philippines, <=50K
34, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, Puerto-Rico, >50K
39, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,54, Scotland, <=50K
26, Federal-gov, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Guatemala, <=50K
46, Private, Masters, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Portugal, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,30, Cambodia, <=50K
25, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Poland, <=50K
68, Federal-gov, Bachelors, Widowed, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,89, South, <=50K
46, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
19, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Male,0,0,50, El-Salvador, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, <=50K
38, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Nicaragua, <=50K
41, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,50, Vietnam, <=50K
42, Federal-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, Taiwan, <=50K
20, Private, Bachelors, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Guatemala, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Hong, <=50K
34, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Philippines, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,1887,40, India, <=50K
26, State-gov, Some-college, Separated, Other-service, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
42, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Guatemala, <=50K
48, Private, 7th-8th, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, Scotland, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,1504,40, Italy, <=50K
39, Private, Bachelors, Separated, Exec-managerial, Husband, White, Male,0,0,40, Canada, <=50K
40, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Japan, <=50K
35, Private, Some-college, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Nicaragua, >50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
39, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,2879,0,40, Jamaica, <=50K
20, Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Portugal, <=50K
19, Private, Assoc-voc, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,40, Nicaragua, <=50K
25, Private, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,50, Jamaica, <=50K
48, Private, HS-grad, Never-married, Protective-serv, Unmarried, Black, Female,0,0,35, Vietnam, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Male,0,0,40, India, <=50K
37, Private, 12th, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,50, Ireland, >50K
28, Private, Doctorate, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,5013,0,54, Portugal, >50K
24, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,50, Nicaragua, <=50K
62, State-gov, HS-grad, Widowed, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1977,54, Greece, >50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, India, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,20, Poland, <=50K
43, Private, 9th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
23, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,32, Hungary, >50K
31, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,40, Vietnam, <=50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,45, Trinadad&Tobago, >50K
19, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,50, France, <=50K
45, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1902,50, Iran, >50K
55, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,10, Laos, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,37, Greece, >50K
53, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Honduras, >50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, Hungary, >50K
46, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Japan, >50K
64, Private, Assoc-acdm, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
32, Private, 10th, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,16, France, >50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Cuba, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Female,0,0,24, Yugoslavia, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
48, Private, Some-college, Widowed, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
40, Self-emp-not-inc, Doctorate, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,15024,0,50, Germany, >50K
39, Private, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,79, Honduras, >50K
45, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,65, Peru, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,20, Portugal, <=50K
49, Private, HS-grad, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
21, Private, 11th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,15, Hong, <=50K
55, Private, Assoc-voc, Divorced, Transport-moving, Not-in-family, Other, Female,0,0,60, Cambodia, <=50K
24, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, Canada, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
37, Self-emp-not-inc, Masters, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Hong, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,65, Jamaica, >50K
27, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,10, Cambodia, <=50K
49, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,45, Cuba, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Honduras, >50K
33, Private, Bachelors, Separated, Transport-moving, Husband, Black, Female,0,1740,50, Germany, >50K
45, Private, Masters, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Yugoslavia, <=50K
18, State-gov, 12th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,25, Haiti, <=50K
35, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Female,0,1902,40, Thailand, >50K
40, Local-gov, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, Mexico, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,40, Cuba, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,48, United-States, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,7141,0,40, Nicaragua, >50K
25, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Hong, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, China, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Portugal, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, Columbia, <=50K
56, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,45, Yugoslavia, >50K
53, State-gov, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Husband, Other, Female,0,0,20, Italy, <=50K
67, Private, 7th-8th, Widowed, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, South, <=50K
34, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,60, France, <=50K
22, Private, 7th-8th, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, Ireland, <=50K
32, Private, Some-college, Never-married, Protective-serv, Own-child, Black, Female,0,0,40, Thailand, <=50K
35, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,0,0,47, Italy, >50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,50, Scotland, <=50K
37, Self-emp-not-inc, Some-college, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
20, Private, HS-grad, Never-married, Sales, Wife, Asian-Pac-Islander, Male,0,0,15, Iran, <=50K
50, Local-gov, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,2415,40, United-States, <=50K
34, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, England, <=50K
72, Self-emp-not-inc, Assoc-voc, Widowed, Exec-managerial, Wife, White, Male,21,0,9, Honduras, <=50K
55, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,50, Haiti, <=50K
27, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Puerto-Rico, <=50K
48, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Cambodia, >50K
23, Private, Masters, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Peru, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hungary, <=50K
43, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Dominican-Republic, <=50K
44, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,45, Greece, <=50K
40, Private, HS-grad, Widowed, Other-service, Unmarried, Other, Female,0,0,30, Hong, <=50K
26, Private, 12th, Never-married, Sales, Wife, Other, Female,0,0,30, Jamaica, <=50K
56, Private, Masters, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
21, Private, 10th, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, Jamaica, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,5008,0,45, Haiti, <=50K
17, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Philippines, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,65, Laos, <=50K
37, Federal-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Puerto-Rico, <=50K
42, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, Laos, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,54, France, >50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Peru, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,50, Ecuador, <=50K
51, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Hungary, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
42, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
50, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, >50K
44, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, Hong, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, France, <=50K
51, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Portugal, <=50K
55, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Cambodia, >50K
47, Federal-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Cuba, >50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,54, Outlying-US(Guam-USVI-etc), >50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,35, Poland, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, >50K
48, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,4428,0,40, Germany, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,12, Taiwan, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, >50K
24, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Puerto-Rico, <=50K
50, Local-gov, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, England, <=50K
39, Private, Some-college, Never-married, Tech-support, Husband, Black, Male,0,0,40, Vietnam, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Mexico, >50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Haiti, >50K
21, Private, 11th, Never-married, Other-service, Other-relative, White, Male,0,0,10, Vietnam, <=50K
45, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Ireland, >50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,50, Yugoslavia, >50K
43, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Yugoslavia, >50K
27, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
22, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,35, Mexico, <=50K
24, State-gov, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,38, Cuba, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
26, State-gov, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,38, Nicaragua, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,44, Ecuador, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Puerto-Rico, <=50K
42, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, El-Salvador, >50K
