67, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
28, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, Portugal, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Mexico, >50K
24, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,65, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Vietnam, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,45, Taiwan, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
27, Private, HS-grad, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,54, United-States, <=50K
26, Federal-gov, Bachelors, Never-married, Transport-moving, Not-in-family, White, Female,0,0,45, United-States, <=50K
45, Private, Some-college, Divorced, Prof-specialty, Wife, Other, Male,0,0,40, United-States, <=50K
62, State-gov, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, Cuba, >50K
67, Private, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, Japan, <=50K
29, Private, Bachelors, Never-married, Protective-serv, Wife, Amer-Indian-Eskimo, Male,0,0,25, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Laos, >50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,20, England, <=50K
37, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,30, United-States, <=50K
38, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,35, South, <=50K
34, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,20, Laos, <=50K
24, Private, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,40, Mexico, <=50K
56, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
33, Private, 10th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, Laos, <=50K
24, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, South, <=50K
22, State-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,9, Haiti, <=50K
44, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Assoc-acdm, Divorced, Protective-serv, Not-in-family, White, Female,0,0,50, United-States, >50K
54, Local-gov, HS-grad, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,45, Jamaica, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, Ecuador, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, >50K
25, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
70, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,75, United-States, <=50K
29, Private, HS-grad, Never-married, Sales, Wife, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,34, United-States, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
51, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,20, United-States, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Mexico, >50K
19, State-gov, Assoc-acdm, Never-married, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
20, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Female,2308,0,15, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,60, Columbia, >50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Guatemala, >50K
39, Private, Some-college, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Trinadad&Tobago, <=50K
18, Private, 12th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Canada, >50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,1902,40, United-States, <=50K
40, Private, 9th, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, China, <=50K
21, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,14083,0,40, Germany, >50K
35, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
27, Private, Some-college, Never-married, Machine-op-inspct, Wife, White, Male,0,0,30, United-States, <=50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,54, India, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, South, <=50K
27, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,45, Dominican-Republic, >50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Other-relative, Black, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Wife, Other, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,60, China, <=50K
42, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Divorced, Sales, Other-relative, Asian-Pac-Islander, Male,0,0,99, Japan, <=50K
34, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Italy, >50K
60, Private, Assoc-acdm, Separated, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,7298,0,54, United-States, >50K
29, Private, HS-grad, Divorced, Prof-specialty, Own-child, Black, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, >50K
21, State-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,10, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, United-States, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Other-relative, White, Male,0,0,45, Jamaica, <=50K
53, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Jamaica, >50K
63, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,35, Columbia, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, United-States, <=50K
51, Private, HS-grad, Divorced, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, State-gov, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Greece, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, France, <=50K
41, Private, Some-college, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,4, United-States, <=50K
31, Federal-gov, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Philippines, <=50K
30, Private, Assoc-voc, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, White, Male,0,0,45, Italy, <=50K
54, Self-emp-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,54, United-States, >50K
22, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Other-relative, Other, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
20, Private, Assoc-voc, Never-married, Sales, Own-child, White, Male,0,0,25, Philippines, >50K
30, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,14083,0,60, El-Salvador, >50K
19, State-gov, Some-college, Never-married, Sales, Wife, White, Male,0,0,20, Philippines, <=50K
41, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Other-service, Other-relative, White, Female,0,0,40, United-States, <=50K
25, Private, Masters, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,0,0,50, South, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,38, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, >50K
36, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Laos, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7298,0,45, Greece, >50K
45, Self-emp-not-inc, Assoc-acdm, Separated, Adm-clerical, Unmarried, Other, Male,0,0,38, United-States, <=50K
57, Local-gov, Assoc-voc, Never-married, Other-service, Unmarried, White, Female,0,0,53, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, United-States, >50K
55, Federal-gov, HS-grad, Widowed, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
61, State-gov, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Italy, <=50K
56, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, >50K
25, Private, 11th, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,37, Mexico, >50K
42, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
48, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
47, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,10, Laos, <=50K
44, Self-emp-inc, 11th, Married-civ-spouse, Priv-house-serv, Husband, White, Female,15024,0,60, United-States, >50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, Taiwan, >50K
24, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,50, Mexico, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
69, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,24, United-States, >50K
41, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,1977,60, England, >50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, Japan, >50K
29, Private, Some-college, Separated, Other-service, Wife, White, Male,0,0,35, Cambodia, <=50K
40, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,92, United-States, <=50K
51, Private, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,54, Italy, <=50K
54, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
35, Private, Some-college, Separated, Exec-managerial, Own-child, White, Male,0,0,50, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
19, Private, Assoc-voc, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
59, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
48, State-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,38, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, >50K
58, Private, 9th, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
56, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cuba, >50K
25, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
22, Private, 7th-8th, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
41, Federal-gov, Some-college, Separated, Craft-repair, Not-in-family, White, Female,0,0,35, India, <=50K
22, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Federal-gov, 12th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,3120,0,48, United-States, >50K
31, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,35, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,16, United-States, <=50K
40, Federal-gov, Bachelors, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
18, Private, 5th-6th, Never-married, Prof-specialty, Own-child, Black, Female,0,0,15, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,35, Peru, >50K
46, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
