25, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,35, Poland, <=50K
65, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
32, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Yugoslavia, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, United-States, <=50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,48, United-States, >50K
20, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,24, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Columbia, >50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,3157,0,54, United-States, >50K
33, Federal-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, >50K
37, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K
63, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,86, United-States, <=50K
41, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, White, Male,2147,0,40, United-States, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,40, United-States, >50K
63, Private, 7th-8th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
52, Local-gov, Bachelors, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
62, Private, HS-grad, Widowed, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, Philippines, <=50K
50, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,38, Italy, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,38, Vietnam, <=50K
25, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
33, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,3171,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Jamaica, <=50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,7298,0,54, United-States, >50K
23, Federal-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
39, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Private, 11th, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,30, United-States, >50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Thailand, >50K
36, Private, Some-college, Never-married, Prof-specialty, Wife, Black, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,20, United-States, <=50K
44, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,1977,30, United-States, >50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Hong, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, Masters, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
18, Local-gov, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
31, Local-gov, Some-college, Separated, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,25, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
63, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K
41, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, >50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
51, Federal-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, >50K
29, Federal-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
41, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,45, United-States, >50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, United-States, >50K
52, State-gov, Assoc-acdm, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,80, United-States, >50K
35, Private, Some-college, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,60, United-States, <=50K
54, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,44, United-States, <=50K
54, Private, HS-grad, Never-married, Transport-moving, Wife, White, Female,0,1887,54, United-States, <=50K
22, State-gov, Bachelors, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
62, Local-gov, HS-grad, Divorced, Exec-managerial, Husband, Black, Male,0,2233,62, United-States, <=50K
50, State-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,39, United-States, <=50K
51, Private, Some-college, Widowed, Farming-fishing, Not-in-family, Black, Female,0,0,44, United-States, <=50K
55, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,1740,3, United-States, <=50K
63, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, White, Female,0,0,38, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,20, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, England, <=50K
54, Private, Doctorate, Married-civ-spouse, Adm-clerical, Wife, White, Male,99999,0,40, United-States, >50K
41, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Taiwan, >50K
51, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,48, United-States, <=50K
38, Local-gov, Some-college, Divorced, Sales, Not-in-family, White, Female,27321,0,25, United-States, >50K
37, Private, Some-college, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,54, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,54, United-States, <=50K
25, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,1885,50, Hungary, <=50K
47, Private, Bachelors, Married-spouse-absent, Farming-fishing, Husband, White, Male,7298,0,40, United-States, <=50K
36, Local-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
28, State-gov, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
27, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, Poland, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,38, United-States, <=50K
52, Private, HS-grad, Divorced, Protective-serv, Unmarried, Black, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Other, Male,3103,0,50, United-States, <=50K
48, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Local-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,1887,40, Germany, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K
50, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, State-gov, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,39, Mexico, <=50K
71, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, China, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, Taiwan, >50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,60, United-States, >50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Portugal, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,1887,25, United-States, <=50K
28, Private, HS-grad, Never-married, Protective-serv, Husband, White, Male,0,0,45, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Divorced, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K
18, Federal-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,31, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
52, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, State-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,24, United-States, <=50K
59, Local-gov, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,12, Jamaica, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,16, Vietnam, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4713,0,55, United-States, <=50K
23, State-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, United-States, <=50K
41, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Peru, <=50K
50, Private, Assoc-acdm, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, State-gov, HS-grad, Separated, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,48, United-States, <=50K
40, Local-gov, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, >50K
38, Private, Some-college, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, England, <=50K
27, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Iran, <=50K
23, State-gov, 10th, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
80, State-gov, HS-grad, Widowed, Priv-house-serv, Not-in-family, Amer-Indian-Eskimo, Female,1925,0,10, United-States, <=50K
39, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Local-gov, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
33, Local-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
24, State-gov, Some-college, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,35, Vietnam, >50K
39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,38, United-States, <=50K
32, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,45, United-States, <=50K
69, Local-gov, Assoc-voc, Widowed, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,2537,0,40, United-States, >50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, United-States, <=50K
50, Private, Some-college, Divorced, Other-service, Wife, White, Female,0,1600,44, United-States, >50K
57, Local-gov, 9th, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, >50K
60, Self-emp-not-inc, HS-grad, Separated, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, Guatemala, >50K
37, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
56, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,9107,0,45, United-States, >50K
26, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
61, Private, Some-college, Widowed, Sales, Not-in-family, White, Male,0,0,48, United-States, <=50K
33, Private, Assoc-acdm, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
36, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, <=50K
