42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,1967,60, United-States, >50K
62, Private, HS-grad, Separated, Sales, Unmarried, White, Female,0,0,35, United-States, <=50K
67, Self-emp-inc, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,15024,0,45, United-States, >50K
48, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
43, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,50, United-States, <=50K
51, Self-emp-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
67, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, United-States, <=50K
33, Federal-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
46, Self-emp-not-inc, HS-grad, Separated, Other-service, Wife, White, Female,0,0,35, United-States, <=50K
35, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1887,40, United-States, >50K
23, Federal-gov, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
63, Federal-gov, Some-college, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,1641,30, United-States, <=50K
43, Private, Masters, Widowed, Craft-repair, Wife, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
38, Private, Masters, Never-married, Tech-support, Unmarried, White, Male,0,0,45, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, United-States, <=50K
27, Private, Bachelors, Divorced, Handlers-cleaners, Wife, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,36, United-States, <=50K
48, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
54, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Portugal, >50K
33, Without-pay, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,41, United-States, <=50K
61, Local-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, United-States, <=50K
57, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
56, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
46, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,65, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Federal-gov, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
22, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,60, Italy, <=50K
52, Private, Assoc-voc, Widowed, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,1848,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, >50K
60, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
56, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Masters, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Male,0,0,60, United-States, <=50K
25, Private, Assoc-voc, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
18, Self-emp-not-inc, 11th, Never-married, Farming-fishing, Own-child, White, Male,0,0,20, Canada, <=50K
36, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,75, United-States, <=50K
23, Private, HS-grad, Separated, Sales, Not-in-family, White, Male,0,0,65, United-States, <=50K
70, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,30, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,6844,0,40, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,2414,60, Yugoslavia, >50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,1585,40, United-States, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, Italy, <=50K
21, Private, Masters, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Cambodia, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
33, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,65, United-States, <=50K
54, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
60, Self-emp-inc, Doctorate, Divorced, Prof-specialty, Not-in-family, White, Male,3325,0,54, United-States, >50K
36, Private, Assoc-acdm, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,45, United-States, <=50K
63, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,5, United-States, <=50K
29, Private, 11th, Married-civ-spouse, Sales, Wife, White, Male,0,0,45, United-States, <=50K
64, Local-gov, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,12, United-States, <=50K
45, Local-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,54, United-States, <=50K
34, Local-gov, 7th-8th, Separated, Prof-specialty, Unmarried, White, Female,0,0,40, Philippines, <=50K
36, Private, Assoc-acdm, Divorced, Sales, Unmarried, Black, Male,0,0,45, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
61, Private, Some-college, Separated, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Portugal, <=50K
43, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,7298,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,65, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
41, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1899,50, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
31, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,14326,0,70, United-States, >50K
40, Private, HS-grad, Separated, Exec-managerial, Unmarried, White, Male,0,0,70, United-States, <=50K
35, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, Vietnam, >50K
20, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
30, Private, 11th, Separated, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Local-gov, Assoc-acdm, Divorced, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
47, Private, Assoc-acdm, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
32, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Local-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, United-States, <=50K
36, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Female,0,0,48, United-States, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Unmarried, Black, Female,0,0,16, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1977,40, United-States, >50K
22, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,32, United-States, <=50K
26, State-gov, 11th, Never-married, Craft-repair, Husband, White, Male,0,0,12, United-States, >50K
45, Self-emp-inc, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, >50K
43, State-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,4667,0,40, Ecuador, >50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
33, Private, 11th, Never-married, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50K
35, Local-gov, 1st-4th, Never-married, Transport-moving, Unmarried, White, Female,0,0,60, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,24, United-States, <=50K
68, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,16, United-States, <=50K
43, Local-gov, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,60, United-States, >50K
31, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
35, Private, Some-college, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,36, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, United-States, >50K
44, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
58, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,54, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7696,0,50, United-States, >50K
67, Private, HS-grad, Divorced, Sales, Wife, White, Male,0,0,40, United-States, <=50K
57, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Husband, Other, Male,8614,0,65, United-States, >50K
57, Private, HS-grad, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
26, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
54, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,10, United-States, <=50K
29, Local-gov, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,35, Mexico, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, >50K
43, Without-pay, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Male,13781,0,35, United-States, >50K
20, Private, Some-college, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
43, Private, Assoc-acdm, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,1723,40, United-States, <=50K
18, Private, HS-grad, Married-civ-spouse, Other-service, Other-relative, White, Male,15024,0,4, Outlying-US(Guam-USVI-etc), <=50K
23, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,3024,0,24, United-States, >50K
21, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,35, Vietnam, <=50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,50, Philippines, <=50K
37, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,30, Portugal, <=50K
36, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
24, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,30, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,54, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Widowed, Other-service, Unmarried, Black, Female,0,0,30, United-States, <=50K
27, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1998,38, United-States, >50K
63, State-gov, 5th-6th, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,20, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,23, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,67, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,43, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
