43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1977,60, Dominican-Republic, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Ireland, <=50K
67, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,8179,0,50, Thailand, >50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, Cambodia, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,30, India, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
62, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, Taiwan, >50K
30, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,1977,24, Honduras, >50K
18, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, Puerto-Rico, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, Other, Female,0,0,35, Italy, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,40, Hungary, <=50K
41, Local-gov, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Scotland, <=50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
40, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Jamaica, >50K
44, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, South, <=50K
48, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Poland, >50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Thailand, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, Greece, >50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
38, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, Mexico, <=50K
56, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Dominican-Republic, <=50K
83, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, Black, Female,0,0,15, Columbia, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
23, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Other, Male,0,0,40, United-States, <=50K
46, Local-gov, Bachelors, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Dominican-Republic, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,3040,0,40, Germany, <=50K
44, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Peru, <=50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
23, Private, 11th, Never-married, Protective-serv, Own-child, White, Male,0,0,20, Greece, <=50K
30, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,21, Mexico, <=50K
33, Private, Bachelors, Never-married, Other-service, Wife, Other, Female,0,0,38, China, <=50K
35, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
65, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,2, Hong, >50K
30, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,50, Guatemala, <=50K
27, State-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,50, Iran, >50K
32, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,40, Yugoslavia, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
45, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Black, Male,0,0,38, China, <=50K
40, Private, 12th, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Canada, <=50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,6700,0,50, Puerto-Rico, >50K
32, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,60, England, >50K
28, Private, Masters, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,45, Vietnam, >50K
58, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Peru, >50K
30, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,15, Puerto-Rico, <=50K
45, Local-gov, Some-college, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,40, Taiwan, <=50K
28, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
78, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Black, Female,0,0,8, Trinadad&Tobago, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,80, Peru, >50K
32, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,46, Dominican-Republic, <=50K
54, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,32, Peru, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, South, <=50K
18, Federal-gov, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, Honduras, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, India, <=50K
50, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Mexico, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,10, Germany, <=50K
65, Self-emp-not-inc, Assoc-voc, Married-spouse-absent, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,50, Vietnam, <=50K
27, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,40, Jamaica, <=50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,7687,0,50, Trinadad&Tobago, >50K
20, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Vietnam, <=50K
28, Private, Masters, Never-married, Adm-clerical, Not-in-family, Other, Female,0,1887,35, Vietnam, <=50K
37, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
42, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,37, Trinadad&Tobago, <=50K
72, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,15, Philippines, >50K
60, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, >50K
23, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Other, Female,0,0,15, Greece, >50K
48, Private, Assoc-voc, Married-spouse-absent, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,21726,0,60, Jamaica, <=50K
34, Private, 7th-8th, Divorced, Sales, Not-in-family, Black, Male,0,0,50, United-States, <=50K
55, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,45, Vietnam, <=50K
42, Local-gov, Bachelors, Never-married, Prof-specialty, Unmarried, Other, Female,0,0,40, Greece, <=50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,38, Ecuador, >50K
28, Private, HS-grad, Married-spouse-absent, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
26, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,45, Italy, <=50K
34, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,30, Vietnam, <=50K
31, Federal-gov, HS-grad, Married-spouse-absent, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,40,0,25, Dominican-Republic, <=50K
26, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Hong, <=50K
55, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
50, Private, 11th, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Hungary, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, Laos, <=50K
36, Private, Masters, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
41, Private, Bachelors, Never-married, Tech-support, Not-in-family, Black, Male,0,0,50, England, <=50K
38, Local-gov, Doctorate, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, Hong, >50K
17, Private, Prof-school, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Puerto-Rico, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,30, Japan, <=50K
37, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,40, Greece, >50K
23, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Peru, <=50K
18, Private, Assoc-acdm, Never-married, Other-service, Other-relative, Black, Male,0,0,15, China, <=50K
24, Private, Bachelors, Never-married, Transport-moving, Own-child, Other, Male,0,0,40, Nicaragua, <=50K
32, Private, HS-grad, Divorced, Sales, Unmarried, White, Male,0,0,60, Portugal, <=50K
39, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Columbia, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,45, Hungary, <=50K
52, Local-gov, HS-grad, Widowed, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,8, Cuba, <=50K
42, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
38, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,21, Greece, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,8, Outlying-US(Guam-USVI-etc), <=50K
69, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,3309,0,15, Jamaica, <=50K
29, Local-gov, HS-grad, Separated, Adm-clerical, Not-in-family, Black, Female,0,0,15, Scotland, <=50K
51, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,15024,0,40, Taiwan, >50K
34, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,4080,0,30, Ecuador, <=50K
31, Local-gov, 12th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Ecuador, <=50K
35, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,45, Laos, >50K
63, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,36, Ecuador, >50K
52, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Hong, <=50K
48, Private, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,70, Honduras, >50K
54, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Japan, <=50K
26, Private, Bachelors, Separated, Other-service, Not-in-family, Black, Female,0,0,40, Hong, <=50K
25, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Philippines, <=50K
55, Federal-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,35, Japan, >50K
30, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Black, Female,0,0,40, Peru, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Portugal, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, India, >50K
41, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, Thailand, <=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,3460,0,40, Hungary, <=50K
40, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Cuba, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,50, Hong, >50K
29, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,77, Jamaica, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,2000,0,50, United-States, >50K
39, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Laos, <=50K
53, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Hungary, <=50K
51, Local-gov, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
80, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Vietnam, >50K
59, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,54, Canada, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Germany, >50K
19, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Other, Male,0,0,25, Mexico, <=50K
35, Private, Masters, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
32, Private, Bachelors, Divorced, Protective-serv, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Poland, <=50K
37, State-gov, Bachelors, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,15, Vietnam, <=50K
31, Private, Bachelors, Divorced, Craft-repair, Unmarried, Black, Female,0,0,38, Peru, <=50K
61, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Female,15024,0,50, Cambodia, >50K
18, Private, Masters, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,60, Dominican-Republic, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Germany, >50K
32, Private, 10th, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Thailand, <=50K
34, State-gov, 11th, Married-spouse-absent, Prof-specialty, Unmarried, Black, Female,0,0,40, France, <=50K
25, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Cuba, <=50K
63, Federal-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Hong, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
58, Local-gov, Masters, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, Ireland, >50K
27, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,52, Yugoslavia, <=50K
33, Private, 9th, Divorced, Sales, Unmarried, Black, Female,0,0,40, Nicaragua, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,30, Yugoslavia, <=50K
30, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
46, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,35, Trinadad&Tobago, >50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,35, Laos, >50K
41, Self-emp-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
22, State-gov, Some-college, Married-civ-spouse, Protective-serv, Own-child, White, Female,0,0,40, Puerto-Rico, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Germany, >50K
40, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, >50K
35, Private, HS-grad, Divorced, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,16, France, <=50K
32, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,65, Japan, <=50K
54, Private, Masters, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, Hungary, <=50K
19, Private, 1st-4th, Never-married, Protective-serv, Own-child, Other, Male,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Thailand, <=50K
47, State-gov, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Greece, <=50K
26, Private, Some-college, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
41, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,60, India, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Canada, <=50K
24, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Italy, <=50K
56, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
39, Self-emp-not-inc, Bachelors, Never-married, Transport-moving, Own-child, Black, Female,0,0,30, Mexico, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Trinadad&Tobago, >50K
47, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Canada, <=50K
59, Private, Bachelors, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,50, China, >50K
51, State-gov, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,20, Iran, <=50K
